frame_id,edge,a,b,role_3D,source,asset,symmetry_order,available,GT_evaluable,ambiguity,ambiguity_bin,concentration,physical_visibility,GT_alignment,projected_length_px,length_bin,MAP_endpoint_distance_px,posterior_expected_endpoint_distance_px,MAP_angle_deg,R0_connected_endpoint_distance_px,P1_connected_endpoint_distance_px
TEX__shard_03_f0886,10,2,6,depth_axis_Z,TEX,scene.usd,2,True,True,0.37460988759994507,1,0.6253901124000549,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",101.13163757324219,4,2.5407867431640625,8.70779037475586,2.2925157034253134,1.109652472796283,0.586575733553364
TEX__shard_03_f0886,11,3,7,depth_axis_Z,TEX,scene.usd,2,True,True,0.4245091676712036,1,0.5754908323287964,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",165.0807342529297,4,2.7383956909179688,6.480315208435059,1.9013544339932529,0.8643717437807036,1.575588889774798
TEX__shard_06_f0123,0,0,1,depth_axis_Z,TEX,scene.usd,2,True,True,0.5009768009185791,2,0.4990231990814209,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",192.26348876953125,4,0.41379547119140625,2.6264867782592773,0.24708155049174452,0.18005076376477258,0.09352912837064839
TEX__shard_06_f0123,1,1,2,height_axis_Y,TEX,scene.usd,2,True,True,0.40753915905952454,1,0.5924608707427979,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",32.388797760009766,3,5.195587158203125,7.62863302230835,18.7128676147934,2.2010009493349143,1.7450454167446634
TEX__shard_06_f0123,2,2,3,depth_axis_Z,TEX,scene.usd,2,True,True,0.42294663190841675,1,0.5770533680915833,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",191.62722778320312,4,0.993682861328125,1.9794598817825317,0.29006636730293733,0.4121166301566846,0.387086127594399
TEX__shard_06_f0123,3,3,0,height_axis_Y,TEX,scene.usd,2,True,True,0.3534420132637024,1,0.6465579867362976,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",26.840742111206055,2,4.4276885986328125,6.304487228393555,19.26411796375687,0.26736590699511686,0.21558720579886623
TEX__shard_06_f0123,4,4,5,depth_axis_Z,TEX,scene.usd,2,True,True,0.3641144633293152,1,0.6358855366706848,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",147.3173828125,4,0.6007080078125,1.3764570951461792,0.11703392759136522,0.18274346559614207,0.4225366517163046
TEX__shard_06_f0123,5,5,6,height_axis_Y,TEX,scene.usd,2,True,True,0.3626755475997925,1,0.6373244524002075,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",22.882770538330078,2,3.9970703125,6.158473491668701,20.44772244182198,1.4930806650216608,0.3477725515073873
TEX__shard_06_f0123,6,6,7,depth_axis_Z,TEX,scene.usd,2,True,True,0.538815438747406,2,0.461184561252594,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",146.9014129638672,4,0.9778060913085938,2.497504711151123,0.763101588837391,1.2119082392543428,0.9414331827406727
TEX__shard_06_f0123,7,7,4,height_axis_Y,TEX,scene.usd,2,True,True,0.4102303981781006,1,0.5897696018218994,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",19.96454429626465,2,3.83428955078125,7.280889511108398,2.010031747083056,2.9300832572591418,0.5062999032004253
TEX__shard_06_f0123,8,0,4,width_axis_X,TEX,scene.usd,2,True,True,0.42519164085388184,1,0.5748083591461182,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",80.6545639038086,4,0.700286865234375,1.2787234783172607,0.1747129721695325,0.06057190042291885,0.2706148881087304
TEX__shard_06_f0123,9,1,5,width_axis_X,TEX,scene.usd,2,True,True,0.6120295524597168,2,0.3879704475402832,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",36.210365295410156,3,1.7310333251953125,4.875046730041504,1.3670193790523395,0.2952027772289948,0.4256826438082636
TEX__shard_06_f0123,10,2,6,width_axis_X,TEX,scene.usd,2,True,True,0.4454936981201172,1,0.5545063018798828,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",39.07511520385742,3,1.143524169921875,2.949453353881836,3.3553801812930066,1.1494242141643096,0.7042117160255252
TEX__shard_06_f0123,11,3,7,width_axis_X,TEX,scene.usd,2,True,True,0.6043060421943665,2,0.39569395780563354,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",80.9913101196289,4,1.0112457275390625,3.22005033493042,1.4310814051680447,0.7550846950381886,0.7428986991681872
G38__G__f15878,0,0,1,depth_axis_Z,G38,scene.usd,2,True,True,0.5266193747520447,2,0.4733806252479553,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",73.69845581054688,4,1.329498291015625,4.210484027862549,2.067721748279992,1.7807938005931252,1.5611497067951619
G38__G__f15878,1,1,2,height_axis_Y,G38,scene.usd,2,True,True,0.48670271039009094,1,0.5132973194122314,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",7.666841506958008,0,1.69842529296875,4.951890468597412,11.684101864668557,0.9274533642533358,1.0161099164055705
