center_frame_id,source_recording,center_rgb,neighbor_rgb_paths,gt_annotation_path,lighting,manual_gt_status,paper_eval_recording_overlap,eligible,exclusion_reason
pallet11_gt__1778654575876374016,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654575876374016.png,,legacy_unverified/annotations/pallet11_gt/1778654575876374016.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654575943467520,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654575943467520.png,,legacy_unverified/annotations/pallet11_gt/1778654575943467520.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576010691840,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576010691840.png,,legacy_unverified/annotations/pallet11_gt/1778654576010691840.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576044431872,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576044431872.png,,legacy_unverified/annotations/pallet11_gt/1778654576044431872.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576178949120,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576178949120.png,,legacy_unverified/annotations/pallet11_gt/1778654576178949120.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576279631104,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576279631104.png,,legacy_unverified/annotations/pallet11_gt/1778654576279631104.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576380174848,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576380174848.png,,legacy_unverified/annotations/pallet11_gt/1778654576380174848.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576447500032,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576447500032.png,,legacy_unverified/annotations/pallet11_gt/1778654576447500032.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576514696704,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576514696704.png,,legacy_unverified/annotations/pallet11_gt/1778654576514696704.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576548159232,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576548159232.png,,legacy_unverified/annotations/pallet11_gt/1778654576548159232.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576649009408,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576649009408.png,,legacy_unverified/annotations/pallet11_gt/1778654576649009408.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576682651648,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576682651648.png,,legacy_unverified/annotations/pallet11_gt/1778654576682651648.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576749753088,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576749753088.png,,legacy_unverified/annotations/pallet11_gt/1778654576749753088.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576817114624,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576817114624.png,,legacy_unverified/annotations/pallet11_gt/1778654576817114624.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576884419840,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576884419840.png,,legacy_unverified/annotations/pallet11_gt/1778654576884419840.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654576985034496,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654576985034496.png,,legacy_unverified/annotations/pallet11_gt/1778654576985034496.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577052168448,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577052168448.png,,legacy_unverified/annotations/pallet11_gt/1778654577052168448.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577119337984,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577119337984.png,,legacy_unverified/annotations/pallet11_gt/1778654577119337984.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577186647808,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577186647808.png,,legacy_unverified/annotations/pallet11_gt/1778654577186647808.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577220226304,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577220226304.png,,legacy_unverified/annotations/pallet11_gt/1778654577220226304.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577287426048,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577287426048.png,,legacy_unverified/annotations/pallet11_gt/1778654577287426048.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577354658816,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577354658816.png,,legacy_unverified/annotations/pallet11_gt/1778654577354658816.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577421814528,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577421814528.png,,legacy_unverified/annotations/pallet11_gt/1778654577421814528.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577488933632,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577488933632.png,,legacy_unverified/annotations/pallet11_gt/1778654577488933632.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577624092672,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577624092672.png,,legacy_unverified/annotations/pallet11_gt/1778654577624092672.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577791440896,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577791440896.png,,legacy_unverified/annotations/pallet11_gt/1778654577791440896.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577891945984,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577891945984.png,,legacy_unverified/annotations/pallet11_gt/1778654577891945984.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577925563904,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577925563904.png,,legacy_unverified/annotations/pallet11_gt/1778654577925563904.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654577992726272,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654577992726272.png,,legacy_unverified/annotations/pallet11_gt/1778654577992726272.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578060002048,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578060002048.png,,legacy_unverified/annotations/pallet11_gt/1778654578060002048.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578127163136,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578127163136.png,,legacy_unverified/annotations/pallet11_gt/1778654578127163136.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578194363648,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578194363648.png,,legacy_unverified/annotations/pallet11_gt/1778654578194363648.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578261536768,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578261536768.png,,legacy_unverified/annotations/pallet11_gt/1778654578261536768.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578328951040,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578328951040.png,,legacy_unverified/annotations/pallet11_gt/1778654578328951040.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578395897088,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578395897088.png,,legacy_unverified/annotations/pallet11_gt/1778654578395897088.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578463164672,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578463164672.png,,legacy_unverified/annotations/pallet11_gt/1778654578463164672.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578496880896,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578496880896.png,,legacy_unverified/annotations/pallet11_gt/1778654578496880896.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578564049664,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578564049664.png,,legacy_unverified/annotations/pallet11_gt/1778654578564049664.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578631252480,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578631252480.png,,legacy_unverified/annotations/pallet11_gt/1778654578631252480.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578698333952,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578698333952.png,,legacy_unverified/annotations/pallet11_gt/1778654578698333952.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578765950464,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578765950464.png,,legacy_unverified/annotations/pallet11_gt/1778654578765950464.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578832852736,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578832852736.png,,legacy_unverified/annotations/pallet11_gt/1778654578832852736.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578899937792,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578899937792.png,,legacy_unverified/annotations/pallet11_gt/1778654578899937792.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654578967159552,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654578967159552.png,,legacy_unverified/annotations/pallet11_gt/1778654578967159552.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579034657280,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579034657280.png,,legacy_unverified/annotations/pallet11_gt/1778654579034657280.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579203184896,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579203184896.png,,legacy_unverified/annotations/pallet11_gt/1778654579203184896.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579336894208,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579336894208.png,,legacy_unverified/annotations/pallet11_gt/1778654579336894208.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579437750272,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579437750272.png,,legacy_unverified/annotations/pallet11_gt/1778654579437750272.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579504745472,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579504745472.png,,legacy_unverified/annotations/pallet11_gt/1778654579504745472.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579572128000,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579572128000.png,,legacy_unverified/annotations/pallet11_gt/1778654579572128000.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579639090176,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579639090176.png,,legacy_unverified/annotations/pallet11_gt/1778654579639090176.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579706370816,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579706370816.png,,legacy_unverified/annotations/pallet11_gt/1778654579706370816.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579773486336,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579773486336.png,,legacy_unverified/annotations/pallet11_gt/1778654579773486336.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579841015040,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579841015040.png,,legacy_unverified/annotations/pallet11_gt/1778654579841015040.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654579975360000,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654579975360000.png,,legacy_unverified/annotations/pallet11_gt/1778654579975360000.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580042546944,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580042546944.png,,legacy_unverified/annotations/pallet11_gt/1778654580042546944.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580109551616,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580109551616.png,,legacy_unverified/annotations/pallet11_gt/1778654580109551616.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580176878848,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580176878848.png,,legacy_unverified/annotations/pallet11_gt/1778654580176878848.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580243854592,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580243854592.png,,legacy_unverified/annotations/pallet11_gt/1778654580243854592.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580311158784,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580311158784.png,,legacy_unverified/annotations/pallet11_gt/1778654580311158784.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580378403328,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580378403328.png,,legacy_unverified/annotations/pallet11_gt/1778654580378403328.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580445452288,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580445452288.png,,legacy_unverified/annotations/pallet11_gt/1778654580445452288.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580479090944,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580479090944.png,,legacy_unverified/annotations/pallet11_gt/1778654580479090944.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580580076800,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580580076800.png,,legacy_unverified/annotations/pallet11_gt/1778654580580076800.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580714511360,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580714511360.png,,legacy_unverified/annotations/pallet11_gt/1778654580714511360.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580849085952,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580849085952.png,,legacy_unverified/annotations/pallet11_gt/1778654580849085952.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654580983414784,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654580983414784.png,,legacy_unverified/annotations/pallet11_gt/1778654580983414784.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581084021504,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581084021504.png,,legacy_unverified/annotations/pallet11_gt/1778654581084021504.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581150926080,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581150926080.png,,legacy_unverified/annotations/pallet11_gt/1778654581150926080.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581218317056,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581218317056.png,,legacy_unverified/annotations/pallet11_gt/1778654581218317056.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581285740032,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581285740032.png,,legacy_unverified/annotations/pallet11_gt/1778654581285740032.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581352724992,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581352724992.png,,legacy_unverified/annotations/pallet11_gt/1778654581352724992.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581419730176,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581419730176.png,,legacy_unverified/annotations/pallet11_gt/1778654581419730176.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581486951936,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581486951936.png,,legacy_unverified/annotations/pallet11_gt/1778654581486951936.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581554357760,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581554357760.png,,legacy_unverified/annotations/pallet11_gt/1778654581554357760.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581654898688,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581654898688.png,,legacy_unverified/annotations/pallet11_gt/1778654581654898688.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581688817408,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581688817408.png,,legacy_unverified/annotations/pallet11_gt/1778654581688817408.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581755913472,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581755913472.png,,legacy_unverified/annotations/pallet11_gt/1778654581755913472.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581822929664,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581822929664.png,,legacy_unverified/annotations/pallet11_gt/1778654581822929664.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581890237440,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581890237440.png,,legacy_unverified/annotations/pallet11_gt/1778654581890237440.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654581957383424,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654581957383424.png,,legacy_unverified/annotations/pallet11_gt/1778654581957383424.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582024657664,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582024657664.png,,legacy_unverified/annotations/pallet11_gt/1778654582024657664.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582092080384,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582092080384.png,,legacy_unverified/annotations/pallet11_gt/1778654582092080384.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582158774016,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582158774016.png,,legacy_unverified/annotations/pallet11_gt/1778654582158774016.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582260172288,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582260172288.png,,legacy_unverified/annotations/pallet11_gt/1778654582260172288.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582394402048,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582394402048.png,,legacy_unverified/annotations/pallet11_gt/1778654582394402048.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582461181696,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582461181696.png,,legacy_unverified/annotations/pallet11_gt/1778654582461181696.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582528339200,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582528339200.png,,legacy_unverified/annotations/pallet11_gt/1778654582528339200.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582595548160,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582595548160.png,,legacy_unverified/annotations/pallet11_gt/1778654582595548160.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582662742272,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582662742272.png,,legacy_unverified/annotations/pallet11_gt/1778654582662742272.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582729970432,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582729970432.png,,legacy_unverified/annotations/pallet11_gt/1778654582729970432.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582797135616,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582797135616.png,,legacy_unverified/annotations/pallet11_gt/1778654582797135616.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582864240384,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582864240384.png,,legacy_unverified/annotations/pallet11_gt/1778654582864240384.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582931668480,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582931668480.png,,legacy_unverified/annotations/pallet11_gt/1778654582931668480.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654582998803200,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654582998803200.png,,legacy_unverified/annotations/pallet11_gt/1778654582998803200.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583099935232,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583099935232.png,,legacy_unverified/annotations/pallet11_gt/1778654583099935232.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583267805952,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583267805952.png,,legacy_unverified/annotations/pallet11_gt/1778654583267805952.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583368395264,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583368395264.png,,legacy_unverified/annotations/pallet11_gt/1778654583368395264.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583469247232,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583469247232.png,,legacy_unverified/annotations/pallet11_gt/1778654583469247232.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583536476416,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583536476416.png,,legacy_unverified/annotations/pallet11_gt/1778654583536476416.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583603570688,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583603570688.png,,legacy_unverified/annotations/pallet11_gt/1778654583603570688.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583670701568,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583670701568.png,,legacy_unverified/annotations/pallet11_gt/1778654583670701568.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583737859072,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583737859072.png,,legacy_unverified/annotations/pallet11_gt/1778654583737859072.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583771628800,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583771628800.png,,legacy_unverified/annotations/pallet11_gt/1778654583771628800.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583839068672,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583839068672.png,,legacy_unverified/annotations/pallet11_gt/1778654583839068672.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583905910016,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583905910016.png,,legacy_unverified/annotations/pallet11_gt/1778654583905910016.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654583973106688,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654583973106688.png,,legacy_unverified/annotations/pallet11_gt/1778654583973106688.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654584040433152,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654584040433152.png,,legacy_unverified/annotations/pallet11_gt/1778654584040433152.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654584107625472,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654584107625472.png,,legacy_unverified/annotations/pallet11_gt/1778654584107625472.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654584174711808,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654584174711808.png,,legacy_unverified/annotations/pallet11_gt/1778654584174711808.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654584208464384,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654584208464384.png,,legacy_unverified/annotations/pallet11_gt/1778654584208464384.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
plastic_day_01__005516,,,,final/positive/annotations/plastic_day_01/005516.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__005838,,,,final/positive/annotations/plastic_day_01/005838.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__007666,,,,final/positive/annotations/plastic_day_01/007666.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__007773,,,,final/positive/annotations/plastic_day_01/007773.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__007881,,,,final/positive/annotations/plastic_day_01/007881.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__007917,,,,final/positive/annotations/plastic_day_01/007917.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__007952,,,,final/positive/annotations/plastic_day_01/007952.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__008024,,,,final/positive/annotations/plastic_day_01/008024.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__008239,,,,final/positive/annotations/plastic_day_01/008239.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__008275,,,,final/positive/annotations/plastic_day_01/008275.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__008311,,,,final/positive/annotations/plastic_day_01/008311.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__008418,,,,final/positive/annotations/plastic_day_01/008418.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__008920,,,,final/positive/annotations/plastic_day_01/008920.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__009804,,,,final/positive/annotations/plastic_day_01/009804.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__009983,,,,final/positive/annotations/plastic_day_01/009983.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
plastic_day_01__010207,,,,final/positive/annotations/plastic_day_01/010207.json,day,workspace_final,,False,not resolvable to a raw recording by sha256
