frame,domain,label,model,max_conf,n_candidates
001890,NEG,0,G38,0.009600331075489521,2
001891,NEG,0,G38,0.009346025995910168,3
001892,NEG,0,G38,0.016603577882051468,4
001893,NEG,0,G38,0.14982888102531433,4
001894,NEG,0,G38,0.031730182468891144,4
001895,NEG,0,G38,0.048547253012657166,5
001896,NEG,0,G38,0.026893729344010353,5
001897,NEG,0,G38,0.07053189724683762,6
001898,NEG,0,G38,0.011918419040739536,2
001899,NEG,0,G38,0.0053394148126244545,3
001900,NEG,0,G38,0.10953134298324585,7
001901,NEG,0,G38,0.010914149694144726,8
001902,NEG,0,G38,0.02827436290681362,11
001903,NEG,0,G38,0.19213837385177612,5
001904,NEG,0,G38,0.04124889895319939,6
001905,NEG,0,G38,0.046324774622917175,7
001906,NEG,0,G38,0.054038286209106445,7
001907,NEG,0,G38,0.06128574162721634,6
001908,NEG,0,G38,0.03862567991018295,9
001909,NEG,0,G38,0.005955640692263842,13
001910,NEG,0,G38,0.017463726922869682,6
001911,NEG,0,G38,0.02610848657786846,10
001912,NEG,0,G38,0.007720923516899347,11
001913,NEG,0,G38,0.0062199304811656475,11
001914,NEG,0,G38,0.03663931041955948,7
001915,NEG,0,G38,0.025875139981508255,14
001916,NEG,0,G38,0.029375750571489334,10
001917,NEG,0,G38,0.013052841648459435,8
001918,NEG,0,G38,0.01576782949268818,9
001919,NEG,0,G38,0.029349537566304207,11
001920,NEG,0,G38,0.00975236389786005,4
001921,NEG,0,G38,0.012111722491681576,3
001922,NEG,0,G38,0.005552639253437519,5
001923,NEG,0,G38,0.017285849899053574,6
001924,NEG,0,G38,0.030933335423469543,10
001925,NEG,0,G38,0.05685216560959816,7
001926,NEG,0,G38,0.09590563923120499,9
001927,NEG,0,G38,0.022764671593904495,5
001928,NEG,0,G38,0.10850182920694351,2
001929,NEG,0,G38,0.015014239586889744,6
001930,NEG,0,G38,0.034059565514326096,7
001931,NEG,0,G38,0.003228797810152173,4
001932,NEG,0,G38,0.00546213099732995,6
001933,NEG,0,G38,0.0020940136164426804,2
001934,NEG,0,G38,0.0022537109907716513,1
001935,NEG,0,G38,0.009759592823684216,2
001936,NEG,0,G38,0.02082185633480549,2
001937,NEG,0,G38,0.01102715078741312,5
001938,NEG,0,G38,0.022171001881361008,2
001939,NEG,0,G38,0.013700427487492561,3
001940,NEG,0,G38,0.003082244424149394,2
001941,NEG,0,G38,0.0010551969753578305,1
001942,NEG,0,G38,0.01751377433538437,5
001943,NEG,0,G38,0.0011664028279483318,1
001944,NEG,0,G38,0.008526841178536415,9
001945,NEG,0,G38,0.0,0
001946,NEG,0,G38,0.004358971957117319,5
001947,NEG,0,G38,0.003489469178020954,6
001948,NEG,0,G38,0.014527404680848122,7
001949,NEG,0,G38,0.0030972016975283623,2
001950,NEG,0,G38,0.004415187053382397,4
001951,NEG,0,G38,0.0,0
001952,NEG,0,G38,0.006314496509730816,1
001953,NEG,0,G38,0.0087439501658082,2
001954,NEG,0,G38,0.006904632784426212,3
001955,NEG,0,G38,0.10596819967031479,3
001956,NEG,0,G38,0.017105156555771828,4
001957,NEG,0,G38,0.02672705240547657,1
001958,NEG,0,G38,0.0057099503464996815,1
001959,NEG,0,G38,0.008493290282785892,3
001960,NEG,0,G38,0.03148500993847847,6
001961,NEG,0,G38,0.009745649062097073,2
001962,NEG,0,G38,0.00819270871579647,4
001963,NEG,0,G38,0.03136596828699112,1
001964,NEG,0,G38,0.0018390503246337175,4
001965,NEG,0,G38,0.005544035695493221,7
001966,NEG,0,G38,0.14183363318443298,7
001967,NEG,0,G38,0.15593235194683075,9
001968,NEG,0,G38,0.07791212946176529,10
001969,NEG,0,G38,0.004785291850566864,6
001970,NEG,0,G38,0.0472525916993618,7
001971,NEG,0,G38,0.19330541789531708,7
001972,NEG,0,G38,0.08782355487346649,9
001973,NEG,0,G38,0.013238416984677315,12
001974,NEG,0,G38,0.04261954128742218,11
001975,NEG,0,G38,0.04934107884764671,8
001976,NEG,0,G38,0.005438096355646849,6
001977,NEG,0,G38,0.010336929932236671,8
001978,NEG,0,G38,0.0022037264425307512,2
001979,NEG,0,G38,0.0,0
001980,NEG,0,G38,0.002972773276269436,1
001981,NEG,0,G38,0.0026876197662204504,1
001982,NEG,0,G38,0.004833935759961605,4
001983,NEG,0,G38,0.011740229092538357,4
001984,NEG,0,G38,0.014436408877372742,1
001985,NEG,0,G38,0.07731883227825165,7
001986,NEG,0,G38,0.00820076372474432,3
001987,NEG,0,G38,0.015343469567596912,5
001988,NEG,0,G38,0.008610840886831284,3
001989,NEG,0,G38,0.04273432865738869,3
001990,NEG,0,G38,0.10528916120529175,3
001991,NEG,0,G38,0.00599053455516696,2
001992,NEG,0,G38,0.015074646100401878,5
001993,NEG,0,G38,0.018998857587575912,6
001994,NEG,0,G38,0.022289594635367393,5
001995,NEG,0,G38,0.0029520161915570498,10
001996,NEG,0,G38,0.04711316153407097,4
001997,NEG,0,G38,0.012765297666192055,6
001998,NEG,0,G38,0.1328148990869522,6
001999,NEG,0,G38,0.02556167170405388,2
002000,NEG,0,G38,0.03485691174864769,6
002001,NEG,0,G38,0.15383820235729218,9
002002,NEG,0,G38,0.14149536192417145,8
002003,NEG,0,G38,0.016536016017198563,11
002004,NEG,0,G38,0.01800675503909588,8
002005,NEG,0,G38,0.002934670075774193,10
002006,NEG,0,G38,0.009151682257652283,7
002007,NEG,0,G38,0.014448707923293114,5
002008,NEG,0,G38,0.009647396393120289,6
002009,NEG,0,G38,0.0036164787597954273,4
002010,NEG,0,G38,0.001897864625789225,1
002011,NEG,0,G38,0.020519182085990906,7
002012,NEG,0,G38,0.004972629714757204,6
002013,NEG,0,G38,0.0071846493519842625,7
002014,NEG,0,G38,0.001373128965497017,1
002015,NEG,0,G38,0.005130877252668142,4
002016,NEG,0,G38,0.010639755055308342,6
002017,NEG,0,G38,0.005729219876229763,3
002018,NEG,0,G38,0.0019462030613794923,2
002019,NEG,0,G38,0.013987043872475624,3
002020,NEG,0,G38,0.0013102793600410223,2
002021,NEG,0,G38,0.01508998777717352,13
002022,NEG,0,G38,0.026192372664809227,9
002023,NEG,0,G38,0.008553137071430683,8
002024,NEG,0,G38,0.026077041402459145,10
002025,NEG,0,G38,0.003662834642454982,6
002026,NEG,0,G38,0.005866759456694126,4
002027,NEG,0,G38,0.012769264169037342,6
002028,NEG,0,G38,0.02655143104493618,7
002029,NEG,0,G38,0.009983881376683712,3
002030,NEG,0,G38,0.009184611961245537,4
002031,NEG,0,G38,0.005987474694848061,5
002032,NEG,0,G38,0.002997757401317358,2
002033,NEG,0,G38,0.0,0
002034,NEG,0,G38,0.014968414790928364,4
002035,NEG,0,G38,0.035441070795059204,5
002036,NEG,0,G38,0.02477402426302433,4
002037,NEG,0,G38,0.022467732429504395,18
002038,NEG,0,G38,0.010910820215940475,13
002039,NEG,0,G38,0.021151693537831306,11
002040,NEG,0,G38,0.08248576521873474,13
002041,NEG,0,G38,0.07259777933359146,10
002042,NEG,0,G38,0.04806891083717346,8
002043,NEG,0,G38,0.026911405846476555,11
002044,NEG,0,G38,0.052639733999967575,6
002045,NEG,0,G38,0.008332420140504837,7
002046,NEG,0,G38,0.009991208091378212,3
002047,NEG,0,G38,0.08695346862077713,3
002048,NEG,0,G38,0.009058705531060696,6
002049,NEG,0,G38,0.05006060376763344,4
002050,NEG,0,G38,0.0057395645417273045,5
002051,NEG,0,G38,0.009633725509047508,2
002052,NEG,0,G38,0.009631519205868244,5
002053,NEG,0,G38,0.0284635778516531,8
002054,NEG,0,G38,0.009029977023601532,7
002055,NEG,0,G38,0.00477007869631052,8
002056,NEG,0,G38,0.004965846426784992,6
002057,NEG,0,G38,0.001545182429254055,5
002058,NEG,0,G38,0.004857187159359455,5
002059,NEG,0,G38,0.0050291079096496105,2
002060,NEG,0,G38,0.0014916891232132912,1
002061,NEG,0,G38,0.0029535284265875816,1
002062,NEG,0,G38,0.03631959483027458,3
002063,NEG,0,G38,0.0016916750464588404,3
002064,NEG,0,G38,0.001927369274199009,3
002065,NEG,0,G38,0.004482235759496689,6
002066,NEG,0,G38,0.005831976421177387,3
002067,NEG,0,G38,0.002730860374867916,2
002068,NEG,0,G38,0.002008595038205385,1
002069,NEG,0,G38,0.0014079381944611669,1
002070,NEG,0,G38,0.0030679639894515276,3
002071,NEG,0,G38,0.025159373879432678,4
002072,NEG,0,G38,0.002046604175120592,1
002073,NEG,0,G38,0.0028986474499106407,4
002074,NEG,0,G38,0.0,0
002075,NEG,0,G38,0.0032458307687193155,6
002076,NEG,0,G38,0.0,0
002077,NEG,0,G38,0.0012146153021603823,1
002078,NEG,0,G38,0.0011974889785051346,3
002079,NEG,0,G38,0.0026393835432827473,3
002080,NEG,0,G38,0.0041436925530433655,2
002081,NEG,0,G38,0.0010590218007564545,1
002082,NEG,0,G38,0.004086398519575596,3
002083,NEG,0,G38,0.0014147600159049034,1
002084,NEG,0,G38,0.004985206760466099,4
002085,NEG,0,G38,0.0021552385296672583,3
002086,NEG,0,G38,0.007643422111868858,1
002087,NEG,0,G38,0.0,0
002088,NEG,0,G38,0.0,0
002089,NEG,0,G38,0.0,0
002090,NEG,0,G38,0.0,0
002091,NEG,0,G38,0.0,0
002092,NEG,0,G38,0.0,0
002093,NEG,0,G38,0.0,0
002094,NEG,0,G38,0.0,0
002095,NEG,0,G38,0.0,0
002096,NEG,0,G38,0.0,0
002097,NEG,0,G38,0.0,0
002098,NEG,0,G38,0.0,0
002099,NEG,0,G38,0.0,0
002100,NEG,0,G38,0.0,0
002101,NEG,0,G38,0.0,0
002102,NEG,0,G38,0.0,0
002103,NEG,0,G38,0.0,0
002104,NEG,0,G38,0.0,0
002105,NEG,0,G38,0.0,0
002106,NEG,0,G38,0.0,0
002107,NEG,0,G38,0.0015789407771080732,1
002108,NEG,0,G38,0.002112432150170207,1
002109,NEG,0,G38,0.0,0
002110,NEG,0,G38,0.0065591298043727875,2
002111,NEG,0,G38,0.007637922186404467,8
002112,NEG,0,G38,0.03363095223903656,2
002113,NEG,0,G38,0.0,0
002114,NEG,0,G38,0.0041154250502586365,4
002115,NEG,0,G38,0.022504908964037895,2
002116,NEG,0,G38,0.0025179896038025618,3
002117,NEG,0,G38,0.0,0
002118,NEG,0,G38,0.0012260298244655132,1
002119,NEG,0,G38,0.0011327993124723434,1
002120,NEG,0,G38,0.0,0
002121,NEG,0,G38,0.019468041136860847,10
002122,NEG,0,G38,0.005861644167453051,2
002123,NEG,0,G38,0.09561867266893387,8
002124,NEG,0,G38,0.013946776278316975,6
002125,NEG,0,G38,0.0020891837775707245,4
002126,NEG,0,G38,0.004485847428441048,6
002127,NEG,0,G38,0.002690934808924794,1
002128,NEG,0,G38,0.028110826388001442,2
002129,NEG,0,G38,0.0,0
002130,NEG,0,G38,0.0030441845301538706,3
002131,NEG,0,G38,0.0013441656483337283,2
002132,NEG,0,G38,0.001273942762054503,1
002133,NEG,0,G38,0.0017348404508084059,3
002134,NEG,0,G38,0.0012433691881597042,1
002135,NEG,0,G38,0.0016746209003031254,1
002136,NEG,0,G38,0.0010300747817382216,1
002137,NEG,0,G38,0.0023198372218757868,4
002138,NEG,0,G38,0.005917269736528397,3
002139,NEG,0,G38,0.005751606542617083,1
002140,NEG,0,G38,0.0022296432871371508,2
002141,NEG,0,G38,0.002068327507004142,5
002142,NEG,0,G38,0.003036529989913106,3
002143,NEG,0,G38,0.0,0
002144,NEG,0,G38,0.0,0
002145,NEG,0,G38,0.0014490664470940828,3
002146,NEG,0,G38,0.0,0
002147,NEG,0,G38,0.0,0
002148,NEG,0,G38,0.0,0
002149,NEG,0,G38,0.0,0
002150,NEG,0,G38,0.005842350423336029,5
002151,NEG,0,G38,0.003318140283226967,5
002152,NEG,0,G38,0.007480379194021225,7
002153,NEG,0,G38,0.001373549341224134,2
002154,NEG,0,G38,0.002427071100100875,2
002155,NEG,0,G38,0.001110629178583622,2
002156,NEG,0,G38,0.0016738055273890495,3
002157,NEG,0,G38,0.00397100206464529,3
002158,NEG,0,G38,0.0029483202379196882,3
002159,NEG,0,G38,0.001236270647495985,2
002160,NEG,0,G38,0.00224643899127841,4
002161,NEG,0,G38,0.005339805036783218,8
002162,NEG,0,G38,0.05108625441789627,5
002163,NEG,0,G38,0.013213965110480785,10
002164,NEG,0,G38,0.006442320067435503,7
002165,NEG,0,G38,0.007303424179553986,7
002166,NEG,0,G38,0.0023023239336907864,2
002167,NEG,0,G38,0.01084390003234148,3
002168,NEG,0,G38,0.0,0
002169,NEG,0,G38,0.0,0
002170,NEG,0,G38,0.0018621605122461915,1
002171,NEG,0,G38,0.0,0
002172,NEG,0,G38,0.005004444625228643,4
002173,NEG,0,G38,0.0013434463180601597,3
002174,NEG,0,G38,0.0,0
002175,NEG,0,G38,0.007911698892712593,8
002176,NEG,0,G38,0.009392802603542805,6
002177,NEG,0,G38,0.001175871817395091,1
002178,NEG,0,G38,0.0012927977368235588,2
002179,NEG,0,G38,0.0062478757463395596,2
002180,NEG,0,G38,0.003391918260604143,3
002181,NEG,0,G38,0.001786216744221747,2
002182,NEG,0,G38,0.015860820189118385,4
002183,NEG,0,G38,0.0033205461222678423,4
002184,NEG,0,G38,0.0,0
002185,NEG,0,G38,0.030741417780518532,9
002186,NEG,0,G38,0.0015368558233603835,1
002187,NEG,0,G38,0.0014442095998674631,1
002188,NEG,0,G38,0.005693408660590649,2
002189,NEG,0,G38,0.0031123487278819084,1
002190,NEG,0,G38,0.004899052903056145,6
002191,NEG,0,G38,0.0047991531901061535,3
002192,NEG,0,G38,0.038091327995061874,10
002193,NEG,0,G38,0.011394406668841839,12
002194,NEG,0,G38,0.10207878798246384,5
002195,NEG,0,G38,0.08106804639101028,8
002196,NEG,0,G38,0.025098677724599838,6
002197,NEG,0,G38,0.018801014870405197,8
002198,NEG,0,G38,0.04543943330645561,7
002199,NEG,0,G38,0.03741351142525673,6
002200,NEG,0,G38,0.009465135633945465,7
002201,NEG,0,G38,0.004559698980301619,4
002202,NEG,0,G38,0.05110437422990799,8
002203,NEG,0,G38,0.028484893962740898,6
002204,NEG,0,G38,0.0018485630862414837,2
002205,NEG,0,G38,0.04514558985829353,4
002206,NEG,0,G38,0.004041722510010004,5
002207,NEG,0,G38,0.008784497156739235,8
002208,NEG,0,G38,0.006709136068820953,4
002209,NEG,0,G38,0.0050559500232338905,1
002210,NEG,0,G38,0.0019249016186222434,2
002211,NEG,0,G38,0.0013901183847337961,2
002212,NEG,0,G38,0.0,0
002213,NEG,0,G38,0.04121753200888634,3
002214,NEG,0,G38,0.01010179053992033,4
002215,NEG,0,G38,0.004124892875552177,2
002216,NEG,0,G38,0.009822098538279533,1
002217,NEG,0,G38,0.0010021767811849713,1
002218,NEG,0,G38,0.0015721971867606044,3
002219,NEG,0,G38,0.0010610613971948624,1
002220,NEG,0,G38,0.0014457962242886424,2
002221,NEG,0,G38,0.0,0
002222,NEG,0,G38,0.0021538976579904556,2
002223,NEG,0,G38,0.010921626351773739,1
002224,NEG,0,G38,0.0013200916582718492,2
002225,NEG,0,G38,0.0,0
002226,NEG,0,G38,0.0,0
002227,NEG,0,G38,0.0,0
002228,NEG,0,G38,0.0,0
002229,NEG,0,G38,0.0,0
002230,NEG,0,G38,0.0,0
002231,NEG,0,G38,0.0,0
002232,NEG,0,G38,0.0026698249857872725,10
002233,NEG,0,G38,0.0,0
002234,NEG,0,G38,0.0,0
002235,NEG,0,G38,0.0,0
002236,NEG,0,G38,0.0,0
002237,NEG,0,G38,0.002949824556708336,5
002238,NEG,0,G38,0.0027268528938293457,6
002239,NEG,0,G38,0.00682822847738862,1
002240,NEG,0,G38,0.00773679418489337,5
002241,NEG,0,G38,0.0035568601451814175,2
002242,NEG,0,G38,0.0048255776055157185,4
002243,NEG,0,G38,0.0015751910395920277,3
002244,NEG,0,G38,0.002183253411203623,2
002245,NEG,0,G38,0.14119766652584076,6
002246,NEG,0,G38,0.013727928511798382,6
002247,NEG,0,G38,0.00378589634783566,5
002248,NEG,0,G38,0.009184485301375389,6
002249,NEG,0,G38,0.01427363883703947,7
002250,NEG,0,G38,0.0017481435788795352,6
002251,NEG,0,G38,0.006835841573774815,3
002252,NEG,0,G38,0.0014309583930298686,1
002253,NEG,0,G38,0.0011752184946089983,1
002254,NEG,0,G38,0.0031045617070049047,6
002255,NEG,0,G38,0.004099884536117315,4
002256,NEG,0,G38,0.0,0
002257,NEG,0,G38,0.0,0
002258,NEG,0,G38,0.0,0
002259,NEG,0,G38,0.0,0
002260,NEG,0,G38,0.0,0
002261,NEG,0,G38,0.0,0
002262,NEG,0,G38,0.0,0
002263,NEG,0,G38,0.0,0
002264,NEG,0,G38,0.0,0
002265,NEG,0,G38,0.0,0
002266,NEG,0,G38,0.0,0
002267,NEG,0,G38,0.0,0
002268,NEG,0,G38,0.0,0
002269,NEG,0,G38,0.0,0
002270,NEG,0,G38,0.0,0
002271,NEG,0,G38,0.001123642548918724,1
002272,NEG,0,G38,0.0035106309223920107,2
002273,NEG,0,G38,0.0,0
002274,NEG,0,G38,0.0013464667135849595,1
002275,NEG,0,G38,0.0,0
002276,NEG,0,G38,0.0,0
002277,NEG,0,G38,0.0,0
002278,NEG,0,G38,0.0,0
002279,NEG,0,G38,0.0,0
002280,NEG,0,G38,0.0,0
002281,NEG,0,G38,0.0,0
002282,NEG,0,G38,0.0010476824827492237,1
002283,NEG,0,G38,0.0,0
002284,NEG,0,G38,0.0,0
002285,NEG,0,G38,0.0,0
002286,NEG,0,G38,0.0,0
002287,NEG,0,G38,0.0022196515928953886,3
002288,NEG,0,G38,0.0055148727260529995,4
002289,NEG,0,G38,0.0024925130419433117,2
002290,NEG,0,G38,0.010868883691728115,2
002291,NEG,0,G38,0.00405000988394022,1
002292,NEG,0,G38,0.006093465723097324,1
002293,NEG,0,G38,0.0,0
002294,NEG,0,G38,0.01205384824424982,1
002295,NEG,0,G38,0.050432879477739334,3
002296,NEG,0,G38,0.01870195008814335,2
002297,NEG,0,G38,0.02310645766556263,1
002298,NEG,0,G38,0.011965617537498474,5
002299,NEG,0,G38,0.021191338077187538,3
002300,NEG,0,G38,0.0,0
002301,NEG,0,G38,0.0,0
002302,NEG,0,G38,0.001874276320450008,2
002303,NEG,0,G38,0.010641580447554588,3
002304,NEG,0,G38,0.0,0
002305,NEG,0,G38,0.06832653284072876,2
002306,NEG,0,G38,0.03429053723812103,3
002307,NEG,0,G38,0.025267992168664932,2
002308,NEG,0,G38,0.01038467325270176,2
002309,NEG,0,G38,0.01102581899613142,3
002310,NEG,0,G38,0.3895423412322998,2
002311,NEG,0,G38,0.6136664748191833,1
002312,NEG,0,G38,0.39858224987983704,1
002313,NEG,0,G38,0.4241805374622345,1
002314,NEG,0,G38,0.5260258316993713,1
002315,NEG,0,G38,0.43430548906326294,1
002316,NEG,0,G38,0.26044437289237976,1
002317,NEG,0,G38,0.11377540975809097,1
002318,NEG,0,G38,0.03292332589626312,1
002319,NEG,0,G38,0.06968934088945389,1
002320,NEG,0,G38,0.0047606369480490685,1
002321,NEG,0,G38,0.2402692288160324,1
002322,NEG,0,G38,0.41867175698280334,1
002323,NEG,0,G38,0.5356516242027283,1
002324,NEG,0,G38,0.2617921531200409,1
002325,NEG,0,G38,0.2485799789428711,1
002326,NEG,0,G38,0.14767895638942719,1
002327,NEG,0,G38,0.13433369994163513,2
002328,NEG,0,G38,0.18453024327754974,2
002329,NEG,0,G38,0.02542685903608799,2
002330,NEG,0,G38,0.02477964572608471,3
002331,NEG,0,G38,0.05369839072227478,3
002332,NEG,0,G38,0.14961665868759155,3
002333,NEG,0,G38,0.021677963435649872,3
002334,NEG,0,G38,0.05760081112384796,1
002335,NEG,0,G38,0.02502213604748249,1
002336,NEG,0,G38,0.026150250807404518,2
002337,NEG,0,G38,0.08113208413124084,2
002338,NEG,0,G38,0.011724532581865788,3
002339,NEG,0,G38,0.004213728941977024,5
002340,NEG,0,G38,0.006456328090280294,4
002341,NEG,0,G38,0.0032636187970638275,6
002342,NEG,0,G38,0.0031413333490490913,1
002343,NEG,0,G38,0.0017774556763470173,1
002344,NEG,0,G38,0.0013316301628947258,1
002345,NEG,0,G38,0.0,0
002346,NEG,0,G38,0.0016512806760147214,1
002347,NEG,0,G38,0.0028484100475907326,3
002348,NEG,0,G38,0.0010443635983392596,1
002349,NEG,0,G38,0.002351909875869751,6
002350,NEG,0,G38,0.0,0
002351,NEG,0,G38,0.0,0
002352,NEG,0,G38,0.0,0
002353,NEG,0,G38,0.0,0
002354,NEG,0,G38,0.0014806116232648492,1
002355,NEG,0,G38,0.0,0
002356,NEG,0,G38,0.0,0
002357,NEG,0,G38,0.0,0
002358,NEG,0,G38,0.001996511360630393,4
002359,NEG,0,G38,0.006380830891430378,5
002360,NEG,0,G38,0.0010670566698536277,1
002361,NEG,0,G38,0.002110934816300869,2
002362,NEG,0,G38,0.02312372624874115,4
002363,NEG,0,G38,0.009294667281210423,3
002364,NEG,0,G38,0.04630520939826965,11
002365,NEG,0,G38,0.029215728864073753,7
002366,NEG,0,G38,0.017295312136411667,5
002367,NEG,0,G38,0.009275113232433796,5
002368,NEG,0,G38,0.020740844309329987,5
002369,NEG,0,G38,0.07637834548950195,8
002370,NEG,0,G38,0.20160719752311707,7
002371,NEG,0,G38,0.14323322474956512,6
002372,NEG,0,G38,0.060949135571718216,6
002373,NEG,0,G38,0.21003670990467072,8
002374,NEG,0,G38,0.10013195127248764,7
002375,NEG,0,G38,0.08275864273309708,7
002376,NEG,0,G38,0.08532112836837769,4
002377,NEG,0,G38,0.10475550591945648,7
002378,NEG,0,G38,0.1267136037349701,8
002379,NEG,0,G38,0.022094253450632095,7
002380,NEG,0,G38,0.055848028510808945,5
002381,NEG,0,G38,0.13420432806015015,5
002382,NEG,0,G38,0.097661592066288,7
002383,NEG,0,G38,0.0817975178360939,8
002384,NEG,0,G38,0.042869482189416885,8
002385,NEG,0,G38,0.11547493189573288,9
002386,NEG,0,G38,0.03112918883562088,7
002387,NEG,0,G38,0.021811824291944504,5
002388,NEG,0,G38,0.07136260718107224,7
002389,NEG,0,G38,0.15425622463226318,8
002390,NEG,0,G38,0.2829940915107727,7
002391,NEG,0,G38,0.1327389031648636,9
002392,NEG,0,G38,0.1322716921567917,8
002393,NEG,0,G38,0.0773676261305809,7
002394,NEG,0,G38,0.18812763690948486,7
002395,NEG,0,G38,0.21096372604370117,8
002396,NEG,0,G38,0.3716185390949249,7
002397,NEG,0,G38,0.35819539427757263,6
002398,NEG,0,G38,0.33709385991096497,5
002399,NEG,0,G38,0.19250792264938354,5
002400,NEG,0,G38,0.24186570942401886,4
002401,NEG,0,G38,0.2867618501186371,5
002402,NEG,0,G38,0.45739835500717163,7
002403,NEG,0,G38,0.4504179358482361,6
002404,NEG,0,G38,0.4468911588191986,6
002405,NEG,0,G38,0.49405696988105774,5
002406,NEG,0,G38,0.49096113443374634,7
002407,NEG,0,G38,0.3477817177772522,4
002408,NEG,0,G38,0.40186017751693726,5
002409,NEG,0,G38,0.4116288423538208,4
002410,NEG,0,G38,0.2857476770877838,4
002411,NEG,0,G38,0.3484223186969757,4
002412,NEG,0,G38,0.3444440960884094,5
002413,NEG,0,G38,0.13107657432556152,5
002414,NEG,0,G38,0.4227864742279053,7
002415,NEG,0,G38,0.21297726035118103,9
002416,NEG,0,G38,0.47318363189697266,8
002417,NEG,0,G38,0.5326634645462036,4
002418,NEG,0,G38,0.6089247465133667,5
002419,NEG,0,G38,0.5152723789215088,4
002420,NEG,0,G38,0.6856072545051575,4
002421,NEG,0,G38,0.5755260586738586,4
002422,NEG,0,G38,0.43614378571510315,4
002423,NEG,0,G38,0.5931817889213562,4
002424,NEG,0,G38,0.7643842697143555,4
002425,NEG,0,G38,0.7577161192893982,5
002426,NEG,0,G38,0.3118128776550293,7
002427,NEG,0,G38,0.4280974864959717,6
002428,NEG,0,G38,0.44167792797088623,5
002429,NEG,0,G38,0.5202540159225464,4
002430,NEG,0,G38,0.5236813426017761,4
002431,NEG,0,G38,0.5631804466247559,3
002432,NEG,0,G38,0.6451743245124817,4
002433,NEG,0,G38,0.7993997931480408,3
002434,NEG,0,G38,0.31844261288642883,3
002435,NEG,0,G38,0.2754691541194916,1
002436,NEG,0,G38,0.0013785292394459248,2
002437,NEG,0,G38,0.0,0
002438,NEG,0,G38,0.0011182996677234769,1
002439,NEG,0,G38,0.0018082406604662538,2
002440,NEG,0,G38,0.0038255793042480946,3
002441,NEG,0,G38,0.02355755679309368,2
002442,NEG,0,G38,0.004449319560080767,1
002443,NEG,0,G38,0.005648452788591385,1
002444,NEG,0,G38,0.0,0
002445,NEG,0,G38,0.0,0
002446,NEG,0,G38,0.0,0
002447,NEG,0,G38,0.0,0
002448,NEG,0,G38,0.0020701135508716106,1
002449,NEG,0,G38,0.0014966290909796953,2
002450,NEG,0,G38,0.001183383516035974,1
002451,NEG,0,G38,0.0,0
002452,NEG,0,G38,0.07868163287639618,2
002453,NEG,0,G38,0.0024231835268437862,3
002454,NEG,0,G38,0.005257262382656336,1
002455,NEG,0,G38,0.0,0
002456,NEG,0,G38,0.0,0
002457,NEG,0,G38,0.0030911581125110388,1
002458,NEG,0,G38,0.0,0
002459,NEG,0,G38,0.0045231361873447895,3
002460,NEG,0,G38,0.004575955215841532,1
002461,NEG,0,G38,0.011122176423668861,1
002462,NEG,0,G38,0.005300323013216257,2
002463,NEG,0,G38,0.002082767663523555,2
002464,NEG,0,G38,0.019432755187153816,3
002465,NEG,0,G38,0.036378152668476105,2
002466,NEG,0,G38,0.01619821973145008,3
002467,NEG,0,G38,0.0014067996526136994,1
002468,NEG,0,G38,0.17140087485313416,4
002469,NEG,0,G38,0.019252600148320198,8
002470,NEG,0,G38,0.026749446988105774,6
002471,NEG,0,G38,0.004929985851049423,4
002472,NEG,0,G38,0.0031631614547222853,2
002473,NEG,0,G38,0.2541598975658417,4
002474,NEG,0,G38,0.014272237196564674,3
002475,NEG,0,G38,0.09454192966222763,9
002476,NEG,0,G38,0.046218566596508026,10
002477,NEG,0,G38,0.013855032622814178,5
002478,NEG,0,G38,0.08286561816930771,6
002479,NEG,0,G38,0.18013426661491394,6
002480,NEG,0,G38,0.1269201636314392,8
002481,NEG,0,G38,0.020309777930378914,8
002482,NEG,0,G38,0.006777026224881411,9
002483,NEG,0,G38,0.017263829708099365,9
002484,NEG,0,G38,0.018144963309168816,10
002485,NEG,0,G38,0.0037237743381410837,3
002486,NEG,0,G38,0.001069850753992796,1
002487,NEG,0,G38,0.004700218793004751,3
002488,NEG,0,G38,0.02201199345290661,8
002489,NEG,0,G38,0.006589434575289488,10
002490,NEG,0,G38,0.028521908447146416,8
002491,NEG,0,G38,0.06315695494413376,4
002492,NEG,0,G38,0.0021481497678905725,2
002493,NEG,0,G38,0.008883361704647541,3
002494,NEG,0,G38,0.06011897325515747,2
002495,NEG,0,G38,0.03565811365842819,1
002496,NEG,0,G38,0.21910473704338074,4
002497,NEG,0,G38,0.08922997117042542,5
002498,NEG,0,G38,0.09226306527853012,4
002499,NEG,0,G38,0.007587933912873268,2
002500,NEG,0,G38,0.0,0
002501,NEG,0,G38,0.003596499329432845,4
002502,NEG,0,G38,0.005436613690108061,8
002503,NEG,0,G38,0.0034568628761917353,3
002504,NEG,0,G38,0.003128818701952696,3
002505,NEG,0,G38,0.007381782867014408,6
002506,NEG,0,G38,0.003182061715051532,1
002507,NEG,0,G38,0.011771617457270622,6
002508,NEG,0,G38,0.0037938589230179787,4
002509,NEG,0,G38,0.0023644461762160063,2
002510,NEG,0,G38,0.00239689857698977,1
002511,NEG,0,G38,0.0,0
002512,NEG,0,G38,0.0,0
002513,NEG,0,G38,0.0010656345402821898,1
002514,NEG,0,G38,0.0,0
002515,NEG,0,G38,0.0,0
