fid,set,population,reproj,box_conf,kp_conf_mean,kp_conf_4th,Y0_R,Y0_t,Y0_adds,Y0_iou,Y0_s5,YH_R,YH_t,YH_adds,YH_iou,YH_s5,ORACLE_R,ORACLE_t,ORACLE_adds,ORACLE_iou,ORACLE_s5,hough_wins_R,hough_wins_5cm5
1778652172717607680,eval_pallet07,REAL_CHALLENGE_DEV_105,12.855859318772971,0.4471839666366577,0.9908156618475914,0.9917586445808411,2.41763618140652,0.03377094010679964,0.0429621678504024,0.6537031235091395,1,4.535706478265468,0.05039770215147354,0.046989299671121504,0.4131035248923898,0,2.41763618140652,0.03377094010679964,0.0429621678504024,0.6537031235091395,1,0,0
1778652174598774528,eval_pallet07,REAL_CHALLENGE_DEV_105,14.653763129276026,0.9180336594581604,0.9968904554843903,0.9969184398651123,5.133641539679686,0.03781651832961343,0.07391308137914358,0.5091159894436578,0,5.164980947813442,0.049851143037843416,0.051749159609312444,0.3981692382421967,0,5.133641539679686,0.03781651832961343,0.07391308137914358,0.5091159894436578,0,0,0
1778652176547299328,eval_pallet07,REAL_CHALLENGE_DEV_105,15.046038247282045,0.8841471672058105,0.9918437302112579,0.9958926439285278,3.4313017850793877,0.05710767179683677,0.06904390557534504,0.6403004267739908,0,3.827877169122725,0.04744054228568336,0.06435007858668598,0.5588002030943631,1,3.4313017850793877,0.05710767179683677,0.06904390557534504,0.6403004267739908,1,0,1
1778652178428551168,eval_pallet07,REAL_CHALLENGE_DEV_105,13.481399716093561,0.92109215259552,0.9906221777200699,0.9952083230018616,3.2387581671234167,0.05589773089786593,0.06389505052969102,0.5713070548676173,0,3.7848436822657976,0.047140296961376976,0.0662408057180299,0.6454842394092183,1,3.2387581671234167,0.05589773089786593,0.06389505052969102,0.5713070548676173,1,0,1
1778653630038417664,eval_pallet09,REAL_CHALLENGE_DEV_105,14.766944142514486,0.4437748193740845,0.7487337216734886,0.9197804927825928,31.73543233609809,0.867720491840518,0.6593468712499834,0.025206833019417854,0,24.548580732455637,0.9659245999836199,0.7549431894369589,0.006727739859839689,0,24.548580732455637,0.9659245999836199,0.7549431894369589,0.006727739859839689,0,1,0
1778653632188551424,eval_pallet09,REAL_CHALLENGE_DEV_105,17.995779342917505,0.6972032189369202,0.9872856363654137,0.9883100986480713,9.39925221589347,0.10321591057374166,0.15560332597184584,0.544434361529322,0,11.58339739619006,0.10531547525969943,0.18416817826073217,0.5095977155091903,0,9.39925221589347,0.10321591057374166,0.15560332597184584,0.544434361529322,0,0,0
1778653634641026304,eval_pallet09,REAL_CHALLENGE_DEV_105,10.305909536251516,0.8570303320884705,0.9844616800546646,0.9836394190788269,4.0043252265811695,0.114601608859863,0.12351198110809578,0.6387130023018817,0,4.481335777783307,0.08089855293735891,0.09518809659538865,0.5854623684890055,0,4.0043252265811695,0.114601608859863,0.12351198110809578,0.6387130023018817,0,0,0
1778653643678509824,eval_pallet09,REAL_CHALLENGE_DEV_105,4.121871161781072,0.7534962296485901,0.9793625622987747,0.9794421792030334,6.0745162334213205,0.15276247662822215,0.1694206643950294,0.6812398387592219,0,6.234656595441721,0.14898439737639638,0.16658637775539947,0.6640599152575166,0,6.0745162334213205,0.15276247662822215,0.1694206643950294,0.6812398387592219,0,0,0
1778653659065885952,eval_pallet09,REAL_CHALLENGE_DEV_105,6.121989477113502,0.7005739808082581,0.9631670564413071,0.9638866186141968,49.63301952042989,1.0406889875384362,0.7512044308747109,0.07831598974433496,0,49.740059463186086,1.0041792443086925,0.7218200246954706,0.08851630615436995,0,49.63301952042989,1.0406889875384362,0.7512044308747109,0.07831598974433496,0,0,0
1778653664407620608,eval_pallet09,REAL_CHALLENGE_DEV_105,4.657557763450301,0.7555087804794312,0.9616312757134438,0.9599875211715698,93.50847881489697,0.08645407149556326,0.15702335549795668,0.6425934814739155,0,93.56661276226575,0.08876291791422693,0.1625982476047314,0.5679500682337765,0,93.50847881489697,0.08645407149556326,0.15702335549795668,0.6425934814739155,0,0,0
1778653674184865536,eval_pallet09,REAL_CHALLENGE_DEV_105,11.449980098566895,0.9139778017997742,0.951420858502388,0.9686939716339111,95.58829349817303,0.0707100732292439,0.15503390592890287,0.6575836708895397,0,95.42609670690598,0.08447343518502974,0.16822305775762664,0.5317501802384613,0,95.42609670690598,0.08447343518502974,0.16822305775762664,0.5317501802384613,0,1,0
1778653706706429696,eval_pallet09,REAL_CHALLENGE_DEV_105,5.7547732618806045,0.5178706645965576,0.9573232978582382,0.9612477421760559,6.188125534573212,0.38559668239037925,0.391814451752205,0.41103707416010515,0,12.636720651572192,0.17437429876994293,0.23447780953067213,0.5287651583401586,0,6.188125534573212,0.38559668239037925,0.391814451752205,0.41103707416010515,0,0,0
1778653709259341568,eval_pallet09,REAL_CHALLENGE_DEV_105,3.2560884712580376,0.4374907314777374,0.954003818333149,0.9676408171653748,2.068261115602558,0.12328980289778352,0.12498271638433671,0.5603760470111496,0,7.8983881880701485,0.07214514852686543,0.12705030235765338,0.49766322689707143,0,2.068261115602558,0.12328980289778352,0.12498271638433671,0.5603760470111496,0,0,0
1778653713962971904,eval_pallet09,REAL_CHALLENGE_DEV_105,2.7734585140945276,0.7545347213745117,0.9712512120604515,0.9757113456726074,1.4983813703388458,0.43869802382057005,0.43889408802071694,0.27955378215971677,0,6.932970669653073,0.4246594563834813,0.43208713431913215,0.2914655418029262,0,1.4983813703388458,0.43869802382057005,0.43889408802071694,0.27955378215971677,0,0,0
1778653721118964736,eval_pallet09,REAL_CHALLENGE_DEV_105,13.572328268912651,0.6886324882507324,0.9862723052501678,0.9824422597885132,9.663044601723426,0.12853307082263657,0.1773247747824964,0.5608522155851948,0,9.226947006570532,0.08387751202824775,0.14822145159243716,0.5237240375922873,0,9.226947006570532,0.08387751202824775,0.14822145159243716,0.5237240375922873,0,1,0
1778653723571790336,eval_pallet09,REAL_CHALLENGE_DEV_105,29.96124805369623,0.6784672141075134,0.9770794957876205,0.9642751216888428,14.185487907059688,0.5288415980930149,0.5391220765629909,0.3059513226995279,0,13.15721874919264,0.48913843871093243,0.5118247771664213,0.3201225618945046,0,13.15721874919264,0.48913843871093243,0.5118247771664213,0.3201225618945046,0,1,0
1778653730458996736,eval_pallet09,REAL_CHALLENGE_DEV_105,19.160587215328963,0.8917081356048584,0.9931321293115616,0.9922154545783997,10.840771041147862,0.0954031174009284,0.17359165479833644,0.5720211410625439,0,10.304898297987647,0.093868277280071,0.1656776942413295,0.5491240441780098,0,10.304898297987647,0.093868277280071,0.1656776942413295,0.5491240441780098,0,1,0
1778653738858078976,eval_pallet09,REAL_CHALLENGE_DEV_105,21.391068955278456,0.9055994749069214,0.9901886135339737,0.989301860332489,11.20554375660314,0.10647689724588964,0.18244737881464307,0.6125592121942691,0,10.779271898612494,0.12092457857299793,0.17910987815732324,0.561934537227919,0,10.779271898612494,0.12092457857299793,0.17910987815732324,0.561934537227919,0,1,0
1778653793553994496,eval_pallet09,REAL_CHALLENGE_DEV_105,5.309102725272352,0.4274294078350067,0.966310404241085,0.9754244089126587,1.509216330553313,1.0766656084790858,0.8621301951870601,0.03661503848519123,0,1.829624048099614,1.0804573306812244,0.8635155996389201,0.029755109668303813,0,1.509216330553313,1.0766656084790858,0.8621301951870601,0.03661503848519123,0,0,0
1778653823253508096,eval_pallet09,REAL_CHALLENGE_DEV_105,13.125903098291783,0.5211644172668457,0.9585036113858223,0.9874453544616699,11.163631260625188,0.364164827868532,0.3802607033194142,0.12854955091418666,0,2.819657314800408,0.40786828613491916,0.4056964346007273,0.1354348279880466,0,2.819657314800408,0.40786828613491916,0.4056964346007273,0.1354348279880466,0,1,0
1778653884903302656,eval_pallet09,REAL_CHALLENGE_DEV_105,6.743605867037189,0.7069959044456482,0.9737716242671013,0.9700797200202942,2.697688765065232,0.03469944638520147,0.04699787097026065,0.8414625288520307,1,4.858056461160054,0.04477122617525335,0.07440558778384174,0.7148995329720578,1,2.697688765065232,0.03469944638520147,0.04699787097026065,0.8414625288520307,1,0,0
1778653898342159872,eval_pallet09,REAL_CHALLENGE_DEV_105,10.919209235764399,0.7347434163093567,0.9430097192525864,0.921358585357666,5.113347874899735,0.06829192439194598,0.09054854648587998,0.7831813032914817,0,2.4029482749121494,0.02822938637564611,0.04111101639260264,0.8114942346758038,1,2.4029482749121494,0.02822938637564611,0.04111101639260264,0.8114942346758038,1,1,1
1779449488068910592,eval_night08,REAL_CHALLENGE_DEV_105,4.596474214104598,0.6787739992141724,0.9666691422462463,0.9698135852813721,6.660260808417616,0.05038861634907846,0.10293752106883405,0.5230852775813696,0,10.450164538821355,0.06065400668352446,0.16098818578351698,0.4848265546708968,0,6.660260808417616,0.05038861634907846,0.10293752106883405,0.5230852775813696,0,0,0
1779449494740471040,eval_night08,REAL_CHALLENGE_DEV_105,7.839778517805991,0.8739193081855774,0.9473845362663269,0.9498980641365051,1.103795098371123,0.032833207231022454,0.03431823615939674,0.6658127130478827,1,6.385584238491077,0.053974897296482804,0.06500929172884057,0.42498888468853196,0,1.103795098371123,0.032833207231022454,0.03431823615939674,0.6658127130478827,1,0,0
1779449499143611648,eval_night08,REAL_CHALLENGE_DEV_105,7.151596568885354,0.8723273873329163,0.9898532032966614,0.9920920133590698,2.329426362166307,0.03850555722971401,0.04527687169432487,0.7777874925782716,1,4.54392644194776,0.04311151326535558,0.060592333528322925,0.6038821750574962,1,2.329426362166307,0.03850555722971401,0.04527687169432487,0.7777874925782716,1,0,0
1779449501478488320,eval_night08,REAL_CHALLENGE_DEV_105,11.27152808999611,0.9277664422988892,0.991349920630455,0.9875729084014893,2.6430752342109756,0.04090984623351527,0.052290265314493274,0.7760654105106429,1,6.014722776242987,0.052938087435400696,0.08322759031557125,0.5267323058938859,0,2.6430752342109756,0.04090984623351527,0.052290265314493274,0.7760654105106429,1,0,0
1779449503746678784,eval_night08,REAL_CHALLENGE_DEV_105,13.99709331016249,0.40341848134994507,0.8593230955302715,0.9561452865600586,6.0422637306078615,0.1267353381794124,0.14289322716759528,0.4412905798743473,0,163.4032568328775,0.6864424002991654,0.5750312017640711,0.021515437118935325,0,6.0422637306078615,0.1267353381794124,0.14289322716759528,0.4412905798743473,0,0,0
1779449506181779968,eval_night08,REAL_CHALLENGE_DEV_105,28.82186769405797,0.42525529861450195,0.8439522832632065,0.7644692063331604,1.0968721371388126,0.2587087397169961,0.25668487674003027,0.1928421822134585,0,160.60668452988193,0.7431150038282213,0.5582464060413541,0.10616947303009552,0,1.0968721371388126,0.2587087397169961,0.25668487674003027,0.1928421822134585,0,0,0
1779449508483286784,eval_night08,REAL_CHALLENGE_DEV_105,24.88386294348365,0.5168171525001526,0.8705503046512604,0.8575253486633301,2.4638010815641818,0.2847394902110564,0.2837637422121594,0.19142151864478346,0,161.74132653307564,0.8551030760242337,0.6575676421639189,0.01540180127246911,0,2.4638010815641818,0.2847394902110564,0.2837637422121594,0.19142151864478346,0,0,0
1779449596017728000,eval_night09,REAL_CHALLENGE_DEV_105,0.9854409235031836,0.9038780927658081,0.991017073392868,0.9908208250999451,60.77557440953218,14.213714373790578,13.641289159069549,0.0,0,50.691842041787176,14.039897220307974,13.464312708237458,0.0,0,50.691842041787176,14.039897220307974,13.464312708237458,0.0,0,1,0
1779449600421037056,eval_night09,REAL_CHALLENGE_DEV_105,1.0789550147816231,0.7750007510185242,0.9921529963612556,0.9920960664749146,62.259100844790844,13.198163348136577,12.600346477499869,0.0,0,34.8533259733829,13.017502086845102,12.416331229139642,0.0,0,34.8533259733829,13.017502086845102,12.416331229139642,0.0,0,1,0
1779449602689248000,eval_night09,REAL_CHALLENGE_DEV_105,1.089316993322432,0.8366512656211853,0.9927627146244049,0.992824912071228,60.85690526103243,13.553257613910528,12.964806274977622,0.0,0,26.815052742460466,13.128801873975357,12.537199218949636,0.0,0,26.815052742460466,13.128801873975357,12.537199218949636,0.0,0,1,0
1779449604823769344,eval_night09,REAL_CHALLENGE_DEV_105,1.2054712184865481,0.7614910006523132,0.993709571659565,0.9938222169876099,66.62156396755329,11.197965571158994,10.595961186900624,0.0,0,34.358030314757,9.96633307078901,9.361671180230612,0.0,0,34.358030314757,9.96633307078901,9.361671180230612,0.0,0,1,0
1779449641015972352,eval_night09,REAL_CHALLENGE_DEV_105,6.910682831482955,0.7305548191070557,0.9706054478883743,0.9680619239807129,106.55287696693728,1.0763923656240912,0.802437665009712,0.0028456217221798814,0,65.80519087645483,1.064051577401705,0.7234869135695167,0.015777852319650457,0,65.80519087645483,1.064051577401705,0.7234869135695167,0.015777852319650457,0,1,0
1779449645419136000,eval_night09,REAL_CHALLENGE_DEV_105,4.268626755970672,0.40327972173690796,0.9649245217442513,0.9811663031578064,1.9488112681643959,0.46280799405140677,0.46189274626005306,0.1433747928457666,0,2.6418045833885158,0.4712029050463429,0.4705381441269406,0.14305268969034907,0,1.9488112681643959,0.46280799405140677,0.46189274626005306,0.1433747928457666,0,0,0
1779449647620845824,eval_night09,REAL_CHALLENGE_DEV_105,5.202966080249661,0.8019217252731323,0.9584082737565041,0.980541467666626,1.836674683273162,0.1898605602846907,0.19084151526097473,0.47234093378772846,0,2.129904904286628,0.19528374107178678,0.19666914950905956,0.44821125445491,0,1.836674683273162,0.1898605602846907,0.19084151526097473,0.47234093378772846,0,0,0
1779449649655479552,eval_night09,REAL_CHALLENGE_DEV_105,8.934649541588364,0.799263060092926,0.867608193308115,0.9808244705200195,2.178423844502808,0.03708747823906151,0.046156138223131304,0.6255999708502837,1,5.889325260987974,0.05452857798389544,0.06219510357552027,0.3375818624490507,0,2.178423844502808,0.03708747823906151,0.046156138223131304,0.6255999708502837,1,0,0
1779449651923662336,eval_night09,REAL_CHALLENGE_DEV_105,0.5920583168636642,0.935523509979248,0.9940953701734543,0.9939303398132324,57.03472834128355,9.24378214761553,8.448953283950043,0.0,0,38.696122413500014,9.651219434753184,8.850349492681051,0.0,0,38.696122413500014,9.651219434753184,8.850349492681051,0.0,0,1,0
1779449654325364736,eval_night09,REAL_CHALLENGE_DEV_105,21.83854335168418,0.598155677318573,0.7039417405612767,0.8662272691726685,9.240702970933123,0.44114402556262194,0.4466199342160985,0.054894117249841196,0,9.678286786338518,0.37317164421567467,0.381354042796069,0.10235993095294059,0,9.240702970933123,0.44114402556262194,0.4466199342160985,0.054894117249841196,0,0,0
1779449656527024896,eval_night09,REAL_CHALLENGE_DEV_105,0.5523826516100712,0.6837612986564636,0.9935595467686653,0.9935157299041748,60.580442363485204,9.170268910850007,8.373172249520529,0.0,0,46.141590357026764,9.60849301802534,8.804705020332214,0.0,0,46.141590357026764,9.60849301802534,8.804705020332214,0.0,0,1,0
1779449658861846528,eval_night09,REAL_CHALLENGE_DEV_105,1.662503637688909,0.7019428014755249,0.9937994927167892,0.9936542510986328,80.38265621086745,7.291069068824174,6.558087737583442,0.0,0,41.19844335280757,7.280199407663052,6.535021043345475,0.0,0,41.19844335280757,7.280199407663052,6.535021043345475,0.0,0,1,0
1779449661263803392,eval_night09,REAL_CHALLENGE_DEV_105,2.0792268916875907,0.6887900829315186,0.9939200133085251,0.9934412240982056,78.29157564958429,7.084292127357405,6.359796831883646,0.0,0,53.12975126430494,7.06948384744472,6.335012618598238,0.0,0,53.12975126430494,7.06948384744472,6.335012618598238,0.0,0,1,0
1779449663431979264,eval_night09,REAL_CHALLENGE_DEV_105,21.33143090473342,0.714271605014801,0.5405109454877675,0.1958964616060257,18.424292567926393,0.5015440171613141,0.4739287509157506,0.02017535549514493,0,18.225963783564815,0.5281917051837148,0.48859528201897584,0.0,0,18.225963783564815,0.5281917051837148,0.48859528201897584,0.0,0,1,0
