epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
394,16426.8,0.39013,0.70013,0.25934,0.87897,0.9714,0.97961,0.98653,0.93681,0.9714,0.97961,0.98653,0.86756,0.34727,0.68059,0.27158,0.80556,0.000317038,0.000317038,0.000317038
395,16468.4,0.39829,0.70407,0.26009,0.88127,0.9717,0.9795,0.98649,0.94167,0.9717,0.9795,0.98649,0.86795,0.34821,0.68053,0.28411,0.80615,0.000314209,0.000314209,0.000314209
396,16509.9,0.39531,0.69957,0.25906,0.88234,0.97182,0.9795,0.98594,0.93689,0.97182,0.9795,0.98594,0.86496,0.35012,0.63342,0.2853,0.80622,0.000311379,0.000311379,0.000311379
397,16551.6,0.39593,0.70441,0.26008,0.88235,0.97118,0.97871,0.98545,0.93604,0.97118,0.97871,0.98545,0.86372,0.35747,0.66112,0.28529,0.80899,0.00030855,0.00030855,0.00030855
398,16593.2,0.39862,0.69642,0.26047,0.8831,0.971,0.97902,0.98502,0.93952,0.971,0.97902,0.98502,0.86459,0.36005,0.65903,0.28273,0.80856,0.00030572,0.00030572,0.00030572
399,16634.8,0.39704,0.71893,0.26424,0.88448,0.97046,0.97806,0.9849,0.93664,0.97046,0.97806,0.9849,0.87044,0.36298,0.65934,0.29004,0.80987,0.000302891,0.000302891,0.000302891
400,16676.5,0.39594,0.6768,0.26184,0.88051,0.97035,0.97725,0.98598,0.93502,0.97035,0.97725,0.98598,0.87049,0.35849,0.63373,0.28956,0.8117,0.000300061,0.000300061,0.000300061
401,16718.3,0.39194,0.66908,0.26145,0.88374,0.97079,0.97767,0.98598,0.9369,0.97079,0.97767,0.98598,0.87572,0.3566,0.627,0.29378,0.81278,0.000297232,0.000297232,0.000297232
402,16759.8,0.41056,0.71686,0.26632,0.89117,0.97108,0.97831,0.98576,0.93433,0.97108,0.97831,0.98576,0.86625,0.36419,0.62592,0.29805,0.8133,0.000294403,0.000294403,0.000294403
403,16801.3,0.40475,0.72206,0.26387,0.88212,0.97077,0.97801,0.9863,0.93362,0.97077,0.97801,0.9863,0.86639,0.36699,0.60934,0.2886,0.81005,0.000291573,0.000291573,0.000291573
404,16842.7,0.40931,0.71597,0.26417,0.88568,0.96961,0.9774,0.98654,0.93507,0.96961,0.9774,0.98654,0.86788,0.36676,0.61902,0.28648,0.81074,0.000288744,0.000288744,0.000288744
405,16884,0.388,0.70306,0.25957,0.87927,0.97043,0.97682,0.98675,0.92841,0.97043,0.97682,0.98675,0.8678,0.36741,0.62121,0.27782,0.81063,0.000285914,0.000285914,0.000285914
406,16925.5,0.39674,0.70552,0.27145,0.8812,0.96867,0.97961,0.98678,0.92734,0.96867,0.97961,0.98678,0.8647,0.36527,0.62592,0.27411,0.8116,0.000283085,0.000283085,0.000283085
407,16967.1,0.39707,0.70029,0.26084,0.87921,0.96995,0.97974,0.98609,0.92971,0.96995,0.97974,0.98609,0.86972,0.36811,0.64882,0.28355,0.81396,0.000280255,0.000280255,0.000280255
408,17008.7,0.39815,0.68437,0.25636,0.88097,0.9703,0.97975,0.98724,0.93491,0.9703,0.97975,0.98724,0.87224,0.36857,0.64557,0.28422,0.81505,0.000277426,0.000277426,0.000277426
409,17050.4,0.39266,0.71666,0.25527,0.88335,0.97129,0.97969,0.98752,0.92623,0.97129,0.97969,0.98752,0.87326,0.36756,0.6266,0.29427,0.81498,0.000274597,0.000274597,0.000274597
410,17092,0.39345,0.70331,0.25414,0.88102,0.96988,0.97968,0.98653,0.92708,0.96988,0.97968,0.98653,0.87259,0.36718,0.62675,0.29389,0.81449,0.000271767,0.000271767,0.000271767
411,17133.8,0.38836,0.66175,0.25125,0.8754,0.9739,0.9799,0.98661,0.9334,0.9739,0.9799,0.98661,0.87311,0.36382,0.62081,0.29534,0.8133,0.000268938,0.000268938,0.000268938
412,17175.4,0.39314,0.68372,0.25276,0.87833,0.97444,0.9749,0.98608,0.9309,0.97444,0.9749,0.98608,0.87002,0.36188,0.63057,0.29065,0.81321,0.000266108,0.000266108,0.000266108
413,17217.1,0.39377,0.67908,0.2612,0.8872,0.97443,0.97366,0.98631,0.9343,0.97443,0.97366,0.98631,0.87082,0.36114,0.62644,0.29023,0.81397,0.000263279,0.000263279,0.000263279
414,17258.7,0.38425,0.68459,0.24981,0.8758,0.97449,0.97198,0.98663,0.93193,0.97449,0.97198,0.98663,0.86947,0.3628,0.62577,0.28582,0.81422,0.00026045,0.00026045,0.00026045
415,17300.2,0.39001,0.69134,0.25637,0.88462,0.97441,0.97412,0.98714,0.92907,0.97441,0.97412,0.98714,0.8666,0.3632,0.62568,0.28557,0.81294,0.00025762,0.00025762,0.00025762
416,17341.7,0.39803,0.6872,0.26195,0.88431,0.92891,0.98103,0.98209,0.93051,0.92891,0.98103,0.98209,0.86894,0.36228,0.62337,0.28204,0.81282,0.000254791,0.000254791,0.000254791
417,17383.5,0.38369,0.66957,0.25242,0.87636,0.97335,0.9803,0.98723,0.93386,0.97335,0.9803,0.98723,0.87217,0.36142,0.62346,0.27972,0.81093,0.000251961,0.000251961,0.000251961
418,17425,0.39055,0.68973,0.25658,0.87676,0.97316,0.98001,0.98661,0.93493,0.97316,0.98001,0.98661,0.87252,0.35772,0.62363,0.27888,0.80877,0.000249132,0.000249132,0.000249132
419,17466.6,0.39852,0.68642,0.25572,0.88118,0.97276,0.98098,0.98591,0.93202,0.97276,0.98098,0.98591,0.87284,0.3553,0.62788,0.28221,0.80925,0.000246302,0.000246302,0.000246302
420,17508.3,0.398,0.68397,0.26054,0.88112,0.97278,0.98109,0.98452,0.92898,0.97278,0.98109,0.98452,0.87089,0.35601,0.64979,0.28424,0.80925,0.000243473,0.000243473,0.000243473
421,17549.9,0.38766,0.69633,0.25219,0.87581,0.97226,0.98092,0.98376,0.92759,0.97226,0.98092,0.98376,0.86698,0.35817,0.63198,0.28274,0.81049,0.000240644,0.000240644,0.000240644
422,17591.6,0.3962,0.7035,0.2544,0.88053,0.97181,0.98072,0.98193,0.92749,0.97181,0.98072,0.98193,0.86618,0.36312,0.63666,0.28623,0.8114,0.000237814,0.000237814,0.000237814
423,17633.1,0.39071,0.68088,0.25285,0.88053,0.97357,0.98006,0.98175,0.92493,0.97357,0.98006,0.98175,0.86626,0.36528,0.64493,0.29102,0.81245,0.000234985,0.000234985,0.000234985
424,17674.7,0.38354,0.67995,0.25198,0.88099,0.97391,0.97636,0.98168,0.93009,0.97391,0.97636,0.98168,0.86698,0.36447,0.65071,0.29317,0.81232,0.000232155,0.000232155,0.000232155
425,17716.3,0.38989,0.72968,0.26113,0.88115,0.97393,0.97742,0.98205,0.92868,0.97393,0.97742,0.98205,0.86593,0.36709,0.65259,0.29414,0.81242,0.000229326,0.000229326,0.000229326
426,17757.7,0.39562,0.68016,0.25864,0.88551,0.97195,0.98042,0.98211,0.92719,0.97195,0.98042,0.98211,0.86437,0.36958,0.64283,0.29249,0.81362,0.000226497,0.000226497,0.000226497
427,17798.9,0.38246,0.66541,0.25189,0.87929,0.97206,0.98027,0.98245,0.92831,0.97206,0.98027,0.98245,0.86437,0.36758,0.63848,0.29687,0.81283,0.000223667,0.000223667,0.000223667
428,17840.3,0.38525,0.67465,0.251,0.87696,0.97141,0.97941,0.98262,0.92707,0.97141,0.97941,0.98262,0.86401,0.36395,0.63988,0.29409,0.81352,0.000220838,0.000220838,0.000220838
429,17881.6,0.38439,0.69949,0.25682,0.87949,0.97235,0.98024,0.98224,0.92736,0.97235,0.98024,0.98224,0.86403,0.36381,0.64067,0.29135,0.81413,0.000218008,0.000218008,0.000218008
430,17923.1,0.38193,0.67124,0.24731,0.87718,0.973,0.98067,0.98182,0.93155,0.973,0.98067,0.98182,0.86251,0.36472,0.64195,0.29011,0.81448,0.000215179,0.000215179,0.000215179
431,17964.7,0.38793,0.66356,0.25126,0.87966,0.97373,0.98034,0.98165,0.93245,0.97373,0.98034,0.98165,0.86481,0.36637,0.64381,0.29368,0.81367,0.000212349,0.000212349,0.000212349
432,18006.2,0.39326,0.69823,0.25751,0.87931,0.9728,0.98043,0.98241,0.92888,0.9728,0.98043,0.98241,0.86769,0.36835,0.64402,0.29629,0.81362,0.00020952,0.00020952,0.00020952
433,18047.8,0.38856,0.66906,0.25886,0.87662,0.97323,0.98048,0.98273,0.93653,0.97323,0.98048,0.98273,0.86729,0.36719,0.64414,0.29227,0.81333,0.000206691,0.000206691,0.000206691
434,18089.5,0.39588,0.70393,0.25579,0.87816,0.9735,0.98042,0.98272,0.93434,0.9735,0.98042,0.98272,0.86411,0.36781,0.61965,0.29866,0.81294,0.000203861,0.000203861,0.000203861
435,18131.2,0.39109,0.69229,0.25284,0.87812,0.97336,0.98034,0.98288,0.93524,0.97336,0.98034,0.98288,0.86431,0.37085,0.61235,0.30487,0.81311,0.000201032,0.000201032,0.000201032
436,18172.9,0.3875,0.68502,0.25211,0.87722,0.97407,0.98029,0.98297,0.93691,0.97407,0.98029,0.98297,0.86714,0.36953,0.61306,0.30979,0.8143,0.000198202,0.000198202,0.000198202
437,18214.3,0.38344,0.64719,0.25384,0.87844,0.97446,0.98049,0.98289,0.93494,0.97446,0.98049,0.98289,0.86568,0.369,0.61507,0.30729,0.81508,0.000195373,0.000195373,0.000195373
438,18256,0.38822,0.66079,0.2511,0.87744,0.97365,0.98105,0.98317,0.9342,0.97365,0.98105,0.98317,0.86737,0.36566,0.61938,0.30491,0.81436,0.000192543,0.000192543,0.000192543
439,18297.6,0.38981,0.70363,0.25551,0.87828,0.97323,0.98002,0.98515,0.92933,0.97323,0.98002,0.98515,0.86745,0.36318,0.62176,0.29886,0.81289,0.000189714,0.000189714,0.000189714
440,18339.2,0.38263,0.67953,0.24794,0.87735,0.97302,0.98008,0.98611,0.92947,0.97302,0.98008,0.98611,0.86212,0.36294,0.62226,0.29773,0.81192,0.000186885,0.000186885,0.000186885
441,18380.8,0.39299,0.6639,0.25549,0.88175,0.97279,0.97957,0.98567,0.92788,0.97279,0.97957,0.98567,0.86301,0.36566,0.6228,0.30741,0.81225,0.000184055,0.000184055,0.000184055
442,18422.6,0.38714,0.6663,0.2521,0.87749,0.97206,0.97901,0.98364,0.9276,0.97206,0.97901,0.98364,0.86522,0.3643,0.62271,0.30966,0.81183,0.000181226,0.000181226,0.000181226
443,18464.3,0.37566,0.65443,0.24069,0.8743,0.9714,0.9797,0.98337,0.92811,0.9714,0.9797,0.98337,0.87107,0.3645,0.62151,0.31478,0.81104,0.000178396,0.000178396,0.000178396
444,18505.9,0.38409,0.68558,0.25211,0.87794,0.97108,0.98024,0.98274,0.92711,0.97108,0.98024,0.98274,0.86466,0.36262,0.62475,0.30752,0.81013,0.000175567,0.000175567,0.000175567
445,18547.4,0.38497,0.66913,0.24878,0.87799,0.97081,0.98037,0.98271,0.92744,0.97081,0.98037,0.98271,0.86452,0.36351,0.62731,0.31114,0.81089,0.000172738,0.000172738,0.000172738
446,18589,0.37926,0.66783,0.25004,0.87645,0.9708,0.98067,0.98278,0.92717,0.9708,0.98067,0.98278,0.86541,0.36532,0.65173,0.32359,0.81354,0.000169908,0.000169908,0.000169908
447,18630.5,0.38924,0.69137,0.25164,0.87995,0.9712,0.98076,0.98291,0.92795,0.9712,0.98076,0.98291,0.86599,0.35986,0.64999,0.31266,0.81173,0.000167079,0.000167079,0.000167079
448,18671.9,0.37322,0.69478,0.24112,0.87531,0.97153,0.98086,0.98311,0.92977,0.97153,0.98086,0.98311,0.86404,0.358,0.65045,0.30563,0.81065,0.000164249,0.000164249,0.000164249
449,18713.3,0.38573,0.6838,0.2549,0.87581,0.97182,0.9812,0.98307,0.93036,0.97182,0.9812,0.98307,0.86816,0.36045,0.64998,0.3067,0.81128,0.00016142,0.00016142,0.00016142
450,18754.5,0.3898,0.68029,0.25115,0.88003,0.9719,0.98163,0.98257,0.92921,0.9719,0.98163,0.98257,0.86494,0.36289,0.65002,0.30289,0.81199,0.00015859,0.00015859,0.00015859
451,18796.1,0.38029,0.67735,0.24971,0.87532,0.97176,0.98174,0.98278,0.93008,0.97176,0.98174,0.98278,0.86408,0.36217,0.62867,0.307,0.81093,0.000155761,0.000155761,0.000155761
452,18837.5,0.38497,0.67398,0.24537,0.87926,0.9715,0.98128,0.98275,0.93018,0.9715,0.98128,0.98275,0.86198,0.36106,0.62932,0.30379,0.8111,0.000152932,0.000152932,0.000152932
453,18879.2,0.38523,0.67722,0.24769,0.88137,0.97137,0.98082,0.98257,0.9301,0.97137,0.98082,0.98257,0.86259,0.35835,0.62796,0.30214,0.81053,0.000150102,0.000150102,0.000150102
454,18921,0.38613,0.72463,0.25016,0.8752,0.97144,0.98057,0.98221,0.93014,0.97144,0.98057,0.98221,0.86103,0.35726,0.62601,0.29986,0.80905,0.000147273,0.000147273,0.000147273
455,18962.6,0.38143,0.67436,0.24575,0.87443,0.97133,0.98047,0.98181,0.93037,0.97133,0.98047,0.98181,0.86671,0.3559,0.62828,0.29595,0.8084,0.000144443,0.000144443,0.000144443
456,19004.2,0.38183,0.66538,0.24471,0.87618,0.97125,0.98048,0.98148,0.92644,0.97125,0.98048,0.98148,0.86446,0.35302,0.62975,0.29721,0.80838,0.000141614,0.000141614,0.000141614
457,19045.8,0.38437,0.68855,0.24291,0.88392,0.97119,0.98048,0.98164,0.9298,0.97119,0.98048,0.98164,0.86533,0.35108,0.63142,0.29928,0.80807,0.000138784,0.000138784,0.000138784
458,19087.5,0.37685,0.67481,0.24119,0.87247,0.97137,0.98054,0.98186,0.92637,0.97137,0.98054,0.98186,0.86614,0.35022,0.65357,0.29356,0.80834,0.000135955,0.000135955,0.000135955
459,19129.2,0.38111,0.68298,0.24232,0.87779,0.97179,0.9806,0.98225,0.93052,0.97179,0.9806,0.98225,0.87024,0.34959,0.65276,0.29646,0.80779,0.000133126,0.000133126,0.000133126
460,19170.8,0.38212,0.67969,0.24641,0.88156,0.97233,0.98072,0.98184,0.92945,0.97233,0.98072,0.98184,0.87113,0.34758,0.65318,0.29737,0.80717,0.000130296,0.000130296,0.000130296
461,19212.5,0.38171,0.66356,0.24281,0.8798,0.97262,0.98089,0.9818,0.93218,0.97262,0.98089,0.9818,0.87181,0.34657,0.6305,0.30422,0.80676,0.000127467,0.000127467,0.000127467
462,19254.1,0.37636,0.64271,0.23921,0.8762,0.97284,0.98089,0.98123,0.93088,0.97284,0.98089,0.98123,0.8706,0.34669,0.64723,0.30622,0.80731,0.000124637,0.000124637,0.000124637
463,19295.7,0.38154,0.67457,0.24562,0.8751,0.97285,0.98083,0.9816,0.93227,0.97285,0.98083,0.9816,0.8722,0.34592,0.64428,0.30738,0.80888,0.000121808,0.000121808,0.000121808
464,19337.3,0.38989,0.72578,0.25546,0.88489,0.97257,0.98073,0.98149,0.92898,0.97257,0.98073,0.98149,0.87186,0.34674,0.64383,0.30292,0.80928,0.000118979,0.000118979,0.000118979
465,19379,0.37342,0.67259,0.24453,0.87681,0.97218,0.98047,0.98158,0.9295,0.97218,0.98047,0.98158,0.86857,0.34936,0.64429,0.30138,0.8104,0.000116149,0.000116149,0.000116149
466,19420.4,0.38377,0.6653,0.24549,0.87476,0.97245,0.98043,0.98187,0.92822,0.97245,0.98043,0.98187,0.86813,0.35118,0.64704,0.30374,0.81067,0.00011332,0.00011332,0.00011332
467,19462.1,0.3786,0.6487,0.24547,0.87266,0.97273,0.98049,0.98222,0.92911,0.97273,0.98049,0.98222,0.86861,0.35326,0.64882,0.30055,0.80958,0.00011049,0.00011049,0.00011049
468,19503.9,0.37384,0.66901,0.24179,0.87392,0.97255,0.98063,0.98186,0.92989,0.97255,0.98063,0.98186,0.87138,0.35152,0.65192,0.29673,0.80905,0.000107661,0.000107661,0.000107661
469,19545.6,0.37039,0.63979,0.24062,0.87414,0.97242,0.98056,0.98207,0.92909,0.97242,0.98056,0.98207,0.86733,0.35189,0.65521,0.29656,0.80938,0.000104831,0.000104831,0.000104831
470,19587.2,0.37696,0.65302,0.24249,0.87832,0.97214,0.9804,0.98256,0.92862,0.97214,0.9804,0.98256,0.86813,0.35362,0.65449,0.2962,0.80877,0.000102002,0.000102002,0.000102002
471,19628.4,0.37956,0.6454,0.24061,0.87781,0.97211,0.98038,0.98263,0.92789,0.97211,0.98038,0.98263,0.87086,0.35642,0.6547,0.29731,0.80933,9.91726e-05,9.91726e-05,9.91726e-05
472,19669.8,0.37536,0.66688,0.24046,0.87462,0.97215,0.98048,0.98313,0.92892,0.97215,0.98048,0.98313,0.87116,0.35542,0.65491,0.3001,0.80834,9.63432e-05,9.63432e-05,9.63432e-05
473,19711,0.37535,0.66053,0.24345,0.87634,0.97222,0.98051,0.9835,0.92897,0.97222,0.98051,0.9835,0.87125,0.35297,0.6545,0.29516,0.80787,9.35138e-05,9.35138e-05,9.35138e-05
474,19752.4,0.37849,0.66534,0.24519,0.87416,0.9722,0.98047,0.98331,0.92921,0.9722,0.98047,0.98331,0.87283,0.35019,0.63519,0.29567,0.80757,9.06843e-05,9.06843e-05,9.06843e-05
475,19794,0.37599,0.68178,0.24217,0.8805,0.97251,0.98031,0.9832,0.9292,0.97251,0.98031,0.9832,0.87277,0.35074,0.63583,0.29621,0.80845,8.78549e-05,8.78549e-05,8.78549e-05
476,19835.7,0.36563,0.64961,0.23439,0.87469,0.97285,0.98029,0.9828,0.9284,0.97285,0.98029,0.9828,0.8722,0.34951,0.63525,0.29003,0.80849,8.50255e-05,8.50255e-05,8.50255e-05
477,19877.5,0.37452,0.65703,0.24114,0.87816,0.97362,0.98043,0.98292,0.92855,0.97362,0.98043,0.98292,0.87298,0.34987,0.63523,0.29433,0.80878,8.21961e-05,8.21961e-05,8.21961e-05
478,19919.1,0.37656,0.66295,0.24374,0.87804,0.97346,0.97989,0.98286,0.92933,0.97346,0.97989,0.98286,0.87274,0.35092,0.6372,0.29629,0.80858,7.93667e-05,7.93667e-05,7.93667e-05
479,19960.6,0.3775,0.68252,0.24256,0.87631,0.97332,0.97948,0.98274,0.9322,0.97332,0.97948,0.98274,0.87247,0.34895,0.6471,0.28993,0.80765,7.65372e-05,7.65372e-05,7.65372e-05
480,20002.3,0.37927,0.65554,0.24713,0.87517,0.97328,0.97918,0.98259,0.9277,0.97328,0.97918,0.98259,0.87338,0.34967,0.64291,0.29453,0.80754,7.37078e-05,7.37078e-05,7.37078e-05
481,20043.9,0.36669,0.66651,0.23989,0.87048,0.97329,0.97901,0.98246,0.9284,0.97329,0.97901,0.98246,0.87205,0.34712,0.64617,0.29816,0.80614,7.08784e-05,7.08784e-05,7.08784e-05
482,20085.4,0.37583,0.654,0.24088,0.87736,0.97327,0.97894,0.98251,0.92924,0.97327,0.97894,0.98251,0.8715,0.34419,0.6466,0.2947,0.80597,6.8049e-05,6.8049e-05,6.8049e-05
483,20126.9,0.3723,0.65864,0.23725,0.87568,0.97316,0.97905,0.98244,0.92835,0.97316,0.97905,0.98244,0.87042,0.34185,0.64604,0.29073,0.80586,6.52196e-05,6.52196e-05,6.52196e-05
484,20168.5,0.37597,0.67759,0.23898,0.86973,0.97316,0.97933,0.98241,0.93161,0.97316,0.97933,0.98241,0.87177,0.34025,0.66608,0.29061,0.80546,6.23901e-05,6.23901e-05,6.23901e-05
485,20210.2,0.36489,0.63987,0.23623,0.86744,0.97317,0.97954,0.9827,0.93214,0.97317,0.97954,0.9827,0.8738,0.33997,0.66541,0.28922,0.80566,5.95607e-05,5.95607e-05,5.95607e-05
486,20251.8,0.36969,0.64168,0.23162,0.87498,0.97316,0.97954,0.9827,0.93255,0.97316,0.97954,0.9827,0.87331,0.34001,0.66663,0.28494,0.80562,5.67313e-05,5.67313e-05,5.67313e-05
487,20293.5,0.37295,0.65504,0.23537,0.87415,0.97318,0.97982,0.98281,0.93203,0.97318,0.97982,0.98281,0.8732,0.33983,0.6661,0.28187,0.80505,5.39019e-05,5.39019e-05,5.39019e-05
488,20335.2,0.36981,0.65302,0.23771,0.87632,0.97314,0.97993,0.98288,0.93241,0.97314,0.97993,0.98288,0.87349,0.34045,0.66683,0.28356,0.80463,5.10725e-05,5.10725e-05,5.10725e-05
489,20377,0.36128,0.65164,0.236,0.87298,0.97314,0.97991,0.98276,0.93192,0.97314,0.97991,0.98276,0.87143,0.34136,0.66723,0.28318,0.80476,4.8243e-05,4.8243e-05,4.8243e-05
490,20418.8,0.37982,0.67483,0.24198,0.87839,0.97311,0.97997,0.9828,0.93147,0.97311,0.97997,0.9828,0.87184,0.34158,0.66822,0.28366,0.80415,4.54136e-05,4.54136e-05,4.54136e-05
491,20469.2,0.3086,0.45865,0.20093,0.83026,0.97336,0.98028,0.98299,0.92865,0.97336,0.98028,0.98299,0.87157,0.34406,0.67162,0.28677,0.80537,4.25842e-05,4.25842e-05,4.25842e-05
492,20510.5,0.30366,0.48396,0.20021,0.83211,0.97283,0.98046,0.98279,0.92791,0.97283,0.98046,0.98279,0.86346,0.3484,0.67534,0.29428,0.8065,3.97548e-05,3.97548e-05,3.97548e-05
493,20551.7,0.30356,0.46929,0.20048,0.83007,0.97207,0.98024,0.98299,0.92793,0.97207,0.98024,0.98299,0.86923,0.35117,0.67729,0.29257,0.80726,3.69254e-05,3.69254e-05,3.69254e-05
494,20593.1,0.3054,0.47007,0.19759,0.82376,0.97174,0.98014,0.98271,0.92755,0.97174,0.98014,0.98271,0.86948,0.35036,0.67882,0.29098,0.8066,3.40959e-05,3.40959e-05,3.40959e-05
495,20634.3,0.30348,0.46195,0.19795,0.82582,0.97165,0.98011,0.98287,0.92579,0.97165,0.98011,0.98287,0.86557,0.35101,0.68033,0.29158,0.8066,3.12665e-05,3.12665e-05,3.12665e-05
496,20675.4,0.29958,0.45943,0.19716,0.82223,0.97147,0.97995,0.983,0.92584,0.97147,0.97995,0.983,0.8653,0.35066,0.68145,0.29313,0.80668,2.84371e-05,2.84371e-05,2.84371e-05
497,20716.6,0.30086,0.48045,0.19567,0.82557,0.97136,0.97985,0.98312,0.92621,0.97136,0.97985,0.98312,0.86592,0.3494,0.68192,0.29078,0.80675,2.56077e-05,2.56077e-05,2.56077e-05
498,20757.8,0.30256,0.46039,0.1964,0.82567,0.97123,0.97979,0.98317,0.92646,0.97123,0.97979,0.98317,0.86656,0.34979,0.68267,0.29315,0.80717,2.27783e-05,2.27783e-05,2.27783e-05
499,20799.1,0.29964,0.4655,0.19393,0.82749,0.97118,0.97977,0.98305,0.9265,0.97118,0.97977,0.98305,0.86582,0.35131,0.66195,0.29478,0.80702,1.99488e-05,1.99488e-05,1.99488e-05
500,20840.4,0.3014,0.46982,0.19516,0.82365,0.97108,0.97965,0.98305,0.92612,0.97108,0.97965,0.98305,0.86589,0.351,0.66296,0.29309,0.80698,1.71194e-05,1.71194e-05,1.71194e-05
