recording_a,recording_b,session_a,session_b,geometric_match_inliers,geometric_match_inlier_ratio,background_colour_similarity,camera_intrinsics_same,resolution_same,lighting_a,lighting_b,provenance_relation,automatic_grade
REC_008,REC_038,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174342,data/pallet/raw_data/outside/capturepallet02,5,0.2941,0.3096,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_008,REC_040,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174342,data/pallet/raw_data/outside/capturepallet03,5,0.3125,0.3121,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_008,REC_043,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174342,data/pallet/raw_data/wood/selected/20260618_132917,5,0.4167,0.4635,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_009,REC_015,data/pallet/raw_data/vdoframes,data/pallet/raw_data/outside/forklift_raw_20260528,5,0.3846,0.6138,False,False,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_009,REC_021,data/pallet/raw_data/vdoframes,data/pallet/raw_data/outside/capturepalletcad,5,0.3333,0.3321,False,False,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_009,REC_022,data/pallet/raw_data/vdoframes,data/pallet/raw_data/night/capturenight09,5,0.3846,0.2292,False,False,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_009,REC_027,data/pallet/raw_data/vdoframes,data/pallet/raw_data/night/capturenight08,5,0.3571,0.2688,False,False,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_011,REC_027,data/pallet/raw_data/outside/capturepallet11,data/pallet/raw_data/night/capturenight08,5,0.4167,0.4584,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_011,REC_033,data/pallet/raw_data/outside/capturepallet11,data/pallet/raw_data/night/capturenight05,5,0.3571,0.5653,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_011,REC_034,data/pallet/raw_data/outside/capturepallet11,data/pallet/raw_data/night/capturenight06,5,0.1613,0.5128,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_012,REC_019,data/pallet/raw_data/outside/capturepallet08,data/pallet/raw_data/night/capturenight01,5,0.4167,0.4904,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_017,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/night/capturenight10,5,0.4167,0.258,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_019,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/night/capturenight01,5,0.3571,0.3635,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_034,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/night/capturenight06,5,0.4167,0.4856,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_036,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/capture0403middle,5,0.4167,0.5533,False,True,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_040,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/outside/capturepallet03,5,0.3125,0.3806,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_041,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/outside/capturepallet05,5,0.2778,0.3934,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_014,REC_025,data/pallet/raw_data/real_data,data/pallet/raw_data/outside/capturepallet07,5,0.3571,0.5724,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_014,REC_027,data/pallet/raw_data/real_data,data/pallet/raw_data/night/capturenight08,5,0.4167,0.3046,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_015,REC_028,data/pallet/raw_data/outside/forklift_raw_20260528,data/pallet/raw_data/outside/capturepallet10,5,0.4167,0.6141,False,True,day,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_019,REC_025,data/pallet/raw_data/night/capturenight01,data/pallet/raw_data/outside/capturepallet07,5,0.4167,0.4784,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_019,REC_038,data/pallet/raw_data/night/capturenight01,data/pallet/raw_data/outside/capturepallet02,5,0.3333,0.3285,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_019,REC_040,data/pallet/raw_data/night/capturenight01,data/pallet/raw_data/outside/capturepallet03,5,0.2941,0.3219,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_021,REC_026,data/pallet/raw_data/outside/capturepalletcad,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174126,5,0.4167,0.6005,False,True,day,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_021,REC_030,data/pallet/raw_data/outside/capturepalletcad,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902_kimjihoon,5,0.3571,0.5844,False,True,day,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_021,REC_036,data/pallet/raw_data/outside/capturepalletcad,data/pallet/raw_data/capture0403middle,5,0.4167,0.6515,False,True,day,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_026,data/pallet/raw_data/night/capturenight04,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174126,5,0.4167,0.1729,False,True,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_029,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/night/capturenight07,5,0.4167,0.2052,False,True,night,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_030,data/pallet/raw_data/night/capturenight04,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902_kimjihoon,5,0.4167,0.2034,False,True,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_023,REC_044,data/pallet/raw_data/night/capturenight04,data/pallet/raw_data/capture0403noapril,5,0.4167,0.2373,False,True,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_025,REC_027,data/pallet/raw_data/outside/capturepallet07,data/pallet/raw_data/night/capturenight08,5,0.4167,0.5433,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_026,REC_034,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174126,data/pallet/raw_data/night/capturenight06,5,0.2778,0.4364,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_028,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/outside/capturepallet10,4,0.3077,0.319,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_015,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/outside/forklift_raw_20260528,4,0.3077,0.5838,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_019,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/night/capturenight01,4,0.3333,0.4752,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_022,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/night/capturenight09,4,0.2857,0.3756,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_041,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/outside/capturepallet05,4,0.3077,0.416,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_005,REC_023,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_173507,data/pallet/raw_data/night/capturenight04,4,0.3333,0.2192,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_007,REC_019,data/pallet/raw_data/outside/capturepallet09,data/pallet/raw_data/night/capturenight01,4,0.3333,0.4566,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_011,REC_029,data/pallet/raw_data/outside/capturepallet11,data/pallet/raw_data/night/capturenight07,4,0.3333,0.4379,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_021,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/outside/capturepalletcad,4,0.3333,0.6505,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_013,REC_025,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174925,data/pallet/raw_data/outside/capturepallet07,4,0.3333,0.5644,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_014,REC_034,data/pallet/raw_data/real_data,data/pallet/raw_data/night/capturenight06,4,0.3077,0.3165,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_014,REC_039,data/pallet/raw_data/real_data,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,4,0.3333,0.7415,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_020,REC_025,data/pallet/raw_data/night/capturenight03,data/pallet/raw_data/outside/capturepallet07,4,0.3333,0.4951,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_026,REC_027,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174126,data/pallet/raw_data/night/capturenight08,4,0.3077,0.2958,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_030,REC_034,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902_kimjihoon,data/pallet/raw_data/night/capturenight06,4,0.3333,0.4244,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_034,REC_036,data/pallet/raw_data/night/capturenight06,data/pallet/raw_data/capture0403middle,4,0.2857,0.3683,False,True,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_003,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,0,0.0,0.7485,False,True,day,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_007,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,data/pallet/raw_data/outside/capturepallet09,0,0.0,0.8574,False,True,day,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_012,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,data/pallet/raw_data/outside/capturepallet08,0,0.0,0.6464,False,True,day,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_019,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,data/pallet/raw_data/night/capturenight01,0,0.0,0.4444,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_020,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,data/pallet/raw_data/night/capturenight03,0,0.0,0.3226,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_022,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,data/pallet/raw_data/night/capturenight09,0,0.0,0.2437,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_024,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,data/pallet/raw_data/night/capturenight02,0,0.0,0.4698,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_033,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,data/pallet/raw_data/night/capturenight05,0,0.0,0.4102,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_038,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.265,False,True,day,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_001,REC_045,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_day_20260830,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.2576,False,True,day,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_007,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/outside/capturepallet09,0,0.0,0.5882,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_008,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174342,0,0.0,0.4362,False,True,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_015,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/outside/forklift_raw_20260528,0,0.0,0.442,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_017,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/night/capturenight10,0,0.0,0.7225,False,True,night,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_021,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/outside/capturepalletcad,0,0.0,0.4237,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_022,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/night/capturenight09,0,0.0,0.4584,False,True,night,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_024,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/night/capturenight02,0,0.0,0.7048,False,True,night,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_025,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/outside/capturepallet07,0,0.0,0.4876,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_027,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/night/capturenight08,0,0.0,0.7411,False,True,night,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_029,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/night/capturenight07,0,0.0,0.4744,False,True,night,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_038,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.2439,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_039,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,0,0.0,0.5096,False,False,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_040,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/outside/capturepallet03,0,0.0,0.2165,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_043,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/wood/selected/20260618_132917,0,0.0,0.4837,False,False,night,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_002,REC_045,data/evaluation/pallet_eval_v1/incoming/sessions/real_unlabeled_night_20260830,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.2161,False,True,night,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_007,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/capturepallet09,0,0.0,0.7305,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_011,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/capturepallet11,0,0.0,0.5367,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_015,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/forklift_raw_20260528,0,0.0,0.4317,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_017,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/night/capturenight10,0,0.0,0.2692,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_019,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/night/capturenight01,0,0.0,0.3954,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_020,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/night/capturenight03,0,0.0,0.3675,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_021,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/capturepalletcad,0,0.0,0.5927,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_023,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/night/capturenight04,0,0.0,0.2138,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_024,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/night/capturenight02,0,0.0,0.4036,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_025,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/capturepallet07,0,0.0,0.6702,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_027,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/night/capturenight08,0,0.0,0.4346,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_028,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/capturepallet10,0,0.0,0.4663,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_029,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/night/capturenight07,0,0.0,0.3802,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_031,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/capture03,0,0.0,0.6089,False,True,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_033,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/night/capturenight05,0,0.0,0.4845,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_034,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/night/capturenight06,0,0.0,0.3849,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_036,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/capture0403middle,0,0.0,0.5511,False,True,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_038,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.3718,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_040,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/capturepallet03,0,0.0,0.3486,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_041,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/capturepallet05,0,0.0,0.3961,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_043,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/wood/selected/20260618_132917,0,0.0,0.5163,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_003,REC_045,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.4116,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_011,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/outside/capturepallet11,0,0.0,0.6387,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_012,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/outside/capturepallet08,0,0.0,0.6552,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_017,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/night/capturenight10,0,0.0,0.2799,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_020,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/night/capturenight03,0,0.0,0.525,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_024,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/night/capturenight02,0,0.0,0.4175,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_027,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/night/capturenight08,0,0.0,0.4777,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_029,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/night/capturenight07,0,0.0,0.3763,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_030,data/pallet/raw_data/negative_real_20260823,challenge/data/01_real/_live_captures/handheld_20260902/sessions/capture_20260902_kimjihoon,0,0.0,0.7375,False,True,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_033,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/night/capturenight05,0,0.0,0.4721,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_038,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/outside/capturepallet02,0,0.0,0.4653,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_039,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/wood/_annotate_pallet_20260618_183705,0,0.0,0.6665,False,False,unknown,unknown,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_040,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/outside/capturepallet03,0,0.0,0.3791,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_004,REC_045,data/pallet/raw_data/negative_real_20260823,data/pallet/raw_data/outside/capturepallet04,0,0.0,0.4335,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_005,REC_017,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_173507,data/pallet/raw_data/night/capturenight10,0,0.0,0.221,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_005,REC_022,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_173507,data/pallet/raw_data/night/capturenight09,0,0.0,0.2527,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_005,REC_024,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_173507,data/pallet/raw_data/night/capturenight02,0,0.0,0.3585,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_005,REC_033,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_173507,data/pallet/raw_data/night/capturenight05,0,0.0,0.3078,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_005,REC_040,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_173507,data/pallet/raw_data/outside/capturepallet03,0,0.0,0.312,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_008,REC_020,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174342,data/pallet/raw_data/night/capturenight03,0,0.0,0.3805,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_008,REC_021,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174342,data/pallet/raw_data/outside/capturepalletcad,0,0.0,0.6685,False,True,unknown,day,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_008,REC_022,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174342,data/pallet/raw_data/night/capturenight09,0,0.0,0.254,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_008,REC_033,challenge/data/01_real/_live_captures/forklift_v4_20260901/sessions/forklift_v4_174342,data/pallet/raw_data/night/capturenight05,0,0.0,0.3529,False,True,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_009,REC_020,data/pallet/raw_data/vdoframes,data/pallet/raw_data/night/capturenight03,0,0.0,0.2425,False,False,unknown,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_011,REC_019,data/pallet/raw_data/outside/capturepallet11,data/pallet/raw_data/night/capturenight01,0,0.0,0.5619,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_012,REC_027,data/pallet/raw_data/outside/capturepallet08,data/pallet/raw_data/night/capturenight08,0,0.0,0.4826,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
REC_012,REC_029,data/pallet/raw_data/outside/capturepallet08,data/pallet/raw_data/night/capturenight07,0,0.0,0.3694,False,True,day,night,DISTINCT_RECORDING,LIKELY_DIFFERENT_SITE
