image_id,group,domain,set,final_rank,class_score,iou,level,src_y,src_x,flat,box,kp_median,kp_p90,kp8_median
G__f31502,S+,SYNTH,,0,0.9775826334953308,0.9822969378993424,P5,6,13,6933,"[411.2991638183594, 171.4056396484375, 727.4509887695312, 399.2120056152344]",2.6179659622431566,5.532425098239043,2.8610130575984924
G__f31507,S+,SYNTH,,0,0.9529871940612793,0.9550728164013751,P4,12,20,4660,"[528.8140869140625, 332.7107238769531, 634.4345703125, 415.2881774902344]",2.346538904302859,3.041141878009488,2.536940695324245
G__f31517,S+,SYNTH,,0,0.9529756307601929,0.9300079638921448,P4,10,25,4585,"[682.0781860351562, 276.9484558105469, 760.8784790039062, 344.968994140625]",1.8365732401410038,2.8659759557186417,1.8541020921169924
G__f31544,S+,SYNTH,,0,0.9715213775634766,0.9516627805227128,P5,10,12,7012,"[476.6302490234375, 358.72357177734375, 599.3400268554688, 474.32098388671875]",1.5545345207959893,2.0853896676857135,1.6160255133457895
G__f31574,S+,SYNTH,,0,0.4844203293323517,0.8996678171375797,P5,9,13,6993,"[464.8815612792969, 316.7828063964844, 751.35693359375, 532.5335693359375]",16.38244384503067,950.1915327790346,18.586955927823354
G__f31596,S+,SYNTH,,0,0.96394944190979,0.9348385968144324,P5,7,9,6149,"[363.0602722167969, 298.4332580566406, 545.9400024414062, 391.5850830078125]",88.82340904366919,112.34663783491867,97.42626276419554
G__f31676,S+,SYNTH,,0,0.9760459065437317,0.9876727691283274,P5,8,6,6166,"[120.41754913330078, 289.4744873046875, 439.0248107910156, 564.3416748046875]",3.4957170052084208,5.267947439819185,3.4727834210053654
G__f31683,S+,SYNTH,,0,0.912427544593811,0.9861004059683617,P5,4,9,6889,"[314.3260192871094, 95.61466979980469, 516.5843505859375, 255.54920959472656]",1.403166729865952,1.7575558609384812,1.3251590276932141
G__f31698,S+,SYNTH,,0,0.9103089570999146,0.8580054784376472,P4,14,15,4735,"[398.3428039550781, 377.7579650878906, 502.75390625, 465.39422607421875]",6.152404976395318,9.046271083769744,6.44872130283513
G__f31731,S+,SYNTH,,0,0.568351686000824,0.600178725234775,P4,17,30,6150,"[536.6603393554688, 333.2052917480469, 745.8242797851562, 369.1436767578125]",12.58155945648103,55.98296490736759,17.198239239607524
G__f31792,S+,SYNTH,,0,0.9491680860519409,0.9537704250008624,P5,7,4,6144,"[84.45549011230469, 329.3529968261719, 337.4000244140625, 383.73565673828125]",124.99421713520572,142.35599225261055,125.000054238427
G__f31834,S+,SYNTH,,0,0.964279294013977,0.9761767397041906,P5,11,9,6229,"[321.675048828125, 465.690673828125, 632.4107055664062, 576.61962890625]",1.3476134464773364,3.375802147151977,1.744007309435729
G__f31836,S+,SYNTH,,0,0.8512182831764221,0.9671750411125475,P4,14,17,4737,"[429.36669921875, 391.38739013671875, 540.4788818359375, 481.50445556640625]",1.5268784755900928,3.373461627525675,2.243506737932085
G__f31863,S+,SYNTH,,0,0.9455410838127136,0.9519045346273319,P5,7,15,5355,"[814.8740234375, 368.3736267089844, 1057.56396484375, 448.5639343261719]",2.844362243170978,4.73818503115134,2.820828576751549
G__f31875,S+,SYNTH,,0,0.95122230052948,0.9280214325048008,P5,15,15,8315,"[546.1271362304688, 554.8568115234375, 685.3900146484375, 651.7714233398438]",1.5652822319719677,3.4912056294448877,1.7154181460930529
G__f31884,S+,SYNTH,,0,0.8946972489356995,0.9880900980853882,P5,9,15,6195,"[621.0081787109375, 382.69287109375, 849.24267578125, 524.148681640625]",2.1001066564351123,5.074410906093062,2.7614053611255964
G__f31891,S+,SYNTH,,0,0.9667063355445862,0.9522591008529293,P5,8,5,8165,"[134.2303009033203, 270.45050048828125, 282.808349609375, 380.27642822265625]",1.6756228419472747,7.772436004335319,2.2476023078233163
G__f31919,S+,SYNTH,,0,0.9706167578697205,0.9910618896232282,P5,9,9,8189,"[274.92694091796875, 341.16094970703125, 485.42694091796875, 433.8972473144531]",1.089965888329066,1.7023535096820563,1.152722445859703
G__f31921,S+,SYNTH,,0,0.9815778136253357,0.9837306112850607,P5,10,12,6212,"[471.3551330566406, 397.8333740234375, 742.4445190429688, 596.8632202148438]",2.5767924521513983,4.573431635639803,2.854736916880741
G__f31922,S+,SYNTH,,0,0.8643120527267456,0.6992252900032437,P4,13,24,4704,"[646.2393188476562, 365.3908996582031, 738.8899536132812, 391.802978515625]",9.387774346176093,16.672652495030075,8.75580349102847
G__f31926,S+,SYNTH,,0,0.5776402950286865,0.9388774082637582,P4,25,20,6460,"[323.8665771484375, 501.01214599609375, 522.291748046875, 532.5380859375]",2.8380049648884462,8.472801837965683,2.340224925985463
G__f31960,S+,SYNTH,,0,0.9661378860473633,0.9658377346754121,P5,6,5,6925,"[74.28987884521484, 216.05499267578125, 407.6994323730469, 390.4800720214844]",5.717709703525389,9.990998385034125,5.5314815334294005
G__f31974,S+,SYNTH,,0,0.7389363050460815,0.7461543063711816,P5,10,4,5404,"[76.42078399658203, 564.709716796875, 417.34197998046875, 660.1327514648438]",31.379743783138863,75.47679229408963,27.268091969514842
G__f31988,S+,SYNTH,,0,0.9599012732505798,0.9774173911247479,P5,6,6,6126,"[228.04013061523438, 262.33050537109375, 347.5963134765625, 357.6647644042969]",1.132896158859493,2.385327400103248,1.1573204614212789
G__f32037,S+,SYNTH,,0,0.9418349862098694,0.9717244062060929,P4,10,20,4580,"[530.331787109375, 273.3874816894531, 630.0780029296875, 315.87774658203125]",1.2898909874804536,3.4264381318966692,2.1350734368350386
G__f32041,S+,SYNTH,,0,0.9550821781158447,0.9604262082035963,P5,6,7,5327,"[307.9081115722656, 346.0595703125, 560.1907958984375, 451.34820556640625]",2.979336631565444,5.046166819541051,3.0428363799993767
G__f32075,S+,SYNTH,,0,0.9642645716667175,0.9663392435867441,P4,10,20,4580,"[532.2006225585938, 252.4828338623047, 626.8372802734375, 338.5115966796875]",1.1722025078973608,1.3718901972449398,1.1402730332523117
G__f32097,S+,SYNTH,,0,0.8912571668624878,0.9720645638146793,P5,2,10,6050,"[335.74127197265625, 92.209716796875, 645.843994140625, 165.1426544189453]",18.70710316109019,50.7312507694395,13.804511845486555
G__f32102,S+,SYNTH,,0,0.9487200379371643,0.914113896091164,P4,13,25,5985,"[460.1668701171875, 252.21615600585938, 594.2154541015625, 287.06549072265625]",1.6592862013432057,2.1290941713612663,1.731619205871998
G__f32103,S+,SYNTH,,0,0.9718769192695618,0.9729254568300149,P5,7,9,6949,"[345.8515930175781, 245.1764678955078, 490.52862548828125, 367.02923583984375]",1.0278146766716838,2.7185410091742312,1.5800386952797711
G__f32113,S+,SYNTH,,0,0.975816011428833,0.9618852505184741,P5,11,4,8224,"[97.6583480834961, 378.9143371582031, 255.9814453125, 514.2189331054688]",1.3759746200110023,2.6452154424478675,1.4988012187813449
G__f32115,S+,SYNTH,,0,0.9437123537063599,0.9583072477073699,P5,8,13,6973,"[410.6002197265625, 314.82366943359375, 761.0408325195312, 423.75958251953125]",4.004186124935719,8.512094190000242,4.840942764013997
G__f32125,S+,SYNTH,,0,0.9768392443656921,0.9794943422590096,P5,7,14,6954,"[420.5188903808594, 171.17889404296875, 760.5025634765625, 435.58056640625]",2.224494204531952,5.940467079447534,2.6209089287903478
G__f32133,S+,SYNTH,,0,0.961642861366272,0.9679823102686566,P4,15,20,4780,"[529.6476440429688, 402.0746154785156, 632.4591064453125, 486.56732177734375]",1.2365398968965482,2.4285096034726807,1.2559504057808617
G__f32136,S+,SYNTH,,0,0.9500020146369934,0.9231024466674767,P5,4,9,6889,"[323.1899108886719, 147.41021728515625, 540.5162353515625, 243.4967041015625]",2.438331434666277,9.118901134360978,2.5322323399052027
G__f32142,S+,SYNTH,,0,0.9782240986824036,0.9790409576060191,P5,8,6,5366,"[259.87518310546875, 378.36572265625, 531.1700439453125, 631.5692749023438]",4.133899462539353,9.403752877564406,4.098266900824948
G__f32145,S+,SYNTH,,0,0.9662943482398987,0.969255808260863,P5,9,9,6989,"[381.7134704589844, 349.66815185546875, 463.1176452636719, 456.0308532714844]",1.4243793963970806,3.8859208234373073,1.4122719210682368
G__f32150,S+,SYNTH,,0,0.44800102710723877,0.7940762272534764,P5,10,12,7012,"[457.0599060058594, 398.214599609375, 564.63427734375, 462.0462951660156]",5.724065607237197,10.394285014370551,6.459004531547306
G__f32174,S+,SYNTH,,0,0.9587187767028809,0.9720955157061691,P5,6,9,5329,"[498.9578857421875, 320.8348693847656, 645.321044921875, 434.1347351074219]",1.2177637002024495,1.3853723741661446,1.266352395431324
G__f32180,S+,SYNTH,,0,0.9511421918869019,0.9427683829990638,P4,13,12,4692,"[289.2315979003906, 361.58477783203125, 440.1324768066406, 417.4292297363281]",3.717012921625647,9.183796551074215,3.4318652194632158
G__f3222,S+,SYNTH,,0,0.9512486457824707,0.9830694216673176,P5,6,6,6926,"[128.12484741210938, 217.29563903808594, 425.9130554199219, 362.47930908203125]",1.7809387208738658,6.262040320609807,1.819946727505139
G__f3223,S+,SYNTH,,0,0.9748576283454895,0.915314088292358,P4,9,20,4540,"[515.4857788085938, 248.24537658691406, 639.726318359375, 323.15948486328125]",2.110759530318557,3.141461592394882,2.2280248202461204
G__f32245,S+,SYNTH,,0,0.961593747138977,0.961564766452939,P5,8,4,6164,"[43.70596694946289, 330.19854736328125, 332.8169250488281, 502.37359619140625]",3.046914666333699,5.505184820072722,3.4245956174418284
G__f32255,S+,SYNTH,,0,0.6070500016212463,0.9849735293419047,P4,15,27,4787,"[718.5819091796875, 391.82501220703125, 838.8566284179688, 490.27532958984375]",1.1054260844659538,1.873731487588541,1.1682607473569568
G__f32259,S+,SYNTH,,0,0.9698301553726196,0.9555200006620443,P5,8,9,6969,"[265.3685302734375, 211.6776580810547, 607.712646484375, 511.16693115234375]",3.600556677317125,10.72896972047737,4.101840564658696
G__f32274,S+,SYNTH,,0,0.966639518737793,0.9652249684592697,P5,5,12,5312,"[652.899658203125, 266.462890625, 839.7508544921875, 373.6879577636719]",1.6117996917714001,2.7748667393123476,1.3778739992541744
G__f3228,S+,SYNTH,,0,0.9428983330726624,0.9367796703924679,P5,3,9,6869,"[348.1134338378906, 88.68885803222656, 494.3675842285156, 151.6583251953125]",68.36290951738684,71.31214611364018,68.95629276042511
G__f32290,S+,SYNTH,,0,0.875765860080719,0.725224237366763,P4,13,23,4703,"[656.51953125, 376.77130126953125, 722.377685546875, 421.4981384277344]",34.68066259469646,53.7740674017417,38.81499111226266
G__f32297,S+,SYNTH,,0,0.9109827876091003,0.9916850983270866,P5,13,14,7074,"[518.9305419921875, 465.57318115234375, 723.273193359375, 637.7848510742188]",2.2492571314706633,3.300812855945427,2.5412787852301078
G__f32305,S+,SYNTH,,0,0.9783855080604553,0.9800012424437932,P5,8,6,5366,"[162.3104705810547, 353.6791076660156, 540.946533203125, 676.6580200195312]",3.523373972753936,7.434696365580538,4.044880415041105
G__f32342,S+,SYNTH,,0,0.973254919052124,0.9875749429864348,P5,8,9,5369,"[424.2974548339844, 341.2492980957031, 725.47509765625, 627.43798828125]",2.1614483191863174,6.715690441421066,2.400212125115835
G__f32343,S+,SYNTH,,0,0.9707404375076294,0.9674975139131711,P5,4,9,5289,"[390.2085266113281, 186.79568481445312, 789.6502685546875, 385.1745300292969]",5.458714429867775,9.817417184895746,5.6692932678626855
G__f32358,S+,SYNTH,,0,0.9726764559745789,0.97967583229494,P5,7,9,6949,"[344.749755859375, 259.43017578125, 498.9609375, 383.7635803222656]",1.3701864678545743,2.896358183486374,1.5175250196206085
G__f32359,S+,SYNTH,,0,0.7853075861930847,0.9146783960458778,P5,12,4,8244,"[81.4547119140625, 412.499267578125, 227.13388061523438, 543.9506225585938]",4.24626866374644,8.120074273372328,4.904360701637598
G__f32368,S+,SYNTH,,0,0.9302999973297119,0.8385145215886226,P4,12,13,5933,"[237.29501342773438, 233.445556640625, 330.84271240234375, 257.4342041015625]",1.5670585088944833,3.676061554924746,1.9649959538271518
G__f32393,S+,SYNTH,,0,0.9256290793418884,0.9449984175090445,P4,19,20,7180,"[342.3533630371094, 349.78961181640625, 416.2817687988281, 413.13653564453125]",1.5376211955499681,3.0286866906539833,1.615437629908014
G__f3244,S+,SYNTH,,0,0.9303261041641235,0.9739658908588614,P5,12,9,6249,"[223.41683959960938, 508.433837890625, 611.470703125, 636.1041259765625]",8.296065748100563,11.951800800856645,8.34103718982885
G__f32441,S+,SYNTH,,0,0.9369129538536072,0.9501454418316754,P4,18,14,4894,"[377.5312805175781, 486.39208984375, 462.243408203125, 567.1453857421875]",1.4082087050272993,2.8971459421988115,1.6987592686426836
G__f3246,S+,SYNTH,,0,0.9219179749488831,0.9611537077534769,P4,11,16,4616,"[453.2604675292969, 311.7907409667969, 504.4102783203125, 340.83612060546875]",0.7187805317533076,1.2067968672650298,0.720884665930672
G__f32477,S+,SYNTH,,0,0.9553654193878174,0.9621541103322984,P4,10,20,4580,"[536.051513671875, 282.0760498046875, 619.89794921875, 343.9869689941406]",0.7442950347997711,3.095806876063609,0.9986031558195418
G__f3248,S+,SYNTH,,0,0.9723320603370667,0.9915808894400308,P5,6,10,5330,"[298.9288635253906, 217.56637573242188, 873.0753173828125, 640.9557495117188]",2.811051592310532,4.584289450891674,3.1770376291280282
G__f32485,S+,SYNTH,,0,0.9449905157089233,0.9700608588026645,P4,13,20,4700,"[503.827880859375, 340.9677734375, 656.44873046875, 407.1849060058594]",2.036743699182865,3.8906391887410576,2.3635516276684436
G__f32487,S+,SYNTH,,0,0.967308521270752,0.9781931094347338,P5,7,9,6149,"[328.82061767578125, 278.45208740234375, 573.4933471679688, 444.00396728515625]",133.13005140889985,172.85349031592466,143.0235530619986
G__f32509,S+,SYNTH,,0,0.9606698751449585,0.9606773238341033,P5,4,13,5293,"[552.406982421875, 209.17198181152344, 1074.8857421875, 413.2323913574219]",9.600863044335606,18.665957822334196,8.644079261499371
G__f3254,S+,SYNTH,,0,0.8037401437759399,0.5120479966858958,P5,8,14,6974,"[439.0360107421875, 319.26904296875, 831.488037109375, 392.09234619140625]",3.635893864742913,906.2352269725515,3.7036006986713774
G__f32552,S+,SYNTH,,0,0.9681159853935242,0.9916203838148558,P5,8,6,6166,"[83.69173431396484, 277.17431640625, 485.52197265625, 583.30419921875]",3.8734835821214126,4.746038672382162,3.9156399519707756
G__f32556,S+,SYNTH,,0,0.958221435546875,0.9851161179167051,P5,12,5,7045,"[148.12351989746094, 465.50225830078125, 296.07232666015625, 599.1155395507812]",1.9237084586789175,3.288907586555971,2.3172674154134008
G__f32583,S+,SYNTH,,0,0.968549370765686,0.9857237023327214,P5,7,14,5354,"[768.8285522460938, 372.00665283203125, 1046.1712646484375, 540.5634155273438]",2.3339837140749395,4.296799491130259,2.184197590319523
G__f3259,S+,SYNTH,,0,0.6191996335983276,0.9756987595973433,P5,7,4,8144,"[92.12030029296875, 253.27630615234375, 238.83981323242188, 343.07354736328125]",1.5136583588107757,2.647262363601697,1.5851808060971226
G__f32636,S+,SYNTH,,0,0.9540402889251709,0.9529247219608712,P5,16,9,8329,"[236.34671020507812, 586.2191162109375, 503.3353271484375, 668.8655395507812]",4.176021372557854,7.61985150262418,4.555880648731363
G__f32638,S+,SYNTH,,0,0.972804605960846,0.9600286101511917,P5,5,9,6109,"[405.8663330078125, 205.49757385253906, 515.2634887695312, 298.1065368652344]",1.4025294912787376,2.0211698979827637,1.4184709106981748
G__f32678,S+,SYNTH,,0,0.9317765235900879,0.9026862235062865,P4,18,7,6167,"[103.2209243774414, 360.3518371582031, 175.0298309326172, 392.6785888671875]",0.694752489224416,1.5934837196776894,0.7945981058642644
G__f3272,S+,SYNTH,,0,0.6754928827285767,0.8008688574116722,P3,29,39,2359,"[351.64434814453125, 278.6037902832031, 406.705078125, 287.1269226074219]",5.171938222545839,8.645456543775193,5.507208585139429
G__f32732,S+,SYNTH,,0,0.959924578666687,0.9693256555047317,P5,11,4,8224,"[128.79676818847656, 383.3924865722656, 239.1988525390625, 452.9444580078125]",1.1822393204603343,1.9117788231703907,1.3021170478581467
G__f32733,S+,SYNTH,,0,0.7635592222213745,0.850913531830832,P4,13,24,4704,"[642.4383544921875, 362.5833740234375, 763.0796508789062, 385.7457580566406]",57.89650387486609,67.45791591062341,59.6070269772369
G__f32736,S+,SYNTH,,0,0.9470665454864502,0.9841080306610143,P5,9,15,6995,"[566.7842407226562, 336.86376953125, 743.8721923828125, 398.1025390625]",1.9337746059824887,3.6795789495959563,2.050704644814937
G__f32764,S+,SYNTH,,0,0.9497228860855103,0.9808360602817487,P5,13,9,7069,"[309.17657470703125, 498.32415771484375, 542.7920532226562, 633.82861328125]",2.0050077113992986,3.3801810611708847,2.2717459409568184
G__f3278,S+,SYNTH,,0,0.987176239490509,0.9896939133427357,P5,8,9,8169,"[281.0528564453125, 235.95912170410156, 478.5311584472656, 426.2755432128906]",1.6456876092178279,2.86761280058028,1.9546058182987895
G__f32786,S+,SYNTH,,0,0.9333109259605408,0.9746654205676198,P4,10,16,4576,"[406.8125915527344, 279.4233703613281, 525.544921875, 311.8012390136719]",1.8343265462133076,3.2657373532281433,2.0000526058598647
G__f32802,S+,SYNTH,,0,0.9600135684013367,0.9486682213102663,P5,6,14,8134,"[493.3582763671875, 227.31549072265625, 656.50927734375, 313.7601318359375]",2.0786502381112206,3.9203585827546004,2.0978195750069286
G__f3281,S+,SYNTH,,0,0.9494708180427551,0.8786678472059005,P4,20,20,6260,"[383.2965393066406, 397.3399353027344, 451.8048095703125, 451.1762390136719]",2.5338973420489603,3.6610423538504584,2.912138163426053
G__f32855,S+,SYNTH,,0,0.9587286114692688,0.9822453300102364,P5,13,4,7064,"[84.78772735595703, 500.95611572265625, 296.9242248535156, 576.768310546875]",2.2821219763526517,5.369898659434128,2.1656091490256406
G__f32885,S+,SYNTH,,0,0.963773250579834,0.8948327170240099,P5,5,9,5309,"[510.35723876953125, 266.7375793457031, 637.7951049804688, 375.7987060546875]",2.8997382133717,4.91564005639287,3.689231468814071
G__f32940,S+,SYNTH,,0,0.8805503845214844,0.9840796871252725,P5,6,9,5329,"[523.54296875, 325.3184509277344, 639.7726440429688, 422.45880126953125]",1.9540008466523682,3.0410088031977547,2.088018697194753
G__f32941,S+,SYNTH,,0,0.9825438857078552,0.9812746956802942,P5,8,9,6969,"[303.10687255859375, 243.8733367919922, 537.7825927734375, 445.3853759765625]",2.2732884956571624,3.444089427302102,2.461613100856333
G__f32946,S+,SYNTH,,0,0.913027286529541,0.9611668319768224,P5,9,9,5389,"[442.640625, 496.3503723144531, 685.8203125, 675.4174194335938]",5.203747014276644,9.801443405901722,5.790758518466257
G__f32956,S+,SYNTH,,0,0.914418637752533,0.9000437620674074,P4,16,20,6100,"[371.5814514160156, 313.42999267578125, 463.5356750488281, 369.302490234375]",3.654665062536006,10.905190211906536,3.9062360801878215
G__f32970,S+,SYNTH,,0,0.8628872036933899,0.9234261410030353,P4,16,20,6100,"[380.91748046875, 327.214111328125, 463.2832946777344, 353.6529846191406]",0.9519572226245567,2.2964544352918925,0.9661017608079474
G__f32974,S+,SYNTH,,0,0.9450438618659973,0.9541924620688146,P5,3,10,6870,"[218.91934204101562, 70.48471069335938, 677.4901733398438, 229.5515594482422]",5.594179229221902,8.170613921652173,5.839804777207869
