file,folder,frame,reasons,severity,R_det,R_orthonormality_err,bbox_diag_px,centroid_err_px,gt_source,hard_flags,max_loo_kp,max_loo_px,n_behind_camera,n_click,n_sentinel,resolve_reproj_med,resolve_reproj_p90,split,stored_pose_excess_px,stored_pose_reproj_max,stored_pose_reproj_med,stored_reproj_error_px,stored_vs_resolved_R_deg,stored_vs_resolved_t_m,swapped_dims_reproj_med,z_resolve,z_stored
challenge/data/01_real/manual_gt/pallet11_gt/1778654582998803200.json,pallet11_gt,1778654582998803200,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess4903.6px,RED,1.0,0.0,668.66,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess4903.6px,,,4,,4,0.0,0.0,,4903.575,8190.136,4903.575,,180.0,0.0,,-0.67,1549.42
challenge/data/01_real/manual_gt/pallet11_gt/1778654583099935232.json,pallet11_gt,1778654583099935232,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess3588.6px,RED,1.0,0.0,678.26,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess3588.6px,,,4,,4,0.0,0.0,,3588.573,4769.003,3588.573,,180.0,0.0,,-0.67,1133.69
challenge/data/01_real/manual_gt/pallet11_gt/1778654583267805952.json,pallet11_gt,1778654583267805952,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess2409.6px,RED,1.0,0.0,707.56,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess2409.6px,,,4,,4,0.0,0.0,,2409.639,3358.54,2409.639,,180.0,0.0,,-0.67,760.98
challenge/data/01_real/manual_gt/pallet11_gt/1778654583368395264.json,pallet11_gt,1778654583368395264,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess2187.1px,RED,1.0,0.0,728.17,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess2187.1px,,,4,,4,0.0,0.0,,2187.07,3401.856,2187.07,,180.0,0.0,,-0.67,690.62
challenge/data/01_real/manual_gt/pallet11_gt/1778654583469247232.json,pallet11_gt,1778654583469247232,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1734.7px,RED,1.0,0.0,749.65,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1734.7px,,,4,,4,0.0,0.0,,1734.654,2601.245,1734.654,,180.0,0.0,,-0.67,547.59
challenge/data/01_real/manual_gt/pallet11_gt/1778654583536476416.json,pallet11_gt,1778654583536476416,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1626.4px,RED,1.0,0.0,759.76,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1626.4px,,,4,,4,0.0,0.0,,1626.431,2460.039,1626.431,,180.0,0.0,,-0.67,513.37
challenge/data/01_real/manual_gt/pallet11_gt/1778654583603570688.json,pallet11_gt,1778654583603570688,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1415.2px,RED,1.0,0.0,768.42,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1415.2px,,,4,,4,0.0,0.0,,1415.241,1993.477,1415.241,,180.0,0.0,,-0.67,446.61
challenge/data/01_real/manual_gt/pallet11_gt/1778654583670701568.json,pallet11_gt,1778654583670701568,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1240.1px,RED,1.0,0.0,786.12,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1240.1px,,,4,,4,0.0,0.0,,1240.095,1727.944,1240.095,,180.0,0.0,,-0.67,391.24
challenge/data/01_real/manual_gt/pallet11_gt/1778654583737859072.json,pallet11_gt,1778654583737859072,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1170.9px,RED,1.0,0.0,797.32,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1170.9px,,,4,,4,0.0,0.0,,1170.875,1644.364,1170.875,,180.0,0.0,,-0.67,369.35
challenge/data/01_real/manual_gt/pallet11_gt/1778654583771628800.json,pallet11_gt,1778654583771628800,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1127.8px,RED,1.0,0.0,798.96,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1127.8px,,,4,,4,0.0,0.0,,1127.802,1535.264,1127.802,,180.0,0.0,,-0.67,355.74
challenge/data/01_real/manual_gt/pallet11_gt/1778654583839068672.json,pallet11_gt,1778654583839068672,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1020.2px,RED,1.0,0.0,822.18,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1020.2px,,,4,,4,0.0,0.0,,1020.205,1466.18,1020.205,,180.0,0.0,,-0.67,321.72
challenge/data/01_real/manual_gt/pallet11_gt/1778654583905910016.json,pallet11_gt,1778654583905910016,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess964.4px,RED,1.0,0.0,835.69,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess964.4px,,,4,,4,0.0,0.0,,964.44,1413.305,964.44,,180.0,0.0,,-0.67,304.09
challenge/data/01_real/manual_gt/pallet11_gt/1778654583973106688.json,pallet11_gt,1778654583973106688,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess879.0px,RED,1.0,0.0,841.28,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess879.0px,,,4,,4,0.0,0.0,,878.984,1198.561,878.984,,180.0,0.0,,-0.67,277.07
challenge/data/01_real/manual_gt/pallet11_gt/1778654584040433152.json,pallet11_gt,1778654584040433152,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess797.5px,RED,1.0,0.0,869.06,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess797.5px,,,4,,4,0.0,0.0,,797.49,1148.763,797.49,,180.0,0.0,,-0.67,251.31
challenge/data/01_real/manual_gt/pallet11_gt/1778654584107625472.json,pallet11_gt,1778654584107625472,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess723.3px,RED,1.0,0.0,882.45,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess723.3px,,,4,,4,0.0,0.0,,723.253,1002.613,723.253,,180.0,0.0,,-0.67,227.84
challenge/data/01_real/manual_gt/pallet11_gt/1778654584174711808.json,pallet11_gt,1778654584174711808,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess680.3px,RED,1.0,0.0,896.6,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess680.3px,,,4,,4,0.0,0.0,,680.252,951.6,680.252,,180.0,0.0,,-0.67,214.25
challenge/data/01_real/manual_gt/pallet11_gt/1778654584208464384.json,pallet11_gt,1778654584208464384,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess654.2px,RED,1.0,0.0,905.29,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;SENTINEL_x4;BEHIND_CAMERA_x4;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess654.2px,,,4,,4,0.0,0.0,,654.191,908.797,654.191,,180.0,0.0,,-0.67,206.01
challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653453647432960.json,_outside_eval_manual_gt,1778653453647432960,robust_z=3.2,AMBER,1.0,0.0,807.89,0.0,manual,,3,44.381,0,2,0,3.616,22.392,train,0.0,22.638,3.616,6.481846395253437,0.0,0.0,29.343,3.18,0.33
challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778653547248477440.json,_outside_eval_manual_gt,1778653547248477440,robust_z=4.1,AMBER,1.0,0.0,571.72,0.0,manual,,0,14.289,0,6,0,4.458,7.384,,0.0,7.4,4.458,3.5717704576703864,0.0,0.0,16.64,4.08,0.6
challenge/data/01_real/eval_canonical/capturepalletcad_manual_gt/1778653056137140480.json,capturepalletcad_manual_gt,1778653056137140480,robust_z=3.2,AMBER,1.0,0.0,659.49,0.048,manual,,2,10.666,0,6,0,3.644,5.442,eval,0.0,6.753,3.644,2.9637171061373966,0.002,0.0,22.714,3.21,0.34
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449198527179520.json,_night_eval_manual_gt,1779449198527179520,robust_z=3.1,AMBER,1.0,0.0,519.14,0.0,manual,,5,12.115,0,5,0,3.581,8.095,,0.0,9.183,3.581,2.5261628944234062,0.0,0.0,13.532,3.15,0.32
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449231735721216.json,_night_eval_manual_gt,1779449231735721216,robust_z=3.5,AMBER,1.0,0.0,280.15,0.0,manual,,1,12.112,0,6,0,3.958,6.775,,0.0,6.845,3.958,3.2044422922986473,0.0,0.0,6.346,3.55,0.44
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449236238168576.json,_night_eval_manual_gt,1779449236238168576,robust_z=3.5,AMBER,1.0,0.0,289.34,0.0,manual,,3,9.099,0,6,0,3.923,5.3,,0.0,5.556,3.923,2.9793706134631672,0.0,0.0,6.418,3.51,0.43
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449240774612992.json,_night_eval_manual_gt,1779449240774612992,robust_z=3.7,AMBER,1.0,0.0,301.74,0.0,manual,,1,12.977,0,6,0,4.069,7.071,,0.0,7.283,4.069,3.4176817374058945,0.0,0.0,7.891,3.67,0.48
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449247779662080.json,_night_eval_manual_gt,1779449247779662080,robust_z=3.0,AMBER,1.0,0.0,437.92,0.0,manual,,4,12.759,0,5,0,3.481,7.419,,0.0,10.051,3.481,2.7655488595161004,0.0,0.0,12.538,3.04,0.29
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449254651112192.json,_night_eval_manual_gt,1779449254651112192,robust_z=3.7,AMBER,1.0,0.0,421.66,0.0,manual,,4,16.046,0,7,0,4.106,8.164,,0.0,12.662,4.106,4.198612592425252,0.0,0.0,12.138,3.71,0.49
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449302793770240.json,_night_eval_manual_gt,1779449302793770240,robust_z=4.5,AMBER,1.0,0.0,244.75,0.0,manual,,0,9.715,0,6,0,4.854,5.37,,0.0,5.62,4.854,3.262671847756721,0.0,0.0,6.587,4.51,0.72
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449305228291328.json,_night_eval_manual_gt,1779449305228291328,robust_z=3.2,AMBER,1.0,0.0,243.31,0.01,manual,,4,11.512,0,6,0,3.621,7.65,,-0.098,8.174,3.523,3.3606300460311997,0.189,0.0004,6.798,3.19,0.3
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449316336256768.json,_night_eval_manual_gt,1779449316336256768,robust_z=3.5,AMBER,1.0,0.0,343.21,0.0,manual,,0,14.997,0,6,0,3.887,8.049,,0.0,8.499,3.887,3.6141952234912065,0.0,0.0,9.401,3.47,0.42
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449318604401920.json,_night_eval_manual_gt,1779449318604401920,robust_z=3.5,AMBER,1.0,0.0,412.48,0.0,manual,,0,13.498,0,6,0,3.895,7.499,,0.0,7.529,3.895,3.35709354278238,0.0,0.0,11.815,3.48,0.42
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449320806001408.json,_night_eval_manual_gt,1779449320806001408,robust_z=4.8,AMBER,1.0,0.0,390.27,0.025,manual,,4,13.253,0,6,0,5.128,8.68,,-0.11,10.053,5.018,4.21728658763615,0.365,0.0009,10.847,4.8,0.78
challenge/data/01_real/manual_gt/_night_eval_manual_gt/1779449336550657792.json,_night_eval_manual_gt,1779449336550657792,robust_z=4.6,AMBER,1.0,0.0,560.92,0.044,manual,,0,21.605,0,5,0,4.947,11.755,train,0.059,11.852,5.006,4.779859359253206,0.037,0.0001,14.759,4.61,0.77
challenge/data/01_real/manual_gt/capturenight05_manual_gt/1779449198527179520.json,capturenight05_manual_gt,1779449198527179520,robust_z=3.1,AMBER,1.0,0.0,519.14,0.0,manual,,5,12.115,0,5,0,3.581,8.095,,0.0,9.183,3.581,2.5261628944234062,0.0,0.0,13.532,3.15,0.32
challenge/data/01_real/manual_gt/capturenight06_manual_gt/1779449231735721216.json,capturenight06_manual_gt,1779449231735721216,robust_z=3.5,AMBER,1.0,0.0,280.15,0.0,manual,,1,12.112,0,6,0,3.958,6.775,,0.0,6.845,3.958,3.2044422922986473,0.0,0.0,6.346,3.55,0.44
challenge/data/01_real/manual_gt/capturenight06_manual_gt/1779449236238168576.json,capturenight06_manual_gt,1779449236238168576,robust_z=3.5,AMBER,1.0,0.0,289.34,0.0,manual,,3,9.099,0,6,0,3.923,5.3,,0.0,5.556,3.923,2.9793706134631672,0.0,0.0,6.418,3.51,0.43
challenge/data/01_real/manual_gt/capturenight06_manual_gt/1779449240774612992.json,capturenight06_manual_gt,1779449240774612992,robust_z=3.7,AMBER,1.0,0.0,301.74,0.0,manual,,1,12.977,0,6,0,4.069,7.071,,0.0,7.283,4.069,3.4176817374058945,0.0,0.0,7.891,3.67,0.48
challenge/data/01_real/manual_gt/capturenight06_manual_gt/1779449247779662080.json,capturenight06_manual_gt,1779449247779662080,robust_z=3.0,AMBER,1.0,0.0,437.92,0.0,manual,,4,12.759,0,5,0,3.481,7.419,,0.0,10.051,3.481,2.7655488595161004,0.0,0.0,12.538,3.04,0.29
challenge/data/01_real/manual_gt/capturenight06_manual_gt/1779449254651112192.json,capturenight06_manual_gt,1779449254651112192,robust_z=3.7,AMBER,1.0,0.0,421.66,0.0,manual,,4,16.046,0,7,0,4.106,8.164,,0.0,12.662,4.106,4.198612592425252,0.0,0.0,12.138,3.71,0.49
challenge/data/01_real/manual_gt/capturenight07_manual_gt/1779449302793770240.json,capturenight07_manual_gt,1779449302793770240,robust_z=4.5,AMBER,1.0,0.0,244.75,0.0,manual,,0,9.715,0,6,0,4.854,5.37,,0.0,5.62,4.854,3.262671847756721,0.0,0.0,6.587,4.51,0.72
challenge/data/01_real/manual_gt/capturenight07_manual_gt/1779449305228291328.json,capturenight07_manual_gt,1779449305228291328,robust_z=3.2,AMBER,1.0,0.0,243.31,0.01,manual,,4,11.512,0,6,0,3.621,7.65,,-0.098,8.174,3.523,3.3606300460311997,0.189,0.0004,6.798,3.19,0.3
challenge/data/01_real/manual_gt/capturenight07_manual_gt/1779449316336256768.json,capturenight07_manual_gt,1779449316336256768,robust_z=3.5,AMBER,1.0,0.0,343.21,0.0,manual,,0,14.997,0,6,0,3.887,8.049,,0.0,8.499,3.887,3.6141952234912065,0.0,0.0,9.401,3.47,0.42
challenge/data/01_real/manual_gt/capturenight07_manual_gt/1779449318604401920.json,capturenight07_manual_gt,1779449318604401920,robust_z=3.5,AMBER,1.0,0.0,412.48,0.0,manual,,0,13.498,0,6,0,3.895,7.499,,0.0,7.529,3.895,3.35709354278238,0.0,0.0,11.815,3.48,0.42
challenge/data/01_real/manual_gt/capturenight07_manual_gt/1779449320806001408.json,capturenight07_manual_gt,1779449320806001408,robust_z=4.8,AMBER,1.0,0.0,390.27,0.025,manual,,4,13.253,0,6,0,5.128,8.68,,-0.11,10.053,5.018,4.21728658763615,0.365,0.0009,10.847,4.8,0.78
challenge/data/01_real/manual_gt/capturenight07_manual_gt/1779449336550657792.json,capturenight07_manual_gt,1779449336550657792,robust_z=4.6,AMBER,1.0,0.0,560.92,0.044,manual,,0,21.605,0,5,0,4.947,11.755,,0.059,11.852,5.006,5.00527173417027,0.037,0.0001,14.759,4.61,0.77
challenge/data/01_real/manual_gt/capturenight08_manual_gt/1779449490370609408.json,capturenight08_manual_gt,1779449490370609408,robust_z=4.8,AMBER,1.0,0.0,339.96,0.318,manual,,5,15.893,0,4,0,5.088,10.726,eval,-0.031,10.823,5.057,4.366046897065899,0.021,0.0003,9.001,4.76,0.79
challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449589380006912.json,capturenight09_manual_gt,1779449589380006912,robust_z=3.3,AMBER,1.0,0.0,318.94,0.099,manual,,5,18.236,0,6,0,3.708,11.776,eval,-0.08,13.496,3.628,4.373980283227789,0.057,0.0007,8.912,3.28,0.34
challenge/data/01_real/manual_gt/capturenight09_manual_gt/1779449656527024896.json,capturenight09_manual_gt,1779449656527024896,robust_z=3.4,AMBER,1.0,0.0,546.81,0.0,manual,,0,14.58,0,6,0,3.775,7.042,eval,0.0,7.46,3.775,3.1656215529604137,0.0,0.0,13.292,3.35,0.38
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652126319943168.json,capturepallet07_manual_gt,1778652126319943168,robust_z=3.9,AMBER,1.0,0.0,465.67,0.0,manual,,3,8.995,0,5,0,4.294,4.953,eval,0.0,4.994,4.294,2.756445283221811,0.0,0.0,10.899,3.91,0.55
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652130452698368.json,capturepallet07_manual_gt,1778652130452698368,robust_z=3.1,AMBER,1.0,0.0,448.94,0.002,manual,,4,8.479,0,5,0,3.542,5.414,eval,-0.014,6.645,3.528,2.3025766178485276,0.013,0.0001,9.784,3.11,0.31
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652132535256576.json,capturepallet07_manual_gt,1778652132535256576,robust_z=3.1,AMBER,1.0,0.0,464.96,0.001,manual,,3,8.749,0,6,0,3.52,4.73,eval,0.0,5.191,3.52,2.7743460813196337,0.0,0.0,11.789,3.08,0.3
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652144496057088.json,capturepallet07_manual_gt,1778652144496057088,robust_z=4.5,AMBER,1.0,0.0,553.62,0.0,manual,,3,12.926,0,3,0,4.801,7.7,eval,0.0,9.212,4.801,2.777811143727821,0.0,0.0,14.842,4.45,0.71
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652148628229376.json,capturepallet07_manual_gt,1778652148628229376,robust_z=3.0,AMBER,1.0,0.0,576.03,0.0,manual,,4,10.271,0,3,0,3.494,7.125,eval,0.0,7.947,3.494,2.4078121502685472,0.0,0.0,14.556,3.05,0.29
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652150610404864.json,capturepallet07_manual_gt,1778652150610404864,robust_z=3.3,AMBER,1.0,0.0,540.86,0.181,manual,,4,11.24,0,5,0,3.707,6.317,eval,-0.039,8.98,3.668,2.533514247827683,0.046,0.0002,14.771,3.28,0.35
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652152626116352.json,capturepallet07_manual_gt,1778652152626116352,robust_z=3.5,AMBER,1.0,0.0,521.59,0.0,manual,,3,8.535,0,5,0,3.902,4.678,eval,0.0,5.182,3.902,2.920320631259454,0.0,0.0,10.882,3.49,0.42
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652156557165568.json,capturepallet07_manual_gt,1778652156557165568,robust_z=4.9,AMBER,1.0,0.0,526.77,0.006,manual,,1,16.8,0,5,0,5.233,9.09,eval,0.0,10.039,5.233,3.6397964615829834,0.0,0.0,12.813,4.91,0.84
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652166837872128.json,capturepallet07_manual_gt,1778652166837872128,robust_z=3.6,AMBER,1.0,0.0,584.65,0.0,manual,,3,14.025,0,5,0,4.036,7.082,eval,0.0,7.457,4.036,3.2571389078891584,0.0,0.0,13.427,3.63,0.47
challenge/data/01_real/manual_gt/capturepallet07_manual_gt/1778652170735118080.json,capturepallet07_manual_gt,1778652170735118080,robust_z=4.4,AMBER,1.0,0.0,590.4,0.0,manual,,5,14.649,0,3,0,4.739,8.586,eval,0.0,11.746,4.739,2.630608741996151,0.0,0.0,12.474,4.38,0.69
challenge/data/01_real/manual_gt/capturepallet08_manual_gt/1778653453647432960.json,capturepallet08_manual_gt,1778653453647432960,robust_z=3.2,AMBER,1.0,0.0,807.89,0.0,manual,,3,44.381,0,2,0,3.616,22.392,,0.0,22.638,3.616,0.5276669174037144,0.0,0.0,29.343,3.18,0.33
challenge/data/01_real/manual_gt/capturepallet08_manual_gt/1778653547248477440.json,capturepallet08_manual_gt,1778653547248477440,robust_z=4.1,AMBER,1.0,0.0,571.72,0.0,manual,,0,14.289,0,6,0,4.458,7.384,,0.0,7.4,4.458,3.5717704576703864,0.0,0.0,16.64,4.08,0.6
challenge/data/01_real/manual_gt/wood_pallet_20260618_183705_manual_gt/000768.json,wood_pallet_20260618_183705_manual_gt,000768,robust_z=3.5,AMBER,1.0,0.0,786.54,0.0,manual,,1,11.333,0,6,0,3.928,5.809,,0.0,6.25,3.928,2.9116000097208343,0.0,0.0,30.4,3.52,0.43
challenge/data/01_real/manual_gt/wood_pallet_20260618_183705_manual_gt/000889.json,wood_pallet_20260618_183705_manual_gt,000889,robust_z=3.0,AMBER,1.0,0.0,960.33,0.0,manual,,0,10.873,0,5,0,3.468,5.847,,0.0,6.371,3.468,2.5537251415578512,0.0,0.0,56.459,3.03,0.29
challenge/data/01_real/manual_gt/wood_pallet_20260618_184309_manual_gt/000252.json,wood_pallet_20260618_184309_manual_gt,000252,robust_z=3.8,AMBER,1.0,0.0,802.85,0.001,manual,,2,10.684,0,6,0,4.209,6.513,,0.0,6.759,4.209,3.3071881140774737,0.0,0.0,38.485,3.82,0.52
challenge/data/01_real/manual_gt/wood_pallet_20260618_184309_manual_gt/000432.json,wood_pallet_20260618_184309_manual_gt,000432,robust_z=3.4,AMBER,1.0,0.0,605.89,0.0,manual,,2,14.214,0,6,0,3.803,6.296,,0.0,9.101,3.803,3.124045157699505,0.0,0.0,32.432,3.38,0.39
challenge/data/01_real/manual_gt/wood_pallet_20260618_184309_manual_gt/000864.json,wood_pallet_20260618_184309_manual_gt,000864,robust_z=4.6,AMBER,1.0,0.0,889.5,0.001,manual,,3,11.355,0,6,0,4.906,7.09,,0.0,7.988,4.906,3.765517024097153,0.0,0.0,45.685,4.56,0.74
challenge/data/01_real/manual_gt/wood_pallet_20260618_184309_manual_gt/000925.json,wood_pallet_20260618_184309_manual_gt,000925,robust_z=4.6,AMBER,1.0,0.0,796.58,0.0,manual,,0,13.258,0,6,0,4.954,7.267,,-0.002,7.562,4.952,3.779975293705181,0.003,0.0,48.738,4.61,0.76
challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651516783228672.json,_outside_eval_manual_gt,1778651516783228672,,GREEN,1.0,0.0,260.05,0.068,manual,,3,7.62,0,6,0,2.469,4.46,,-0.183,4.731,2.286,2.1503013185666324,0.036,0.0062,5.726,1.96,-0.09
challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651518865604096.json,_outside_eval_manual_gt,1778651518865604096,,GREEN,1.0,0.0,268.61,0.0,manual,,2,3.303,0,5,0,0.49,1.743,eval,0.0,1.778,0.49,0.6246295347697982,0.0,0.0,5.761,-0.15,-0.65
challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651519235162880.json,_outside_eval_manual_gt,1778651519235162880,,GREEN,1.0,0.0,274.79,0.009,manual,,2,4.983,0,5,0,0.402,2.771,eval,-0.001,2.843,0.401,0.8015979391670593,0.004,0.0002,5.791,-0.25,-0.68
challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651528574938624.json,_outside_eval_manual_gt,1778651528574938624,,GREEN,1.0,0.0,260.6,0.0,manual,,4,4.956,0,6,0,1.741,3.124,,0.0,3.444,1.741,1.565789848214909,0.0,0.0,5.04,1.18,-0.26
challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651530557153024.json,_outside_eval_manual_gt,1778651530557153024,,GREEN,1.0,0.0,273.42,0.0,manual,,1,3.878,0,6,0,1.572,1.995,,0.0,2.231,1.572,1.1387734088167254,0.0,0.0,6.409,1.0,-0.31
challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651530691638016.json,_outside_eval_manual_gt,1778651530691638016,,GREEN,1.0,0.0,277.59,0.0,manual,,1,6.416,0,5,0,0.457,3.511,eval,0.0,3.545,0.457,1.012896592741284,0.0,0.0,7.359,-0.19,-0.67
challenge/data/01_real/eval_canonical/_outside_eval_manual_gt/1778651534387246080.json,_outside_eval_manual_gt,1778651534387246080,,GREEN,1.0,0.0,273.23,0.029,manual,,4,5.52,0,6,0,1.909,3.539,,-0.018,4.068,1.891,1.6182544198035558,0.015,0.0008,4.144,1.36,-0.21
