epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
107,573.508,0.30076,0.21332,0.04561,0.13723,0.00202,0,0.98717,0.99286,0.98916,0.95998,0.97434,0.97996,0.97182,0.96075,0.25527,0.30708,0.00097,0.09668,0.00195,0,0.000428777,0.000428777,0.000428777
108,578.761,0.25926,0.16363,0.02489,0.12009,0.00172,0,0.99332,0.95865,0.98812,0.95947,0.97995,0.94575,0.96987,0.95849,0.2523,0.30521,0.00103,0.13133,0.00193,0,0.000383925,0.000383925,0.000383925
109,584.054,0.29792,0.24743,0.04,0.13165,0.00197,0,0.98622,0.99355,0.98916,0.95736,0.97341,0.98065,0.97084,0.95937,0.25335,0.30582,0.00106,0.1122,0.00194,0,0.00034227,0.00034227,0.00034227
110,589.317,0.27396,0.17003,0.03214,0.11587,0.00188,0,0.98599,0.99355,0.98905,0.95346,0.97305,0.98065,0.97049,0.95908,0.2558,0.30557,0.00113,0.11791,0.00193,0,0.000303842,0.000303842,0.000303842
111,595.699,0.21752,0.15659,0.00286,0.09257,0.00158,0,0.98711,0.9883,0.98925,0.95769,0.97423,0.9756,0.97018,0.95875,0.2536,0.30585,0.00122,0.11748,0.0019,0,0.000268667,0.000268667,0.000268667
112,600.954,0.21016,0.12006,0.00728,0.08747,0.00152,0,0.9871,0.98762,0.98942,0.95523,0.97421,0.97486,0.9707,0.95763,0.25534,0.30964,0.00128,0.11463,0.00194,0,0.000236769,0.000236769,0.000236769
113,606.235,0.21754,0.11239,0.00247,0.09008,0.00149,0,0.9935,0.98581,0.98939,0.95785,0.9805,0.97302,0.97129,0.95335,0.25069,0.31526,0.00123,0.11091,0.00192,0,0.000208169,0.000208169,0.000208169
114,611.461,0.21143,0.15611,0.00234,0.09169,0.00147,0,0.99279,0.99355,0.98952,0.95538,0.9799,0.98065,0.97166,0.95049,0.25616,0.32273,0.00118,0.1054,0.00192,0,0.000182888,0.000182888,0.000182888
115,616.789,0.21638,0.12593,0.00331,0.09114,0.00148,0,0.99354,0.99204,0.98939,0.95807,0.98062,0.97914,0.97189,0.95571,0.25443,0.31179,0.00114,0.10176,0.00195,0,0.000160943,0.000160943,0.000160943
116,622.057,0.20898,0.14055,0.00314,0.08913,0.00144,0,0.99144,0.99355,0.98952,0.9582,0.97118,0.97419,0.95563,0.94445,0.25677,0.36123,0.0011,0.10156,0.00195,0,0.000142348,0.000142348,0.000142348
117,627.319,0.21003,0.15594,0.00226,0.08894,0.00145,0,0.99354,0.99229,0.98945,0.95778,0.97416,0.97297,0.95579,0.94454,0.25057,0.36105,0.00107,0.09793,0.00194,0,0.000127117,0.000127117,0.000127117
118,632.539,0.21209,0.12645,0.00259,0.09798,0.00146,0,0.99354,0.99214,0.98952,0.95605,0.97416,0.97289,0.95561,0.94438,0.25368,0.36125,0.00103,0.10107,0.00191,0,0.000115259,0.000115259,0.000115259
119,637.733,0.21135,0.1715,0.00206,0.08337,0.0014,0,0.99342,0.99355,0.98958,0.95899,0.974,0.97419,0.95561,0.94433,0.25243,0.36139,0.00099,0.10304,0.00192,0,0.000106784,0.000106784,0.000106784
120,643.114,0.21592,0.14282,0.0021,0.09248,0.00149,0,0.9935,0.98596,0.98961,0.96101,0.974,0.96665,0.95574,0.94456,0.24956,0.36138,0.00099,0.10508,0.00191,0,0.000101696,0.000101696,0.000101696
