arm,frame_id,domain,session,object_type,detection_count,confidence,expected_parity,selected_parity,parity_correct,paper_eligible,gt_used_for_parity,gt_used_for_selection,keypoint_source,pnp_solved,pose_valid,restricted_adds_error_m,restricted_adds_normalized,rotation_error_deg,translation_error_m,yaw_error_deg
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653522084302848,DAY,eval_outside,plastic_standard_110x130x11,8,0.7598097920417786,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.6889433819496786,0.9897190939724255,3.6424043530897445,1.6884417795042423,3.5954539445666933
A0_CURRENT_SELECTOR,1778653526955536896,DAY,eval_outside,plastic_standard_110x130x11,5,0.5199717283248901,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.05667010407650419,0.033208623013268004,2.158482743436541,0.05098530755364748,1.994720159249803
A1_GT_PARITY_ORACLE,1778653526955536896,DAY,eval_outside,plastic_standard_110x130x11,5,0.5199717283248901,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.05667010407650419,0.033208623013268004,2.158482743436541,0.05098530755364748,1.994720159249803
A2_BEST_OF_TWO_ORACLE,1778653526955536896,DAY,eval_outside,plastic_standard_110x130x11,5,0.5199717283248901,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.05667010407650419,0.033208623013268004,2.158482743436541,0.05098530755364748,1.994720159249803
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653526955536896,DAY,eval_outside,plastic_standard_110x130x11,5,0.5199717283248901,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,5.262824204432151e-11,3.0840095997379806e-11,0.0,2.3876598663790424e-11,3.2357469206073566e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653526955536896,DAY,eval_outside,plastic_standard_110x130x11,5,0.5199717283248901,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.072127647378737,0.6282657045386302,3.559957756044425,1.071405281942122,3.260271228189109
A0_CURRENT_SELECTOR,1778653539789436160,DAY,eval_outside,plastic_standard_110x130x11,2,0.9150169491767883,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.05325271449235279,0.031206036213068267,2.2026839188400094,0.04622124946791146,2.1527307675767626
A1_GT_PARITY_ORACLE,1778653539789436160,DAY,eval_outside,plastic_standard_110x130x11,2,0.9150169491767883,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.05325271449235279,0.031206036213068267,2.2026839188400094,0.04622124946791146,2.1527307675767626
A2_BEST_OF_TWO_ORACLE,1778653539789436160,DAY,eval_outside,plastic_standard_110x130x11,2,0.9150169491767883,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.05325271449235279,0.031206036213068267,2.2026839188400094,0.04622124946791146,2.1527307675767626
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653539789436160,DAY,eval_outside,plastic_standard_110x130x11,2,0.9150169491767883,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,5.7089222625866536e-11,3.3454226054420925e-11,0.0,7.098318891058012e-12,3.825029873131049e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653539789436160,DAY,eval_outside,plastic_standard_110x130x11,2,0.9150169491767883,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.9092231739724694,0.5328038497797181,3.820163448380776,0.9082231540944863,3.7083025344792717
A0_CURRENT_SELECTOR,1778653540259983104,DAY,eval_outside,plastic_standard_110x130x11,1,0.9359405040740967,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.049772067511219126,0.029166380642951524,1.4509415150442082,0.04712953917246432,0.03388937851961666
A1_GT_PARITY_ORACLE,1778653540259983104,DAY,eval_outside,plastic_standard_110x130x11,1,0.9359405040740967,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.049772067511219126,0.029166380642951524,1.4509415150442082,0.04712953917246432,0.03388937851961666
A2_BEST_OF_TWO_ORACLE,1778653540259983104,DAY,eval_outside,plastic_standard_110x130x11,1,0.9359405040740967,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.049772067511219126,0.029166380642951524,1.4509415150442082,0.04712953917246432,0.03388937851961666
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653540259983104,DAY,eval_outside,plastic_standard_110x130x11,1,0.9359405040740967,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,3.008552995326689e-10,1.7630089774030534e-10,0.0,2.4253748426516763e-10,1.4307623702431225e-08
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653540259983104,DAY,eval_outside,plastic_standard_110x130x11,1,0.9359405040740967,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.9020376828358301,0.5285931593246643,5.01996173997369,0.9002825962389864,4.989626172973783
A0_CURRENT_SELECTOR,1778653545299653120,DAY,eval_outside,plastic_standard_110x130x11,1,0.9180236458778381,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.07241084639125962,0.042432681906366725,3.153878508032532,0.06257764669388392,3.0681671031099507
A1_GT_PARITY_ORACLE,1778653545299653120,DAY,eval_outside,plastic_standard_110x130x11,1,0.9180236458778381,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.07241084639125962,0.042432681906366725,3.153878508032532,0.06257764669388392,3.0681671031099507
A2_BEST_OF_TWO_ORACLE,1778653545299653120,DAY,eval_outside,plastic_standard_110x130x11,1,0.9180236458778381,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.07241084639125962,0.042432681906366725,3.153878508032532,0.06257764669388392,3.0681671031099507
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653545299653120,DAY,eval_outside,plastic_standard_110x130x11,1,0.9180236458778381,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.6329646839106724e-11,9.56915634189798e-12,0.0,8.561918094545924e-12,3.643722856264067e-10
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653545299653120,DAY,eval_outside,plastic_standard_110x130x11,1,0.9180236458778381,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.7638704959788425,0.4476273291764925,5.356252001125498,0.7614895292059439,5.135271322488712
A0_CURRENT_SELECTOR,1775201414728017664,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9693393111228943,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.02576830658840302,0.01510020129889575,1.080535673813564,0.023570249550149688,0.08577053283001577
A1_GT_PARITY_ORACLE,1775201414728017664,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9693393111228943,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.02576830658840302,0.01510020129889575,1.080535673813564,0.023570249550149688,0.08577053283001577
A2_BEST_OF_TWO_ORACLE,1775201414728017664,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9693393111228943,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.02576830658840302,0.01510020129889575,1.080535673813564,0.023570249550149688,0.08577053283001577
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1775201414728017664,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9693393111228943,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.20082341690618e-10,7.03681293821291e-11,0.0,7.483537467856759e-11,3.991219205461619e-10
A4_WRONG_OBJECT_DIMENSION_CONTROL,1775201414728017664,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9693393111228943,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.638317549849006,0.9600524081534862,89.43826493360994,1.3395905933246028,89.42214139978478
A0_CURRENT_SELECTOR,1775201415399297536,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9527209401130676,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.04955863607080073,0.029041310037214416,1.9312454950561024,0.04581043513084199,1.5652149844990737
A1_GT_PARITY_ORACLE,1775201415399297536,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9527209401130676,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.04955863607080073,0.029041310037214416,1.9312454950561024,0.04581043513084199,1.5652149844990737
A2_BEST_OF_TWO_ORACLE,1775201415399297536,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9527209401130676,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.04955863607080073,0.029041310037214416,1.9312454950561024,0.04581043513084199,1.5652149844990737
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1775201415399297536,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9527209401130676,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.4522570738431594e-10,1.437020136524527e-10,0.0,1.8606339922036102e-10,1.0571047879524032e-08
A4_WRONG_OBJECT_DIMENSION_CONTROL,1775201415399297536,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9527209401130676,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.638602823164982,0.9602195780248034,89.18898798334106,1.328656871645118,89.16182679192093
A0_CURRENT_SELECTOR,1775201416944730624,DAY,eval_noapril,plastic_standard_110x130x11,1,0.962668776512146,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.10178473028773427,0.05964574781915663,0.8815398138942803,0.10146521500692258,0.5484338037265297
A1_GT_PARITY_ORACLE,1775201416944730624,DAY,eval_noapril,plastic_standard_110x130x11,1,0.962668776512146,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.10178473028773427,0.05964574781915663,0.8815398138942803,0.10146521500692258,0.5484338037265297
A2_BEST_OF_TWO_ORACLE,1775201416944730624,DAY,eval_noapril,plastic_standard_110x130x11,1,0.962668776512146,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.10178473028773427,0.05964574781915663,0.8815398138942803,0.10146521500692258,0.5484338037265297
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1775201416944730624,DAY,eval_noapril,plastic_standard_110x130x11,1,0.962668776512146,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,4.592885942825195e-09,2.691426463807345e-09,0.0,3.1706434167398207e-09,1.9944515182407188e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1775201416944730624,DAY,eval_noapril,plastic_standard_110x130x11,1,0.962668776512146,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.7092840641502667,1.0016387129327176,88.29741452907696,1.4451327164356014,88.27802473144735
A0_CURRENT_SELECTOR,1775201418120676608,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9653456211090088,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.06144599039653983,0.03600728751090467,0.667102883657374,0.06117738269541179,0.5438987003403419
A1_GT_PARITY_ORACLE,1775201418120676608,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9653456211090088,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.06144599039653983,0.03600728751090467,0.667102883657374,0.06117738269541179,0.5438987003403419
A2_BEST_OF_TWO_ORACLE,1775201418120676608,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9653456211090088,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.06144599039653983,0.03600728751090467,0.667102883657374,0.06117738269541179,0.5438987003403419
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1775201418120676608,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9653456211090088,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,1.1104472898513172e-05,6.507209758251838e-06,0.0003094855865614206,1.071370705321919e-05,0.00023911513876667713
A4_WRONG_OBJECT_DIMENSION_CONTROL,1775201418120676608,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9653456211090088,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.7636261265381956,1.033483105898151,89.74983798472171,1.5077705104504415,89.69453852126237
A0_CURRENT_SELECTOR,1775201421043401984,DAY,eval_noapril,plastic_standard_110x130x11,6,0.9596705436706543,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.06850153795258276,0.04014183116066583,1.5000400755824745,0.06710889171848958,1.1323196767835497
A1_GT_PARITY_ORACLE,1775201421043401984,DAY,eval_noapril,plastic_standard_110x130x11,6,0.9596705436706543,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.06850153795258276,0.04014183116066583,1.5000400755824745,0.06710889171848958,1.1323196767835497
A2_BEST_OF_TWO_ORACLE,1775201421043401984,DAY,eval_noapril,plastic_standard_110x130x11,6,0.9596705436706543,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.06850153795258276,0.04014183116066583,1.5000400755824745,0.06710889171848958,1.1323196767835497
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1775201421043401984,DAY,eval_noapril,plastic_standard_110x130x11,6,0.9596705436706543,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,6.8906681218968e-06,4.037924470029138e-06,0.0001592785616338454,6.805345701829031e-06,1.2801917396828681e-05
A4_WRONG_OBJECT_DIMENSION_CONTROL,1775201421043401984,DAY,eval_noapril,plastic_standard_110x130x11,6,0.9596705436706543,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.834008040850705,1.074726835682041,87.6717390797447,1.6112800558416,87.6628846785966
A0_CURRENT_SELECTOR,1775201428535961600,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9663224816322327,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.05884287980031562,0.03448186736459345,1.067117998848201,0.057890767890994385,0.9616021624578813
A1_GT_PARITY_ORACLE,1775201428535961600,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9663224816322327,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.05884287980031562,0.03448186736459345,1.067117998848201,0.057890767890994385,0.9616021624578813
A2_BEST_OF_TWO_ORACLE,1775201428535961600,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9663224816322327,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.05884287980031562,0.03448186736459345,1.067117998848201,0.057890767890994385,0.9616021624578813
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1775201428535961600,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9663224816322327,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,3.3261034133342026e-07,1.9490931974899085e-07,8.622691156561377e-06,3.3240512206319383e-07,2.901236519350237e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1775201428535961600,DAY,eval_noapril,plastic_standard_110x130x11,1,0.9663224816322327,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.790670206626539,1.0493309091628495,88.21738008053246,1.5566554105016615,88.19381529135904
A0_CURRENT_SELECTOR,1775201429879521792,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9698615670204163,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.06693057078468345,0.039221246007432986,1.7244946790535238,0.06495312016158573,1.0075597673753656
A1_GT_PARITY_ORACLE,1775201429879521792,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9698615670204163,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.06693057078468345,0.039221246007432986,1.7244946790535238,0.06495312016158573,1.0075597673753656
A2_BEST_OF_TWO_ORACLE,1775201429879521792,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9698615670204163,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.06693057078468345,0.039221246007432986,1.7244946790535238,0.06495312016158573,1.0075597673753656
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1775201429879521792,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9698615670204163,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,4.537487791720588e-09,2.658963203934355e-09,0.0,4.527673972805793e-09,2.0964600426025143e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1775201429879521792,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9698615670204163,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.7082435304410089,1.001028961243596,87.78623823587532,1.4460319720594128,87.77972615525707
A0_CURRENT_SELECTOR,1775201430551447040,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9642242193222046,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.11341708933886979,0.06646229832279855,1.5583470748833756,0.11242481685130362,0.40274605317315687
A1_GT_PARITY_ORACLE,1775201430551447040,DAY,eval_noapril,plastic_standard_110x130x11,2,0.9642242193222046,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.11341708933886979,0.06646229832279855,1.5583470748833756,0.11242481685130362,0.40274605317315687
