epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
394,29760.8,0.37854,0.67112,0.24784,0.88374,0.97478,0.97615,0.98298,0.90717,0.97478,0.97615,0.98298,0.8549,0.39167,0.63664,0.27859,0.88202,0.000317038,0.000317038,0.000317038
395,29844.6,0.38201,0.66584,0.24589,0.883,0.97393,0.97554,0.98282,0.90824,0.97393,0.97554,0.98282,0.85056,0.38868,0.64395,0.27908,0.87931,0.000314209,0.000314209,0.000314209
396,29928.5,0.37915,0.67216,0.24597,0.8848,0.97336,0.9743,0.98467,0.9046,0.97336,0.9743,0.98467,0.86004,0.39054,0.63577,0.27842,0.8784,0.000311379,0.000311379,0.000311379
397,30012.1,0.37854,0.66035,0.24437,0.8845,0.97368,0.9723,0.98568,0.91131,0.97368,0.9723,0.98568,0.85861,0.39824,0.63327,0.27753,0.88254,0.00030855,0.00030855,0.00030855
398,30095.5,0.38245,0.66262,0.24254,0.88458,0.97368,0.97562,0.98587,0.92269,0.97368,0.97562,0.98587,0.86301,0.40013,0.63514,0.27583,0.87985,0.00030572,0.00030572,0.00030572
399,30178.7,0.38726,0.69861,0.25327,0.8904,0.97331,0.97659,0.98653,0.91805,0.97331,0.97659,0.98653,0.86018,0.40148,0.62925,0.27249,0.87671,0.000302891,0.000302891,0.000302891
400,30262.1,0.37555,0.64852,0.24427,0.88123,0.97353,0.97627,0.98593,0.92307,0.97353,0.97627,0.98593,0.86004,0.40128,0.62453,0.27217,0.87556,0.000300061,0.000300061,0.000300061
401,30345.3,0.37735,0.65649,0.24609,0.8853,0.97331,0.97699,0.98501,0.92301,0.97331,0.97699,0.98501,0.8595,0.40312,0.63082,0.27199,0.87618,0.000297232,0.000297232,0.000297232
402,30429.5,0.39606,0.68574,0.25364,0.89346,0.97404,0.97845,0.98604,0.92314,0.97404,0.97845,0.98604,0.86161,0.39854,0.63347,0.26994,0.87401,0.000294403,0.000294403,0.000294403
403,30513.3,0.3848,0.69031,0.24852,0.8847,0.97445,0.9795,0.98604,0.92097,0.97445,0.9795,0.98604,0.86389,0.39672,0.64313,0.27144,0.87222,0.000291573,0.000291573,0.000291573
404,30596.9,0.39346,0.68583,0.24771,0.88924,0.97513,0.9795,0.98547,0.91868,0.97513,0.9795,0.98547,0.86342,0.39613,0.64328,0.28211,0.87174,0.000288744,0.000288744,0.000288744
405,30680.3,0.37804,0.68173,0.25088,0.8837,0.97562,0.9795,0.98551,0.91871,0.97562,0.9795,0.98551,0.86456,0.39823,0.64416,0.27933,0.87534,0.000285914,0.000285914,0.000285914
406,30764.1,0.37783,0.6698,0.24974,0.88114,0.97597,0.9795,0.9851,0.91773,0.97597,0.9795,0.9851,0.86067,0.40117,0.65193,0.28197,0.87865,0.000283085,0.000283085,0.000283085
407,30847.9,0.37806,0.67766,0.24164,0.88104,0.9755,0.9795,0.98452,0.91899,0.9755,0.9795,0.98452,0.86068,0.3996,0.65073,0.27977,0.87727,0.000280255,0.000280255,0.000280255
408,30931.9,0.37759,0.65455,0.23999,0.88272,0.97566,0.9795,0.98425,0.91556,0.97566,0.9795,0.98425,0.86243,0.40161,0.64865,0.28187,0.87819,0.000277426,0.000277426,0.000277426
409,31015.3,0.37679,0.69328,0.24207,0.88403,0.97522,0.9795,0.98431,0.9139,0.97522,0.9795,0.98431,0.86194,0.40221,0.64778,0.28606,0.87681,0.000274597,0.000274597,0.000274597
410,31098.5,0.38074,0.66015,0.23991,0.88277,0.97491,0.9795,0.98398,0.91383,0.97491,0.9795,0.98398,0.86697,0.40246,0.64691,0.28093,0.87738,0.000271767,0.000271767,0.000271767
411,31181.7,0.36818,0.63571,0.23817,0.87418,0.97462,0.9795,0.98453,0.91833,0.97462,0.9795,0.98453,0.86815,0.40384,0.6489,0.28242,0.87616,0.000268938,0.000268938,0.000268938
412,31264.9,0.3783,0.65582,0.24018,0.88013,0.97496,0.97597,0.98409,0.91219,0.97496,0.97597,0.98409,0.86446,0.40554,0.65017,0.28495,0.87854,0.000266108,0.000266108,0.000266108
413,31348.7,0.37747,0.6634,0.24608,0.88937,0.97576,0.97528,0.98431,0.911,0.97576,0.97528,0.98431,0.85742,0.41067,0.65114,0.27964,0.88268,0.000263279,0.000263279,0.000263279
414,31433.2,0.3703,0.65803,0.23637,0.87977,0.97599,0.97524,0.98464,0.91094,0.97599,0.97524,0.98464,0.85604,0.41346,0.67889,0.28126,0.88309,0.00026045,0.00026045,0.00026045
415,31517.1,0.37359,0.66031,0.24421,0.888,0.97555,0.97578,0.98437,0.91047,0.97555,0.97578,0.98437,0.85192,0.41991,0.67656,0.28613,0.88193,0.00025762,0.00025762,0.00025762
416,31600.4,0.3838,0.65199,0.25058,0.88717,0.97508,0.97642,0.9841,0.91741,0.97508,0.97642,0.9841,0.85465,0.4182,0.67893,0.28773,0.87897,0.000254791,0.000254791,0.000254791
417,31683.9,0.369,0.64657,0.2417,0.87791,0.9747,0.97508,0.98378,0.92216,0.9747,0.97508,0.98378,0.85716,0.41921,0.66631,0.28766,0.87871,0.000251961,0.000251961,0.000251961
418,31767.8,0.37433,0.66952,0.24144,0.87907,0.97469,0.9748,0.98349,0.9179,0.97469,0.9748,0.98349,0.86496,0.42037,0.66385,0.29438,0.88072,0.000249132,0.000249132,0.000249132
419,31851.6,0.37991,0.66024,0.24118,0.88334,0.97403,0.97674,0.9853,0.90747,0.97403,0.97674,0.9853,0.86748,0.41679,0.64809,0.2937,0.88185,0.000246302,0.000246302,0.000246302
420,31934.9,0.382,0.65797,0.24557,0.88388,0.97387,0.9795,0.9854,0.91707,0.97387,0.9795,0.9854,0.87388,0.4167,0.64502,0.28579,0.88008,0.000243473,0.000243473,0.000243473
421,32018.4,0.37168,0.65873,0.23649,0.87976,0.97358,0.9795,0.98523,0.90877,0.97358,0.9795,0.98523,0.86667,0.41674,0.64582,0.28292,0.88221,0.000240644,0.000240644,0.000240644
422,32101.7,0.37396,0.67381,0.23713,0.88135,0.97359,0.9795,0.98364,0.91135,0.97359,0.9795,0.98364,0.87089,0.40646,0.65035,0.27745,0.87931,0.000237814,0.000237814,0.000237814
423,32184.9,0.37915,0.66129,0.23838,0.88365,0.97389,0.97967,0.98355,0.91954,0.97389,0.97967,0.98355,0.87132,0.40331,0.65342,0.27338,0.88076,0.000234985,0.000234985,0.000234985
424,32268.4,0.36776,0.64157,0.23989,0.88362,0.97408,0.97843,0.98349,0.91638,0.97408,0.97843,0.98349,0.87228,0.40195,0.65858,0.281,0.87878,0.000232155,0.000232155,0.000232155
425,32352,0.37546,0.70272,0.2448,0.88285,0.97407,0.97796,0.98302,0.91214,0.97407,0.97796,0.98302,0.87116,0.40327,0.66714,0.28537,0.87692,0.000229326,0.000229326,0.000229326
426,32435.8,0.37922,0.65094,0.24153,0.88907,0.9739,0.9779,0.98285,0.91338,0.9739,0.9779,0.98285,0.86721,0.40365,0.67456,0.29039,0.87926,0.000226497,0.000226497,0.000226497
427,32519.1,0.3631,0.63341,0.23674,0.87977,0.97402,0.97742,0.98296,0.91353,0.97402,0.97742,0.98296,0.86532,0.39928,0.68052,0.29055,0.8799,0.000223667,0.000223667,0.000223667
428,32602.3,0.36676,0.6368,0.23568,0.87712,0.97439,0.97694,0.98291,0.90971,0.97439,0.97694,0.98291,0.86408,0.39997,0.68812,0.28204,0.87911,0.000220838,0.000220838,0.000220838
429,32686.2,0.36773,0.66569,0.23844,0.88083,0.97479,0.97665,0.98265,0.90952,0.97479,0.97665,0.98265,0.86706,0.4048,0.68629,0.2816,0.87948,0.000218008,0.000218008,0.000218008
