image_id,split,domain,gt_id,s_pos,s_neg,score_pos,score_neg,delta,g_rank,target_pos,target_neg,g_bce_pos,g_bce_neg,pos_level,neg_level,pos_iou,neg_iou,neg_category,pos_kp_err,neg_kp_err,n_unassigned,n_anchors
G__f4511,train5k,SYNTH,0,2.8389205932617188,-10.401729583740234,0.9447431404084878,3.0378970063303193e-05,13.240650177001953,1.7768792656749251e-06,0.9779450297355652,0.0,-0.03320188932707735,3.0378970063303193e-05,P5,P3,0.9779621958732605,0.0,FAR_DISTRACTOR,0.929268773513588,387.5819025471759,7139,7140
G__f17171,train5k,SYNTH,0,2.858029365539551,-3.203831195831299,0.9457322499087469,0.03902180239460295,6.06186056137085,0.002324645063129958,0.9608978033065796,0.0,-0.015165553397832654,0.03902180239460295,P4,P4,0.9609716534614563,0.9635748267173767,DUPLICATE,1.3181114723799146,1.0896809256032784,6299,6300
G__f39151,train5k,SYNTH,0,3.4598541259765625,-10.186807632446289,0.9695236568126415,3.766251347710765e-05,13.646661758422852,1.1839397112357995e-06,0.9745610356330872,0.0,-0.005037378820445637,3.766251347710765e-05,P5,P3,0.9745919704437256,0.0,FAR_DISTRACTOR,1.656030248461721,306.8051375814752,7139,7140
G__f14627,train5k,SYNTH,0,2.959676742553711,-11.547663688659668,0.9507188506972452,9.65848893237774e-06,14.507340431213379,5.006588370112177e-07,0.9702082276344299,0.0,-0.019489376937184777,9.65848893237774e-06,P5,P5,0.9702389240264893,0.0,FAR_DISTRACTOR,2.7126664283806594,473.8917502920284,7139,7140
G__f27332,train5k,SYNTH,0,1.0974931716918945,-2.5645694732666016,0.7497901068651234,0.07145377193178408,3.662062644958496,0.025036564181331683,0.9727951288223267,0.0,-0.2230050219572033,0.07145377193178408,P4,P5,0.9728599190711975,0.9715792536735535,DUPLICATE,0.7979525982927398,0.6948924942654847,5459,5460
G__f18531,train5k,SYNTH,0,3.630465507507324,-8.942580223083496,0.9741804729142989,0.00013068627975977736,12.57304573059082,3.4641294608900793e-06,0.9736480116844177,0.0,0.0005324612298811537,0.00013068627975977736,P5,P5,0.9736815094947815,0.0,FAR_DISTRACTOR,4.122253096643301,299.72439008619546,5459,5460
G__f26488,train5k,SYNTH,0,2.520146369934082,-6.885931015014648,0.9255421423830857,0.0010210206066238888,9.40607738494873,8.221608412581535e-05,0.9146136045455933,0.0,0.01092853783749248,0.0010210206066238888,P5,P5,0.9152036905288696,0.6856391429901123,DUPLICATE,2.55650073583526,7.77134655960133,7139,7140
G__f9369,train5k,SYNTH,0,3.8770971298217773,-8.946467399597168,0.9797093772855937,0.0001301793311912424,12.823564529418945,2.696469519683279e-06,0.9922975301742554,0.0,-0.012588152888661663,0.0001301793311912424,P5,P3,0.9922983646392822,0.0,FAR_DISTRACTOR,1.0058874782084462,497.247156619862,7139,7140
G__f0765,train5k,SYNTH,0,3.344655990600586,-9.770160675048828,0.9659294028389345,5.712790797422432e-05,13.114816665649414,2.0151464590843527e-06,0.9479063749313354,0.0,0.01802302790759902,5.712790797422432e-05,P4,P4,0.9479891061782837,0.0,FAR_DISTRACTOR,0.8915485095149777,196.4624452788231,5459,5460
G__f5368,train5k,SYNTH,0,3.3884525299072266,-9.228303909301758,0.9673416927563204,9.82100383639318e-05,12.616756439208984,3.3159720313315765e-06,0.970747709274292,0.0,-0.0034060165179715662,9.82100383639318e-05,P5,P5,0.9707952737808228,0.6186118125915527,DUPLICATE,2.3198535793391692,11.230664166204738,8399,8400
G__f31768,train5k,SYNTH,0,3.6043787002563477,-9.697633743286133,0.9735161345100557,6.142490598777799e-05,13.30201244354248,1.6711239822438506e-06,0.9670490026473999,0.0,0.006467131862655795,6.142490598777799e-05,P5,P4,0.9670653939247131,0.0,FAR_DISTRACTOR,1.56764416839791,216.6396200389162,7139,7140
G__f11200,train5k,SYNTH,0,3.5009899139404297,-7.723296642303467,0.9707159221737459,0.0004422041325126803,11.224286556243896,1.3345919139910751e-05,0.9515356421470642,0.0,0.019180280026681706,0.0004422041325126803,P5,P4,0.9516876935958862,0.0,FAR_DISTRACTOR,1.2991899645355123,369.8633436088537,6299,6300
G__f36992,train5k,SYNTH,0,2.483633041381836,-10.213592529296875,0.922986440601108,3.66671537395286e-05,12.697225570678711,3.059593082932141e-06,0.9325148463249207,0.0,-0.009528405723812639,3.66671537395286e-05,P4,P5,0.9327563047409058,0.0,FAR_DISTRACTOR,0.9555875915026103,219.95822255640167,5459,5460
G__f7929,train5k,SYNTH,0,3.297665596008301,-9.414252281188965,0.9643486400629198,8.154677048926251e-05,12.711917877197266,3.0149693545318363e-06,0.9695017337799072,0.0,-0.005153093716987467,8.154677048926251e-05,P5,P4,0.9696222543716431,0.0,FAR_DISTRACTOR,1.354554106136524,111.4915413488107,7139,7140
G__f35476,train5k,SYNTH,0,2.9580039978027344,-8.705513000488281,0.9506404192802106,0.00016564250823431121,11.663516998291016,8.601915901743631e-06,0.9463889002799988,0.0,0.004251519000211812,0.00016564250823431121,P4,P3,0.9463942646980286,0.0,FAR_DISTRACTOR,1.058829666833964,255.75341795697432,5459,5460
G__f0996,train5k,SYNTH,0,3.6985530853271484,-10.172597885131836,0.9758388876418179,3.820148811006482e-05,13.871150970458984,9.458783064007418e-07,0.9849992394447327,0.0,-0.009160351802914746,3.820148811006482e-05,P5,P5,0.9850049614906311,0.0,FAR_DISTRACTOR,1.5242459678400229,287.9526573342421,7139,7140
G__f30696,train5k,SYNTH,0,2.6246471405029297,-5.490365028381348,0.9324310809182921,0.004109380975438346,8.115012168884277,0.0002989270062659347,0.9402723908424377,0.0,-0.007841309924145667,0.004109380975438346,P4,P4,0.9403961300849915,0.0,FAR_DISTRACTOR,1.201410555287364,40.86990724794595,5459,5460
G__f7599,train5k,SYNTH,0,3.571826934814453,-9.513249397277832,0.972663807252766,7.386117344978312e-05,13.085076332092285,2.075977547327444e-06,0.9793495535850525,0.0,-0.0066857463322864685,7.386117344978312e-05,P5,P5,0.9793877601623535,0.6173685193061829,DUPLICATE,2.1378706677291697,11.800195885077136,6299,6300
G__f28609,train5k,SYNTH,0,4.052217483520508,-11.13737678527832,0.9829132487718811,1.4557687649760228e-05,15.189594268798828,2.5307131211457023e-07,0.9789664149284363,0.0,0.0039468338434448524,1.4557687649760228e-05,P5,P5,0.9789988994598389,0.0,FAR_DISTRACTOR,1.6886189366247764,219.57786107044285,5459,5460
G__f26647,train5k,SYNTH,0,3.3661422729492188,-9.75716781616211,0.9666294764791225,5.7874962540904845e-05,13.123310089111328,1.9981034801407954e-06,0.9890496730804443,0.0,-0.022420196601321885,5.7874962540904845e-05,P5,P5,0.9890531897544861,0.0,FAR_DISTRACTOR,1.6207488497605982,319.9314989930414,8399,8400
G__f33927,train5k,SYNTH,0,0.7633209228515625,-2.369541645050049,0.6820743074470499,0.08552498077592374,3.1328625679016113,0.0417718766750806,0.9037424325942993,0.0,-0.22166812514724943,0.08552498077592374,P5,P5,0.904150128364563,0.5881398320198059,DUPLICATE,8.529358954034494,13.34758043093561,7139,7140
G__f9012,train5k,SYNTH,0,3.5435867309570312,-10.5138578414917,0.9719028234503466,2.7156747965739847e-05,14.05744457244873,7.851073652035167e-07,0.961139976978302,0.0,0.010762846472044618,2.7156747965739847e-05,P5,P4,0.9611857533454895,0.0,FAR_DISTRACTOR,1.3849518036456245,301.6459371844228,6299,6300
G__f19839,train5k,SYNTH,0,3.8464508056640625,-10.917158126831055,0.9790911208601444,1.81438976595214e-05,14.763608932495117,3.8747700960210075e-07,0.982320249080658,0.0,-0.0032291282205135774,1.81438976595214e-05,P5,P5,0.9823267459869385,0.0,FAR_DISTRACTOR,4.965259947891219,395.1518358147336,7139,7140
G__f8036,train5k,SYNTH,0,-0.42200231552124023,-2.567582607269287,0.3960377130368495,0.07125411408672183,2.145580291748047,0.10474495097344155,0.9810609817504883,0.0,-0.5850232687136387,0.07125411408672183,P5,P4,0.9810847640037537,0.9825419783592224,DUPLICATE,0.576206258661932,0.6963624088861359,5459,5460
G__f37019,train5k,SYNTH,0,-0.23013877868652344,-2.4464588165283203,0.4427179058236231,0.07969789505188536,2.216320037841797,0.09829448739795811,0.8046509027481079,0.0,-0.36193299692448483,0.07969789505188536,P3,P3,0.8056668043136597,0.7370833158493042,DUPLICATE,14.853145124546687,13.270375601342256,6299,6300
G__f21394,train5k,SYNTH,0,3.8811731338500977,-10.988895416259766,0.979790245582935,1.688791459931047e-05,14.870068550109863,3.4834624376711893e-07,0.9792835116386414,0.0,0.0005067339442936802,1.688791459931047e-05,P5,P5,0.9793106913566589,0.0,FAR_DISTRACTOR,0.7722647683501843,284.9853741718986,7139,7140
G__f29735,train5k,SYNTH,0,2.7710952758789062,-8.838194847106934,0.9410937339391692,0.00014506336355041077,11.60929012298584,9.081245508008344e-06,0.9673755764961243,0.0,-0.026281842556955093,0.00014506336355041077,P5,P5,0.9674124717712402,0.0,FAR_DISTRACTOR,1.963659371795708,215.71724417599424,7139,7140
G__f34849,train5k,SYNTH,0,3.7093544006347656,-10.416640281677246,0.9760922494026429,2.992937221293135e-05,14.125994682312012,7.330914252090295e-07,0.9919935464859009,0.0,-0.015901297083257937,2.992937221293135e-05,P5,P3,0.9919966459274292,0.0,FAR_DISTRACTOR,1.151060745766462,139.09982373213256,5459,5460
G__f27217,train5k,SYNTH,0,3.9403724670410156,-10.544212341308594,0.9809297715081327,2.6344825275853268e-05,14.48458480834961,5.121822488124226e-07,0.9937693476676941,0.0,-0.012839576159561439,2.6344825275853268e-05,P5,P3,0.9937703013420105,0.0,FAR_DISTRACTOR,1.0128797261160625,323.50330303766765,7139,7140
G__f17448,train5k,SYNTH,0,3.9201793670654297,-11.193960189819336,0.9805483368478283,1.3756846276360136e-05,15.114139556884766,2.7290561618742854e-07,0.9804367423057556,0.0,0.00011159454207265718,1.3756846276360136e-05,P5,P4,0.9804608225822449,0.0,FAR_DISTRACTOR,1.3665924926179698,393.0413246511844,5459,5460
G__f25702,train5k,SYNTH,0,3.0621166229248047,-11.514294624328613,0.9553027626155526,9.986218049579839e-06,14.576411247253418,4.672451761882489e-07,0.9773866534233093,0.0,-0.022083890807756745,9.986218049579839e-06,P5,P5,0.9773958921432495,0.0,FAR_DISTRACTOR,1.4832418470614488,184.1383351625453,7139,7140
G__f36840,train5k,SYNTH,0,3.6972274780273438,-10.905696868896484,0.9758076136082462,1.835304197301144e-05,14.602924346923828,4.5501984573630915e-07,0.9801681041717529,0.0,-0.004360490563506736,1.835304197301144e-05,P5,P3,0.9801895022392273,0.09070780128240585,FAR_DISTRACTOR,1.2172941311420509,146.27051775550953,7139,7140
G__f7873,train5k,SYNTH,0,1.7786979675292969,-8.224699020385742,0.8555360168079326,0.0002678812058496007,10.003396987915039,4.524392129520173e-05,0.9387837648391724,0.0,-0.0832477480312398,0.0002678812058496007,P5,P5,0.9391126036643982,0.8036842346191406,DUPLICATE,6.919805160843689,7.06038985847403,6299,6300
G__f29069,train5k,SYNTH,0,2.6057815551757812,-9.213360786437988,0.9312327450888166,9.968847545717181e-05,11.81914234161377,7.362215114535761e-06,0.9073375463485718,0.0,0.023895198740244816,9.968847545717181e-05,P4,P5,0.908320426940918,0.9169763326644897,DUPLICATE,1.7981069178306235,2.408540024171463,8399,8400
G__f1451,train5k,SYNTH,0,-3.882929801940918,-0.45162010192871094,0.020174999371246925,0.3889756414178671,-3.431309700012207,0.9686688409230162,0.7948298454284668,0.0,-0.7746548460572199,0.3889756414178671,P3,P4,0.7949965596199036,0.5615591406822205,DUPLICATE,5.078343216154783,2.625714489725179,5459,5460
G__f4343,train5k,SYNTH,0,2.8458127975463867,-9.814457893371582,0.9451018369458003,5.4652666756072505e-05,12.660270690917969,3.1747747732407305e-06,0.9693589210510254,0.0,-0.02425708410522509,5.4652666756072505e-05,P5,P3,0.9693583846092224,0.16530688107013702,NEAR_DISTRACTOR,1.456361463902891,31.839732713023928,8399,8400
G__f1964,train5k,SYNTH,0,0.5514020919799805,-0.6367568969726562,0.6344608258463216,0.34598001473925805,1.1881589889526367,0.23358836081181775,0.974186897277832,0.0,-0.33972607143151046,0.34598001473925805,P5,P4,0.9741988778114319,0.9441885948181152,DUPLICATE,1.0349842377370269,1.227558903146875,6299,6300
G__f26272,train5k,SYNTH,0,3.2500667572021484,-10.604564666748047,0.9626755114077666,2.480192048262355e-05,13.854631423950195,9.616335484833506e-07,0.9538969993591309,0.0,0.008778512048635778,2.480192048262355e-05,P5,P3,0.9539151191711426,0.0,FAR_DISTRACTOR,1.5163940934413283,456.47671330528505,7139,7140
G__f3444,train5k,SYNTH,0,2.2565269470214844,-8.471169471740723,0.9052120511027996,0.0002093760020125212,10.727696418762207,2.1928610732916707e-05,0.8447684645652771,0.0,0.060443586537522465,0.0002093760020125212,P4,P4,0.8463464379310608,0.0,FAR_DISTRACTOR,3.200389868796388,115.61319549551865,7139,7140
G__f16820,train5k,SYNTH,0,1.6390056610107422,-1.6885981559753418,0.8373995921339594,0.1559602852233044,3.327603816986084,0.03463626119623604,0.9329502582550049,0.0,-0.09555066612104546,0.1559602852233044,P4,P5,0.9334630966186523,0.0,FAR_DISTRACTOR,1.4435313544979134,193.35403796695937,5459,5460
G__f25874,train5k,SYNTH,0,0.466033935546875,-0.38968610763549805,0.6144446135860181,0.40379286618283755,0.855720043182373,0.29823432621554485,0.9730653166770935,0.0,-0.3586207030910754,0.40379286618283755,P5,P5,0.9731059074401855,0.5280365347862244,DUPLICATE,3.3571442271627894,19.1646644515985,7139,7140
G__f11918,train5k,SYNTH,0,2.9080848693847656,-8.981013298034668,0.9482446568338466,0.00012575951756327506,11.889098167419434,6.8647905280926225e-06,0.9625446200370789,0.0,-0.014299963203232235,0.00012575951756327506,P5,P5,0.9625545740127563,0.4594782888889313,NEAR_DISTRACTOR,2.4490118745023377,12.657779480286209,5459,5460
G__f8395,train5k,SYNTH,0,2.6865596771240234,-1.158935546875,0.9362288873982583,0.23886075563865355,3.8454952239990234,0.020928450477511858,0.9681668877601624,0.0,-0.031938000361904084,0.23886075563865355,P5,P4,0.9682077169418335,0.9733632206916809,DUPLICATE,1.274845124095699,0.7994406292385301,7139,7140
G__f8047,train5k,SYNTH,0,3.8968982696533203,-10.021294593811035,0.9800992860265133,4.444140241484554e-05,13.918192863464355,9.024128054401804e-07,0.9858714938163757,0.0,-0.005772207789862427,4.444140241484554e-05,P5,P5,0.9858840703964233,0.6358165144920349,DUPLICATE,1.3628065613144724,3.995423240060637,7139,7140
G__f19708,train5k,SYNTH,0,2.9543914794921875,-5.489765167236328,0.950470632095975,0.004111836633953326,8.444156646728516,0.00021510768870072075,0.9461774826049805,0.0,0.0042931494909945744,0.004111836633953326,P5,P5,0.9462687969207764,0.0,FAR_DISTRACTOR,1.718276244137294,396.60785390529537,8399,8400
G__f25384,train5k,SYNTH,0,3.4723758697509766,-10.201906204223633,0.9698914761739872,3.709815562986323e-05,13.67428207397461,1.1516864337562574e-06,0.9651809930801392,0.0,0.004710483093848028,3.709815562986323e-05,P5,P5,0.9652479887008667,0.8234248161315918,DUPLICATE,4.2003425781960955,7.9996494025971465,7139,7140
G__f2732,train5k,SYNTH,0,2.9438858032226562,-10.109137535095215,0.9499737176008844,4.070424219280817e-05,13.053023338317871,2.143596607560488e-06,0.9756401181221008,0.0,-0.02566640052121638,4.070424219280817e-05,P4,P3,0.9756457805633545,0.0,FAR_DISTRACTOR,0.7872404676936632,334.3728772861304,6299,6300
G__f38167,train5k,SYNTH,0,3.998455047607422,-10.967668533325195,0.9819864816668906,1.7250217882590465e-05,14.966123580932617,3.164426231142803e-07,0.9876696467399597,0.0,-0.005683165073069096,1.7250217882590465e-05,P5,P3,0.9876703023910522,0.0,FAR_DISTRACTOR,1.0736549104349478,227.1031312749765,7139,7140
G__f32003,train5k,SYNTH,0,1.7506446838378906,-2.170522689819336,0.8520340969927569,0.10242896877931994,3.9211673736572266,0.019432827554433096,0.9105848073959351,0.0,-0.05855071040317816,0.10242896877931994,P5,P4,0.9108311533927917,0.7795863747596741,DUPLICATE,8.042144013962332,14.587713749710476,5459,5460
G__f7702,train5k,SYNTH,0,3.435572624206543,-10.648992538452148,0.9687979604522478,2.372416846675663e-05,14.084565162658691,7.641009471277215e-07,0.9674480557441711,0.0,0.0013499047080766102,2.372416846675663e-05,P5,P5,0.967479407787323,0.900174617767334,DUPLICATE,2.7160219545858237,9.666242164958621,7139,7140
G__f3046,train5k,SYNTH,0,2.633286476135254,-9.425616264343262,0.9329733588152797,8.062539424596092e-05,12.058902740478516,5.792720393897318e-06,0.9748245477676392,0.0,-0.04185118895235951,8.062539424596092e-05,P5,P3,0.9748254418373108,0.0,FAR_DISTRACTOR,0.8873678678254888,441.13134911612104,7139,7140
G__f33539,train5k,SYNTH,0,3.5537710189819336,-6.187948703765869,0.9721796006075883,0.0020498254557584027,9.741719722747803,5.8775908853909834e-05,0.9869282841682434,0.0,-0.014748683560655063,0.0020498254557584027,P5,P4,0.9869309663772583,0.0,FAR_DISTRACTOR,0.6413442203725966,212.92801729628474,8399,8400
G__f36753,train5k,SYNTH,0,3.2251052856445312,-9.49095344543457,0.9617681797910096,7.552634859067862e-05,12.716058731079102,3.002510657086427e-06,0.9538251161575317,0.0,0.007943063633477854,7.552634859067862e-05,P5,P3,0.9538804292678833,0.07277195900678635,FAR_DISTRACTOR,2.289560008647876,45.87765015805318,7139,7140
G__f36456,train5k,SYNTH,0,3.482865333557129,-10.772994995117188,0.9701962843358604,2.0957458664283772e-05,14.255860328674316,6.438107809052276e-07,0.9710406064987183,0.0,-0.0008443221628579023,2.0957458664283772e-05,P5,P4,0.9710603952407837,0.0,FAR_DISTRACTOR,1.199984696845803,244.31094075241504,7139,7140
G__f2995,train5k,SYNTH,0,3.4169082641601562,-8.847916603088379,0.9682288018527004,0.00014366012753876077,12.264824867248535,4.714679673496511e-06,0.9859537482261658,0.0,-0.017724946373465333,0.00014366012753876077,P5,P5,0.9859663248062134,0.5589609742164612,DUPLICATE,1.2838896466984102,22.00016089980761,7139,7140
G__f29744,train5k,SYNTH,0,3.653773307800293,-10.028428077697754,0.9747602966758949,4.4125522377660105e-05,13.682201385498047,1.142601899637436e-06,0.9789910912513733,0.0,-0.004230794575478369,4.4125522377660105e-05,P5,P5,0.9790045022964478,0.0,FAR_DISTRACTOR,67.25495839161167,201.48615360537292,5459,5460
G__f18094,train5k,SYNTH,0,2.932215690612793,-6.624053001403809,0.9494161898264523,0.0013262761409219511,9.556268692016602,7.075131423640843e-05,0.9596149921417236,0.0,-0.010198802315271371,0.0013262761409219511,P5,P5,0.959773063659668,0.5986331105232239,DUPLICATE,1.9112350172143158,7.230169079012885,7139,7140
G__f9182,train5k,SYNTH,0,-0.026485443115234375,-0.6553411483764648,0.49337902625600266,0.3417869331287783,0.6288557052612305,0.34777004841954073,0.8743134140968323,0.0,-0.3809343878408296,0.3417869331287783,P4,P4,0.8753095865249634,0.8290503621101379,DUPLICATE,1.2026146374709445,1.478005653435288,6299,6300
G__f3757,train5k,SYNTH,0,4.120062828063965,-8.278553009033203,0.9840161398712834,0.00025383988058169904,12.398615837097168,4.124276442747718e-06,0.9805001616477966,0.0,0.0035159782234868153,0.00025383988058169904,P5,P4,0.9805192947387695,0.0,FAR_DISTRACTOR,1.173840233414604,233.92048139418293,8399,8400
G__f13707,train5k,SYNTH,0,1.5603351593017578,-1.8782134056091309,0.8264014408982504,0.13259422026500906,3.4385485649108887,0.031112206799982476,0.971672534942627,0.0,-0.14527109404437655,0.13259422026500906,P5,P5,0.9717365503311157,0.5260128974914551,DUPLICATE,3.408715486314041,7.16976218027021,5459,5460
G__f20708,train5k,SYNTH,0,0.5144138336181641,0.37672996520996094,0.6258406087471091,0.5930841688298681,0.13768386840820312,0.4656333061010765,0.9801050424575806,0.0,-0.35426443371047145,0.5930841688298681,P5,P5,0.9801117181777954,0.7222814559936523,DUPLICATE,3.9385297447006433,4.399832717674087,8399,8400
G__f25645,train5k,SYNTH,0,2.986943244934082,-11.255621910095215,0.9519807684277195,1.2934209668970474e-05,14.242565155029297,6.524275049434144e-07,0.935308575630188,0.0,0.016672192797531515,1.2934209668970474e-05,P5,P4,0.9356707334518433,0.0,FAR_DISTRACTOR,1.609017013965238,259.93840343604273,5459,5460
G__f1757,train5k,SYNTH,0,2.7246055603027344,-7.216811656951904,0.9384630432890396,0.000733600814325091,9.941417217254639,4.813671554298378e-05,0.9685296416282654,0.0,-0.03006659833922576,0.000733600814325091,P5,P5,0.9685569405555725,0.9672460556030273,DUPLICATE,0.8965340069515747,1.0679620582516818,7139,7140
G__f11634,train5k,SYNTH,0,1.6669654846191406,-1.3284616470336914,0.8411708220058468,0.2094139406819396,2.995427131652832,0.04763288816446763,0.85099196434021,0.0,-0.009821142334363153,0.2094139406819396,P4,P3,0.8517237305641174,0.7625501751899719,DUPLICATE,1.7161217272139295,3.0887690790429687,5459,5460
G__f31917,train5k,SYNTH,0,3.3437042236328125,-10.377785682678223,0.9658980664924697,3.1115116422104456e-05,13.721489906311035,1.0985812263443365e-06,0.9762446284294128,0.0,-0.010346561936943166,3.1115116422104456e-05,P5,P3,0.9762636423110962,0.0,FAR_DISTRACTOR,1.130263193304591,309.6754354477094,7139,7140
G__f0433,train5k,SYNTH,0,3.7260961532592773,-11.725836753845215,0.9764798394038999,8.08221300567158e-06,15.451932907104492,1.9467524017139845e-07,0.9947932958602905,0.0,-0.018313456456390598,8.08221300567158e-06,P5,P3,0.9947953820228577,0.0,FAR_DISTRACTOR,1.2549040448326438,368.035559608276,7139,7140
G__f8704,train5k,SYNTH,0,-1.0625081062316895,-1.5443615913391113,0.2568304441596417,0.1759021220222364,0.4818534851074219,0.3818145473370987,0.9648762941360474,0.0,-0.7080458499764057,0.1759021220222364,P5,P4,0.9649383425712585,0.973480761051178,DUPLICATE,1.4213188741847174,1.5405737280571992,6299,6300
G__f3809,train5k,SYNTH,0,3.7225570678710938,-10.18206787109375,0.9763984201494663,3.784144175148633e-05,13.904624938964844,9.147401018564007e-07,0.9675933122634888,0.0,0.008805107885977548,3.784144175148633e-05,P5,P5,0.9676543474197388,0.0,FAR_DISTRACTOR,1.1036453598284528,253.02819548746757,6299,6300
G__f22597,train5k,SYNTH,0,2.861525535583496,-9.997788429260254,0.9459114036419612,4.5498375830786086e-05,12.85931396484375,2.601775226185766e-06,0.9306217432022095,0.0,0.015289660439751773,4.5498375830786086e-05,P4,P5,0.9307187795639038,0.0,FAR_DISTRACTOR,1.5827712336962931,163.76941750347777,7139,7140
G__f2159,train5k,SYNTH,0,3.6666088104248047,-10.898578643798828,0.975074167222443,1.8484146705130657e-05,14.565187454223633,4.7251897752612106e-07,0.966885507106781,0.0,0.008188660115661994,1.8484146705130657e-05,P5,P3,0.9669230580329895,0.0,FAR_DISTRACTOR,0.774645631320337,339.9133130839527,7139,7140
G__f31264,train5k,SYNTH,0,2.735910415649414,-10.632919311523438,0.939112673509895,2.4108564181179497e-05,13.368829727172852,1.5631128780557331e-06,0.9636480212211609,0.0,-0.024535347711265865,2.4108564181179497e-05,P4,P4,0.9637065529823303,0.0,FAR_DISTRACTOR,0.9895783734118568,292.7839554714799,7139,7140
G__f35868,train5k,SYNTH,0,3.3050994873046875,-3.9966211318969727,0.9646033394027108,0.018045987216741527,7.30172061920166,0.0006739229511814803,0.9565582275390625,0.0,0.008045111863648313,0.018045987216741527,P5,P5,0.9566940665245056,0.5692666172981262,DUPLICATE,4.22514820396798,35.68487376604496,8399,8400
G__f37510,train5k,SYNTH,0,3.8760299682617188,-10.44881534576416,0.9796881524098359,2.898174734788049e-05,14.324845314025879,6.008948266852721e-07,0.9836394190788269,0.0,-0.003951266668991038,2.898174734788049e-05,P5,P5,0.9836483597755432,0.4577953815460205,NEAR_DISTRACTOR,2.15728629572875,24.974772738963836,7139,7140
G__f37771,train5k,SYNTH,0,1.3171968460083008,-2.0959839820861816,0.7887149566949957,0.10948777008633714,3.4131808280944824,0.0318860610859776,0.9365574717521667,0.0,-0.14784251505717105,0.10948777008633714,P5,P5,0.9365628957748413,0.9468352198600769,DUPLICATE,1.077471363349823,0.972808541599526,5459,5460
G__f24258,train5k,SYNTH,0,3.774322509765625,-8.91530990600586,0.9775623672454739,0.0001342986893352274,12.689632415771484,3.0829134008889057e-06,0.9900318384170532,0.0,-0.012469471171579372,0.0001342986893352274,P5,P4,0.9900380969047546,0.0,FAR_DISTRACTOR,0.49347907261588453,258.34454876028104,5459,5460
G__f26206,train5k,SYNTH,0,3.293773651123047,-10.583066940307617,0.9642145915868777,2.534086414873175e-05,13.876840591430664,9.405119032900339e-07,0.9308794140815735,0.0,0.033335177505304237,2.534086414873175e-05,P5,P5,0.9311191439628601,0.0,FAR_DISTRACTOR,1.4981837455751204,161.25204676425878,5459,5460
G__f26316,train5k,SYNTH,0,3.355565071105957,-6.416787147521973,0.9662865992821569,0.0016312320162977418,9.77235221862793,5.700285389176349e-05,0.970261812210083,0.0,-0.003975212927926131,0.0016312320162977418,P5,P3,0.9702926874160767,0.0,FAR_DISTRACTOR,0.9949093895704693,287.04978949171715,5459,5460
G__f1212,train5k,SYNTH,0,2.7725305557250977,-10.184045791625977,0.9411732502141257,3.7766671183110274e-05,12.956576347351074,2.3606378311837274e-06,0.9478105306625366,0.0,-0.006637280448410943,3.7766671183110274e-05,P4,P4,0.9478338360786438,0.7626108527183533,DUPLICATE,0.8519420537582378,9.964288606741071,7139,7140
G__f13323,train5k,SYNTH,0,2.3155031204223633,-10.038189888000488,0.9101528877126023,4.369689173023623e-05,12.353693008422852,4.3137743310322815e-06,0.868762195110321,0.0,0.04139069260228123,4.369689173023623e-05,P4,P3,0.8696349859237671,0.0,FAR_DISTRACTOR,1.6901346828525314,136.5723539389117,6299,6300
G__f20764,train5k,SYNTH,0,2.0815305709838867,-8.334335327148438,0.8890950452143399,0.00024007110034214693,10.415865898132324,2.995255730799749e-05,0.9538295865058899,0.0,-0.06473454129154999,0.00024007110034214693,P4,P5,0.9539521336555481,0.0,FAR_DISTRACTOR,2.0537550354521508,194.94273535865716,5459,5460
G__f24665,train5k,SYNTH,0,2.133669853210449,-4.227594375610352,0.8941328967117991,0.01437770634281055,6.361264228820801,0.0017242037647134199,0.9447680115699768,0.0,-0.05063511485817773,0.01437770634281055,P5,P5,0.9450130462646484,0.9719558954238892,DUPLICATE,1.5972873473589941,1.2836432952839198,5459,5460
G__f24460,train5k,SYNTH,0,2.6104660034179688,-10.495061874389648,0.9315321239633468,2.767199832746435e-05,13.105527877807617,2.0339518935731434e-06,0.8466694951057434,0.0,0.08486262885760343,2.767199832746435e-05,P4,P5,0.8474632501602173,0.0,FAR_DISTRACTOR,1.5470992028600348,215.5929670839333,6299,6300
G__f27847,train5k,SYNTH,0,0.7725658416748047,-0.6245851516723633,0.6840756752737027,0.34873934986227534,1.397150993347168,0.19826859501795532,0.933413565158844,0.0,-0.24933788988514127,0.34873934986227534,P5,P5,0.9339891672134399,0.6729121804237366,DUPLICATE,3.228517707435363,3.9027404864065414,8399,8400
G__f15088,train5k,SYNTH,0,3.329509735107422,-8.026935577392578,0.9654274097158342,0.00032644075796821727,11.3564453125,1.1693738781218764e-05,0.9847620129585266,0.0,-0.019334603242692427,0.00032644075796821727,P5,P4,0.9847782254219055,0.0,FAR_DISTRACTOR,1.1190116354082313,300.09423283819405,5459,5460
G__f28767,train5k,SYNTH,0,3.3234663009643555,-7.564394950866699,0.9652251276833866,0.0005183222486490226,10.887861251831055,1.8683310199614903e-05,0.9314326047897339,0.0,0.033792522893652754,0.0005183222486490226,P5,P4,0.9316545128822327,0.0,FAR_DISTRACTOR,5.161062574745104,237.02433877207037,7139,7140
