model,frame_id,session_or_scenario,denominator,pck5_numerator,pck10_numerator,pck20_numerator,matched,score,target_iou,errors_px_json
T8_FULL_seed3,G38__G__f35091,G38:G__f35091,9,8,9,9,1,0.9841354489326477,0.9522742938010517,"[2.458511234855623,2.392213722746965,4.339894133650752,0.5961380185223891,4.761616893701914,4.623162207124088,7.509763056649603,3.978301828736591,0.9099725130552209]"
T8_FULL_seed3,G38__G__f35466,G38:G__f35466,9,4,7,9,1,0.9647536277770996,0.9526558772934673,"[7.843280131991442,5.040304575801879,3.0040783284230383,0.6283653579525869,3.493597594656948,3.9999242639098593,10.627159960582457,10.741201536962215,5.083197149691026]"
T8_FULL_seed3,G38__G__f35585,G38:G__f35585,9,8,9,9,1,0.9836869835853577,0.9382275228158627,"[3.838088113103633,3.838832470003947,2.994015328032794,0.8201732356930053,3.520614701470576,4.5344476625199155,8.211342035423801,2.9888764356975064,2.005932449057618]"
T8_FULL_seed3,G38__G__f35669,G38:G__f35669,9,1,6,8,1,0.9808076024055481,0.9347337211140304,"[16.231159105909473,6.476574187455081,4.835171174997974,6.656971427941046,8.867752200696032,21.80949915970475,19.55104303339329,8.041181351639867,7.379781109441858]"
T8_FULL_seed3,G38__G__f35751,G38:G__f35751,9,8,9,9,1,0.9714890718460083,0.9413586492716314,"[5.084887311748247,1.9885918538341927,1.5738684137390986,3.616326804831955,0.5155418291996816,1.8379157523989802,1.9343558602398871,2.831815616613924,1.8915116710209028]"
T8_FULL_seed3,G38__G__f35817,G38:G__f35817,9,4,7,9,1,0.9819324612617493,0.9554714183701076,"[5.8041033779361255,10.919927707583318,12.92503430023611,8.355183759769199,2.1162969888752543,4.853171150457383,2.7786738094776595,2.017172189661881,8.580340368235367]"
T8_FULL_seed3,G38__G__f36152,G38:G__f36152,9,6,9,9,1,0.1460772454738617,0.9029454585788282,"[4.157452740990326,3.08621569162225,2.0451415477477175,4.0827047177848215,5.039812854576072,6.369394919125926,5.7317718973088825,4.443290502693988,2.173821808290858]"
T8_FULL_seed3,G38__G__f36246,G38:G__f36246,9,7,9,9,1,0.9675257802009583,0.962364577863675,"[0.9048419259637296,1.5443514950368402,1.188137397535092,3.184993889202994,5.148463929173012,1.9760225452583107,4.005844223327756,5.6305396378298544,1.9316256277140509]"
T8_FULL_seed3,G38__G__f36307,G38:G__f36307,9,0,0,1,1,0.7549538016319275,0.8558390410647673,"[199.24350549632072,196.52684222016623,190.44214176958525,202.6164155178404,181.79999191940223,183.05192421807504,161.48012111426368,172.34926958134335,15.288227345688886]"
T8_FULL_seed3,G38__G__f36577,G38:G__f36577,9,3,6,9,1,0.962831974029541,0.9934779162304441,"[1.7014283102752539,17.587662352208316,7.050753533447873,18.053575554921874,1.657931931352393,3.7681360011052814,9.229528574077182,11.636499703273005,5.045634785968345]"
T8_FULL_seed3,G38__G__f36784,G38:G__f36784,9,6,9,9,1,0.9910352826118469,0.9803658446950207,"[4.644653204177665,0.33735128104352374,3.5840089623830895,0.7009805584519814,3.1377890735931055,5.274672765428036,7.374981432529847,4.047834355770648,5.771398631619191]"
T8_FULL_seed3,G38__G__f3684,G38:G__f3684,9,1,1,1,1,0.9554829597473145,0.9290590407615428,"[89.8858762634866,68.0552856045622,71.57229629009554,86.45803914016115,76.6341828249859,78.91445837588094,78.70658822166057,67.55520668649315,2.1095969093382174]"
T8_FULL_seed3,G38__G__f37138,G38:G__f37138,9,9,9,9,1,0.9832587242126465,0.9751734998742411,"[0.7469319079015486,4.635373696585924,3.191612315614288,0.7172631386717491,0.3728314547127306,3.196947301179409,3.17264109959619,0.5396779142534089,1.5108218762918417]"
T8_FULL_seed3,G38__G__f3727,G38:G__f3727,9,3,7,9,1,0.9892662763595581,0.9739895642230865,"[9.5337807352148,16.20866512097353,6.881525098416971,12.371798418238164,4.878047698067619,0.4843570393212537,2.2415228991963945,7.503843404708019,5.95113153017783]"
T8_FULL_seed3,G38__G__f37599,G38:G__f37599,9,8,9,9,1,0.8565018177032471,0.9341646459599022,"[5.47457415588088,2.7330806306255155,1.6042599492532554,3.117004376400875,3.1634414524684322,4.154944007124467,4.016139728694518,3.259405400891716,1.6173378098837434]"
T8_FULL_seed3,G38__G__f37807,G38:G__f37807,9,4,7,9,1,0.9254339337348938,0.9467966695563127,"[3.825621291259296,7.565421540356705,9.166483327912955,8.037341883431928,1.282020618657919,3.56427391957598,12.593005702637267,10.677667720006351,4.428070023034885]"
T8_FULL_seed3,G38__G__f38173,G38:G__f38173,9,1,5,9,1,0.9832321405410767,0.9704728501934536,"[8.422289975353186,0.7524252881977146,7.872146513915636,8.464768384030302,6.413315376840937,13.918462831933057,18.023742984606386,10.382215675377015,16.75561946819988]"
T8_FULL_seed3,G38__G__f38303,G38:G__f38303,9,9,9,9,1,0.7716717720031738,0.9503094430319423,"[2.223022840555381,2.3857481614525353,1.6257902676356115,3.3711717757090454,1.010769598314059,1.701170197800688,1.53429392053558,0.9744428649985077,1.2180877827298806]"
T8_FULL_seed3,G38__G__f38371,G38:G__f38371,9,6,8,9,1,0.9844543933868408,0.9496481226435916,"[10.275417781138241,1.2104850010366675,2.313581861299383,9.168460492765734,1.4600972118410005,6.077157217484202,4.687345919833565,3.5171587031779716,0.5371685638013347]"
T8_FULL_seed3,G38__G__f38558,G38:G__f38558,9,7,9,9,1,0.9176219701766968,0.891309686491846,"[0.8971359216229945,5.335060360220004,7.196454619136657,0.36734521031472817,2.2069598434148805,2.2838641187350643,4.7524794059715125,1.3590691658224876,2.6235392959796453]"
T8_FULL_seed3,G38__G__f38620,G38:G__f38620,9,5,7,9,1,0.20012041926383972,0.9708533151657611,"[6.54381477585823,4.127034350810047,4.15103179323542,4.612500477886899,14.132376946279312,4.093145015077872,5.87476482728444,14.438116136309977,4.227584490351589]"
T8_FULL_seed3,G38__G__f38702,G38:G__f38702,9,6,9,9,1,0.8456050753593445,0.8963717001422543,"[6.228795267617958,0.8733174987000574,3.914993567223266,1.6054457381537466,6.695937717984018,2.117195713634918,4.282239862668935,7.180880322888507,1.3277988466009196]"
T8_FULL_seed3,G38__G__f38789,G38:G__f38789,9,6,8,9,1,0.9864132404327393,0.9360906571175592,"[1.3428152622874876,8.30992639236285,2.461243080881461,2.0557436672928615,2.783738890153892,11.40531884576957,7.4608146676881395,2.5296798093824724,4.456103659622761]"
T8_FULL_seed3,G38__G__f38804,G38:G__f38804,9,5,9,9,1,0.9847310781478882,0.9758295593601469,"[3.915185853832902,3.936100077999524,2.763970010233974,0.9133723762560572,4.737931772682022,8.08774837532378,9.003102318356701,7.017264230439863,6.9074684372675295]"
T8_FULL_seed3,G38__G__f38869,G38:G__f38869,9,8,9,9,1,0.9686628580093384,0.9272994032370071,"[2.0608416120328648,3.3953382844761673,1.7924003484271727,3.192466995429486,4.356653909484798,1.8127464926467947,3.559262214237754,6.456119325296327,1.1287621093420717]"
T8_FULL_seed3,G38__G__f39112,G38:G__f39112,9,2,3,7,1,0.9887382984161377,0.9699363750608633,"[40.27853417565253,9.811547853102743,13.051671518495024,15.278183891206517,3.6821449053443756,11.435523417304989,22.862581698199744,11.968550979988901,2.611823160679656]"
T8_FULL_seed3,G38__G__f39118,G38:G__f39118,9,4,8,9,1,0.9805387258529663,0.9553862702874173,"[6.836335710230709,7.55788787406721,5.976468411616772,2.8517063496050805,1.1318395695176784,4.71014964227757,10.514804803243685,8.780709827811139,4.06901849873058]"
T8_FULL_seed3,G38__G__f39235,G38:G__f39235,9,4,8,9,1,0.967231273651123,0.9617019017118594,"[4.077119067126907,11.228733669784496,3.5022722264682846,6.476612584465662,4.223578506981279,1.4768884555854263,7.985139472311636,7.808964019295971,7.533401461569961]"
T8_FULL_seed3,G38__G__f39407,G38:G__f39407,9,3,7,9,1,0.9404235482215881,0.8973690159930768,"[9.11201735831605,4.435904463049485,2.038237909963812,8.812402461985116,19.888918094161088,1.1624500595175717,6.375684767844425,17.79745150482045,8.823807660619552]"
T8_FULL_seed3,G38__G__f39527,G38:G__f39527,9,7,7,9,1,0.8967269659042358,0.8481119910457696,"[4.186714941966866,11.318386723774543,10.187843640396887,4.9793349829898474,2.4971594639460557,3.685440879201792,3.0593057624905393,2.5665072252790666,3.047419027236579]"
T8_FULL_seed3,G38__G__f39653,G38:G__f39653,9,6,9,9,1,0.8832991123199463,0.8906821885909202,"[5.315961926507608,3.948022829881039,1.2418418082480343,1.7617666506526248,6.037734718057814,1.1521842130978122,0.9816152049227267,5.833875571537776,1.769320432925111]"
T8_FULL_seed3,G38__G__f39739,G38:G__f39739,9,4,5,9,1,0.27794986963272095,0.7576296270941932,"[1.1986840264711207,11.928433050082656,13.479879037495593,2.938814798658342,0.8997515026738504,11.88280362888336,12.10564310461132,2.820951928001186,8.370699911811661]"
T8_FULL_seed3,G38__G__f39805,G38:G__f39805,9,7,9,9,1,0.9697347283363342,0.9559955566010898,"[2.7313599533314648,2.835461386198625,1.7445743818659971,2.6584589727123453,2.701049004766034,4.764170984458215,7.2640340769947915,6.7042204419835665,2.6368485639546826]"
T8_FULL_seed3,G38__G__f39833,G38:G__f39833,9,4,7,9,1,0.8951034545898438,0.9601066815960277,"[8.191806436621885,10.446131694104894,1.3243132944254643,3.792643283782512,9.617578864199752,1.0594235860788659,3.921746299710475,13.578284900580126,9.704023952892854]"
T8_FULL_seed3,G38__G__f4009,G38:G__f4009,9,4,7,7,1,0.9656566381454468,0.9044716185947046,"[3.818991265663995,22.683089087022587,20.607491223000146,3.1557076185745143,3.017036044054248,1.7646743181959081,8.449741941152121,7.044758411956994,5.263456597552724]"
T8_FULL_seed3,G38__G__f4011,G38:G__f4011,9,7,9,9,1,0.978654682636261,0.9609892598369063,"[3.4137141647756333,4.976982095148426,2.514408032374866,1.4002147175361415,5.389788309084043,2.1755045166901437,0.9288476742293276,5.375942847762076,4.8124209767842645]"
T8_FULL_seed3,G38__G__f4258,G38:G__f4258,9,8,9,9,1,0.9465617537498474,0.8971025250579182,"[4.893802473928166,5.459026234580808,3.88446106389845,1.1338840831364294,3.47682644281056,2.2413848937110363,2.0972642178579566,3.796304269463129,2.829201976862716]"
T8_FULL_seed3,G38__G__f4377,G38:G__f4377,9,8,9,9,1,0.9493364095687866,0.943757424736012,"[5.780955791770273,4.3838075311536775,1.9635435946418196,3.4267057981018336,2.3051341732151753,1.7100149172229513,3.813891774004606,4.517266911908161,3.3423640191582025]"
T8_FULL_seed3,G38__G__f4480,G38:G__f4480,9,1,1,1,1,0.9691439867019653,0.9756849788928716,"[255.3696583759788,158.7299319665744,155.66753795180597,261.25924789729663,153.54840293295177,220.3875419705423,212.07391949282083,147.70445155936,2.6115296899688043]"
T8_FULL_seed3,G38__G__f4483,G38:G__f4483,9,5,9,9,1,0.8514940738677979,0.9204418342207191,"[8.58440957533521,6.739524541603972,5.672568955242482,5.109564510647119,2.0199139280732528,1.6802920061398372,2.4862776575095813,4.708903991123584,3.9316661834544697]"
T8_FULL_seed3,G38__G__f4689,G38:G__f4689,9,9,9,9,1,0.9761365652084351,0.9506415994304633,"[2.607146141499848,1.6733478202409526,1.3945159639513802,0.703476634428371,3.6222329885569473,2.0365571666706295,4.546127579425735,1.3315517340791,1.7292115620947595]"
T8_FULL_seed3,G38__G__f4712,G38:G__f4712,9,9,9,9,1,0.9863868951797485,0.9377103647402312,"[0.5742531824321826,2.552538037487306,2.720930068271351,2.3265431222971378,1.558054904550092,1.6001749534323064,2.123403349432449,1.2633364988749556,0.3842419251207434]"
T8_FULL_seed3,G38__G__f4842,G38:G__f4842,9,2,4,7,1,0.9822821617126465,0.9725376675765387,"[12.882230824871048,6.065933056756996,8.7642944997748,1.1621415075957675,4.778318506716679,22.894684629890474,27.592255050189856,13.734011741358913,16.912649394781962]"
T8_FULL_seed3,G38__G__f4858,G38:G__f4858,9,4,9,9,1,0.9729332327842712,0.9079805147196996,"[7.834809586810685,3.181680067391379,3.197234789317085,6.437940557844804,4.769503815798063,9.773661273275316,9.610142382286243,2.5113304096558773,6.012611750052889]"
T8_FULL_seed3,G38__G__f5017,G38:G__f5017,9,8,9,9,1,0.9449589848518372,0.9535259969870902,"[3.99271647262749,2.4588624754705037,1.7816393939510256,3.6840897718993673,4.400212193245294,4.848872193514702,8.208189643235619,4.626957777936782,1.9434305551806312]"
T8_FULL_seed3,G38__G__f5415,G38:G__f5415,9,2,9,9,1,0.9810232520103455,0.9517158415754265,"[8.579266653511233,6.537258222117734,5.918743837312237,5.986445709972466,6.217105229183557,4.393828077791748,2.2413156982810523,5.256395306076202,8.169897843651393]"
T8_FULL_seed3,G38__G__f5419,G38:G__f5419,9,9,9,9,1,0.7558037042617798,0.9060638462417476,"[3.437025293251199,3.8518315297784422,1.5040211551156584,3.7781512174920193,2.1163303978508368,1.4988645670494587,2.4738611339133905,2.2534900307462395,1.3228056862470714]"
T8_FULL_seed3,G38__G__f5450,G38:G__f5450,9,9,9,9,1,0.9427122473716736,0.9381498483988319,"[2.2996455177903385,3.6700913327361047,1.0662438099551832,3.3972526678818764,2.7231161138004802,2.821626510300386,4.091861381039417,4.221029865271106,2.01902138353685]"
T8_FULL_seed3,G38__G__f5483,G38:G__f5483,9,0,4,9,1,0.9645227789878845,0.9201140578862965,"[12.609524256710548,9.741181304728903,5.15255813115772,6.086356353324634,18.60408212301219,17.73655339668559,15.574350059436235,9.790913337054205,15.336840379034562]"
T8_FULL_seed3,G38__G__f5510,G38:G__f5510,9,1,2,5,1,0.9175512790679932,0.8473295532722197,"[15.6333806065798,13.496416377825245,30.919648073903016,35.39458619642179,2.455038175974123,6.0716705628614625,23.413276332407445,21.451538012101857,15.350103848958423]"
T8_FULL_seed3,G38__G__f5834,G38:G__f5834,9,5,9,9,1,0.5064584016799927,0.686017716479003,"[7.947691621123495,7.20501245502928,5.467942092566018,5.760302303776403,0.916301262426654,1.4534504163985673,1.190217587307601,1.3124992529946002,2.699549676425661]"
T8_FULL_seed3,G38__G__f5858,G38:G__f5858,9,9,9,9,1,0.9042592644691467,0.9114320764584354,"[4.958662499332778,3.6795356895860003,1.5023203138313501,0.8536078008609325,2.2335046783558203,1.0156173059618894,1.2359101497085714,1.2414285352763628,1.966106119475842]"
T8_FULL_seed3,G38__G__f6127,G38:G__f6127,9,3,5,7,1,0.9285708665847778,0.7445245383768939,"[19.221562860373652,2.1885402311448834,5.156208578138259,18.974890102633747,20.989185560552283,0.31216062471257877,3.8549132345038695,21.76585746763067,9.55285565729163]"
T8_FULL_seed3,G38__G__f6166,G38:G__f6166,9,5,8,9,1,0.22727365791797638,0.8078486274155237,"[5.355582049423064,1.3655484501617214,3.807346797980981,11.660883588921836,5.470609751847744,3.801458045048576,3.59549948308283,8.769640791748147,4.6733577535914135]"
T8_FULL_seed3,G38__G__f6494,G38:G__f6494,9,2,8,9,1,0.9647576212882996,0.9552877101762541,"[8.864537968988285,4.290487945615663,9.343875190999812,0.9416708369526392,8.251856926455174,6.763709502469563,7.993040812644144,11.75662684568173,5.600251687542776]"
T8_FULL_seed3,G38__G__f6591,G38:G__f6591,9,9,9,9,1,0.9504001140594482,0.9371464301258499,"[0.9205567614773593,1.159009505173317,4.079339919671365,3.6310250910842767,1.5342356803119104,0.11421127742036831,4.223433648704208,4.149378403748397,2.2804002912448644]"
T8_FULL_seed3,G38__G__f6768,G38:G__f6768,9,8,9,9,1,0.9703072309494019,0.9516580979982447,"[1.1295793134339163,3.5922960359129683,1.9104009941723046,1.6338134886073707,2.6399767185405105,2.719354148032681,5.58567558136776,3.968566340837089,3.2948138094740993]"
T8_FULL_seed3,G38__G__f6788,G38:G__f6788,9,5,9,9,1,0.974410355091095,0.9142718314632168,"[5.213212103852169,2.3598685906326105,2.9659416009237667,8.987638537348076,5.543280874540834,3.782744588805648,1.6705356394085098,5.021708492158605,3.732581067593467]"
T8_FULL_seed3,G38__G__f6998,G38:G__f6998,9,8,9,9,1,0.9837263226509094,0.9782991922070385,"[3.262641756791395,1.5998057284578633,1.1429940181424507,5.526746463245413,1.5230395227330458,2.8254481768347413,4.720244689285279,4.010682199918356,3.2299153983756157]"
T8_FULL_seed3,G38__G__f7017,G38:G__f7017,9,6,9,9,1,0.8225952982902527,0.9263112150107073,"[7.769457378625363,3.545436478583327,2.7796043219168833,4.722296665996423,2.9081109291591307,7.0960046934781795,7.822602476164058,2.324290251063898,2.0083514821571864]"
T8_FULL_seed3,G38__G__f7056,G38:G__f7056,9,9,9,9,1,0.9737262725830078,0.9845985560367984,"[4.818338077567549,0.45780361285331833,0.30427480974918236,4.109329218960899,3.8912774928874447,2.19184744084591,3.4503937212835862,3.3675633936144234,4.713870790734742]"
T8_FULL_seed3,G38__G__f7261,G38:G__f7261,9,4,7,8,1,0.9780617952346802,0.9198232191692735,"[8.654530037278317,2.8958302398365166,2.2574878879892903,2.658764574193045,20.777735289244937,4.88407118513662,7.504805649314051,18.91026359828249,9.34566620526657]"
T8_FULL_seed3,G38__G__f7377,G38:G__f7377,9,1,1,1,1,0.9811962842941284,0.9531766212656013,"[147.7540822400445,129.7187967356442,128.02004742492218,143.84179408018952,133.12239498380524,127.87087290974787,122.89265233167761,122.25621392960173,2.725221947323158]"
T8_FULL_seed3,G38__G__f7429,G38:G__f7429,9,8,9,9,1,0.96968013048172,0.9337549885257828,"[2.9009873507287556,5.57079392979461,3.176131201635947,1.7106345960609428,2.4977760656331522,1.1492432848715328,1.1310586316691196,1.4362737080445382,3.875213373930026]"
T8_FULL_seed3,G38__G__f7453,G38:G__f7453,9,1,1,1,1,0.9720845818519592,0.9248857397416084,"[109.77640401830854,102.90098344196682,101.09519622690857,115.77990933394469,97.60185009188274,109.96899618973076,106.73893842670176,94.73315551708016,2.780192392455266]"
T8_FULL_seed3,G38__G__f7754,G38:G__f7754,9,5,6,9,1,0.9381163120269775,0.8096052647124378,"[10.450441537411997,8.558918892791626,12.41328997377592,12.15967085922658,3.992960531933083,1.5646456145253385,2.1384260384801363,1.3722150556314396,4.66946789146816]"
T8_FULL_seed3,G38__G__f8150,G38:G__f8150,9,1,4,9,1,0.8555412292480469,0.9184484443018832,"[16.981869776000927,10.122509097084555,8.11132597334177,10.064015677195497,3.1490021638700902,8.040336603979203,15.69407031501491,10.232389891530113,5.907722962702181]"
T8_FULL_seed3,G38__G__f8414,G38:G__f8414,9,8,9,9,1,0.9680754542350769,0.9447264150651862,"[2.706774835374124,6.182855879920071,2.991946260763772,2.8138697273175204,4.243993405986146,2.101840531291603,3.2512489121185486,4.716315656140519,3.7502791925890304]"
T8_FULL_seed3,G38__G__f8527,G38:G__f8527,9,4,4,5,1,0.30899298191070557,0.5005916049607756,"[23.550513043004774,25.500295983194288,24.221557876361114,20.60674530982476,2.609431222859929,2.61017318639147,2.3894222936836464,1.5835345756660337,11.384937152987057]"
T8_FULL_seed3,G38__G__f8596,G38:G__f8596,9,3,9,9,1,0.9517694115638733,0.8906618902789838,"[7.537349088267869,6.325789492118512,4.916320101831842,1.4089705299514617,3.4528550789194563,6.155411130673792,6.79367121300944,8.62958906749864,5.691317181388755]"
T8_FULL_seed3,G38__G__f8616,G38:G__f8616,9,6,9,9,1,0.661756157875061,0.9144038367791626,"[7.228675312884301,6.131664535926532,3.6736825022639032,3.7112667130264905,2.5588443214293264,4.508972111710511,5.126772929818564,3.9486932750625483,1.257124555519495]"
T8_FULL_seed3,G38__G__f8832,G38:G__f8832,9,2,2,5,1,0.9517219066619873,0.7950371511266878,"[22.79542765260255,1.641049610315024,0.9278960149263119,21.253485575876915,30.661273975086587,13.099909708493751,12.53081452871996,30.209785232504956,17.07938869267048]"
T8_FULL_seed3,G38__G__f8927,G38:G__f8927,9,0,3,9,1,0.8862675428390503,0.9452273216623558,"[12.003478648190338,5.497013462092318,6.546794907426473,8.68742386387589,12.464112106709281,10.88678218449424,17.888093406726437,19.706737979267356,10.70044580281345]"
T8_FULL_seed3,G38__G__f8973,G38:G__f8973,9,2,8,9,1,0.9443252086639404,0.9126609249007602,"[9.506897814389834,11.826467041891904,9.98389540332179,9.300217879866798,6.384937429015923,5.467366021847868,4.053245055107734,4.731109491043308,5.078228507051434]"
T8_FULL_seed3,G38__G__f9231,G38:G__f9231,9,7,9,9,1,0.8876558542251587,0.877842076927746,"[3.941631055429239,8.715994710142246,8.787759059504259,4.323886344780012,3.223055212558643,3.755663706709866,4.783061972252489,3.3843150626811807,4.1095792158498226]"
T8_FULL_seed3,G38__G__f9318,G38:G__f9318,9,3,5,9,1,0.9580336809158325,0.9099295692610874,"[2.8602684375624112,9.016770485266468,11.634354472405974,8.742250766993452,13.653756564150138,12.50196536312055,4.808043508685978,14.582693865222641,2.4567361359366084]"
T8_FULL_seed3,G38__G__f9531,G38:G__f9531,9,0,1,1,1,0.9671623110771179,0.9507224286037091,"[68.71950952318268,51.43298082540368,49.74910424874123,66.54567523387107,61.73678610859082,64.11271107911948,57.735716546832236,60.770538259439874,9.968318437150668]"
T8_FULL_seed3,G38__G__f9775,G38:G__f9775,9,1,1,1,1,0.983323872089386,0.9469979320974827,"[229.88636491654137,217.64031218675143,223.50852993750917,246.20695135093519,167.08242334452817,276.8465314750733,265.2265125486398,155.23067467195642,2.804873835393083]"
T8_FULL_seed3,G38__G__f9911,G38:G__f9911,9,1,2,5,1,0.8643791079521179,0.8444680360224075,"[26.375663831627545,14.05110717857932,15.658775478636075,22.173871804166378,3.584823362552539,46.497622689533785,45.44480829513062,7.9617648684757745,17.749791610511277]"
T8_FULL_seed3,G38__G__f9973,G38:G__f9973,9,9,9,9,1,0.7713757753372192,0.9451398972788222,"[3.2265777271646763,3.9840887861093983,1.5417328522554488,0.3619653496053901,0.8377618511249709,1.5426916602912009,1.6150467406695237,0.7837950068263186,0.9633841932550935]"
T8_FULL_seed3,P0__shard_00_f0054,P0_TEX:shard_00_f0054,9,7,9,9,1,0.36342909932136536,0.931597098485076,"[2.6292909424811186,5.498397128071966,3.803190361346942,3.056134089635845,4.445159603272758,1.6780299897924502,2.725580523332658,5.167824524395326,3.7231426566697703]"
T8_FULL_seed3,P0__shard_00_f0079,P0_TEX:shard_00_f0079,9,1,6,9,1,0.8236740827560425,0.8963421848089815,"[10.783130351557867,8.876196182120552,19.668529274914054,6.019471119574836,6.858617884878827,5.042173897647156,4.115563752642644,6.603817709052265,11.929707773562415]"
T8_FULL_seed3,P0__shard_00_f0173,P0_TEX:shard_00_f0173,9,2,4,6,1,0.9681692123413086,0.929201272437234,"[12.956422460217716,2.7526774028684375,3.1664344654982792,17.865532491137415,37.19806760849689,6.290209528263752,9.440272522304411,34.636427472047686,21.55921011796083]"
T8_FULL_seed3,P0__shard_00_f0396,P0_TEX:shard_00_f0396,9,8,9,9,1,0.9041796326637268,0.9450889519709724,"[3.312325669193698,2.1184896260527544,1.6036851853802527,5.2092971939052095,1.8695669613968005,0.24099379665185552,0.603634507981981,1.8473261222665052,1.9792294875174496]"
T8_FULL_seed3,P0__shard_00_f0400,P0_TEX:shard_00_f0400,9,0,2,4,1,0.8487460017204285,0.8207734232859506,"[9.99923718221586,28.51393594562221,28.632295194629613,8.073417724130357,79.53256282526259,12.040362330351853,14.513460973836192,77.29058600811166,37.38292720412083]"
T8_FULL_seed3,P0__shard_00_f0410,P0_TEX:shard_00_f0410,9,5,9,9,1,0.9881835579872131,0.9551606925372509,"[5.830659955715938,5.500147435712944,7.121104388786437,3.1446090917287877,2.2709913887745494,2.722657473088776,2.1028748859077564,3.8533462046095006,5.244090005871859]"
T8_FULL_seed3,P0__shard_00_f0414,P0_TEX:shard_00_f0414,9,5,9,9,1,0.9804562330245972,0.9087866186161546,"[9.768503731540617,7.251000359605369,5.153149547676829,7.147927790415851,2.3008081204439965,4.455504979851736,4.212532248687034,4.96786157283065,0.6894775006047906]"
T8_FULL_seed3,P0__shard_00_f0419,P0_TEX:shard_00_f0419,9,6,9,9,1,0.973311722278595,0.9151677445738424,"[5.718457887346913,2.878180990248141,3.912950205858995,6.444653735805674,4.49306119116695,5.392494347402456,3.817742746952186,4.044410042949969,3.9334564424282292]"
T8_FULL_seed3,P0__shard_00_f0453,P0_TEX:shard_00_f0453,9,7,7,9,1,0.9772083759307861,0.918441450028342,"[4.243627512808889,4.240468223625113,1.0818860928720022,4.64468016171398,0.5937672634586483,11.165528420859767,13.505781782768226,3.5173710231170094,2.412637251169555]"
T8_FULL_seed3,P0__shard_00_f0492,P0_TEX:shard_00_f0492,9,2,7,9,1,0.9078941941261292,0.8255645049756638,"[8.086849460478017,5.805646515347545,4.262918119688803,4.2813151707790364,9.039250179238122,11.993859133972897,12.412902786227026,8.731263052737912,5.479509219163529]"
T8_FULL_seed3,P0__shard_00_f0599,P0_TEX:shard_00_f0599,9,3,7,9,1,0.979978621006012,0.9189273355423082,"[8.39860960210195,4.222032933711836,4.535162495211872,10.699081309152374,1.872636935105593,6.7875771351242955,14.317212825164134,7.460050018359251,6.456580005958404]"
T8_FULL_seed3,P0__shard_00_f0689,P0_TEX:shard_00_f0689,9,9,9,9,1,0.9038866758346558,0.88975718510042,"[4.465836839181239,4.180127401349859,0.6486613182054607,2.9138297472538244,4.896925133684894,1.254532761935521,1.3357752339847468,4.432649786551228,1.4516254604387813]"
T8_FULL_seed3,P0__shard_00_f0715,P0_TEX:shard_00_f0715,9,2,9,9,1,0.967394232749939,0.9082078469794821,"[4.535684312445389,5.561060668389779,5.474615296852409,7.337776112685264,7.026074276132673,7.066662920630435,5.46585987695261,1.1707470626856744,7.557010973537217]"
T8_FULL_seed3,P0__shard_00_f0940,P0_TEX:shard_00_f0940,9,4,9,9,1,0.9206126928329468,0.9092405641476196,"[5.194131136941651,5.723327005182724,4.542249954077678,5.332803227662565,7.255131819403828,3.174834473176783,2.382902329204145,9.011495873579575,2.4686999713540545]"
T8_FULL_seed3,P0__shard_00_f1010,P0_TEX:shard_00_f1010,9,6,9,9,1,0.9731569290161133,0.9723129801214297,"[7.534309643982342,3.7647318331007473,4.290120949688332,6.046953331135572,0.5180939779457122,2.7480904151197576,4.036175061509539,5.422446114339104,2.519337813950927]"
T8_FULL_seed3,P0__shard_00_f1135,P0_TEX:shard_00_f1135,9,9,9,9,1,0.9781831502914429,0.9668661806645116,"[4.157781559701611,4.854542985773222,4.541679507594722,2.596808388183563,2.1692471307862897,2.1980618819974187,2.9208938713091257,2.9936176663928125,3.4364879918797593]"
T8_FULL_seed3,P0__shard_01_f0008,P0_TEX:shard_01_f0008,9,2,6,9,1,0.9360809326171875,0.8967770034214747,"[5.617685607894566,7.459902991977286,10.797890586915548,6.480792431025028,1.225111256816813,15.754036297688462,13.493924614423223,4.080706811300781,6.201069666721637]"
T8_FULL_seed3,P0__shard_01_f0073,P0_TEX:shard_01_f0073,9,0,1,2,1,0.8631797432899475,0.8339436558087957,"[31.71334776990772,35.40828189041456,31.752232653714646,29.467307409639112,22.91732324016612,19.85342631933608,22.322136389720132,20.741128051798693,5.494077898519067]"
T8_FULL_seed3,P0__shard_01_f0081,P0_TEX:shard_01_f0081,9,7,9,9,1,0.12741971015930176,0.8438532325856914,"[1.7720695329736311,3.2229844179435876,2.901634919042444,2.9288652841269402,5.677446358727402,3.3126812243767465,4.695964614382698,6.817074397994704,2.4356428936567034]"
T8_FULL_seed3,P0__shard_01_f0137,P0_TEX:shard_01_f0137,9,4,7,8,1,0.9713170528411865,0.9288436945592843,"[21.38879296813548,9.523075625599754,7.4469571012899864,18.84440145362973,3.580004088671175,0.9067777243899657,3.5611673600013196,6.368405506314133,2.874469932496853]"
T8_FULL_seed3,P0__shard_01_f0159,P0_TEX:shard_01_f0159,9,8,9,9,1,0.9435740113258362,0.9043330571629944,"[0.879769927212885,5.099916687489786,2.4692192099575543,1.8898091665173526,2.5805190141594414,2.1055319220094058,1.2170680807489442,2.704459857546206,0.9299058621570969]"
