split,arm,id,available,centroid_translation_cm,equivalent_rotation_deg,body_extent_IoU
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20562,True,1.127775436140007,6.228424399252899,0.6530879004883383
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20571,True,0.7367359792995201,179.89492843165064,0.7617481469333116
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20604,True,2.0038155889726874,2.2216558856480537,0.7777007457984837
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20637,True,7.342788621117231,176.362708874107,0.5117617033552493
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20638,True,45.249425048210576,2.116398909409734,0.2818751943459119
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20667,True,4.04220147463219,6.496088661864599,0.5062394511832662
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20673,True,61.864488685777864,174.90624678578064,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20675,True,1.0449705381395171,178.95396750919102,0.8966697002433588
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2068,True,26.821168704516097,1.3717289065127094,0.3475085974537305
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20732,True,9.983951633507102,87.87692039585164,0.26215359706524555
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20770,True,6.256176334103417,3.980162328614179,0.42770542506978854
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20780,True,7.8988682823972685,6.063702085249632,0.3743763730844384
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20844,True,7.380733689415503,2.9463167304972715,0.41513990182918725
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20846,True,3.2227507028242695,5.988679319629881,0.6470504310711104
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20882,True,1.710454755948164,179.7087064978258,0.942102506381351
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20917,True,7.212590555470265,178.62365207850056,0.579243723094186
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20921,True,3.143830814848017,178.65228988610397,0.6912883414011305
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20953,True,4.292449967687807,1.64613377122379,0.7132298321068464
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21007,True,18.221979500027395,1.8145145718228772,0.39373256757713526
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21024,True,6.062089280841414,2.76218066748895,0.7614793307522997
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21027,True,10.863505899834294,4.7110926171002045,0.23323228698214796
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21059,True,10.810271472909827,179.75247899445446,0.6539470670608122
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21060,True,2.813799346246003,4.412527280448459,0.6458384605712225
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21071,True,8.417138746825557,88.91294745784171,0.7291199578776869
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21092,True,2.622860144002232,2.4207877437829666,0.6750835595703981
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21119,True,6.594472066552254,3.5414633303382588,0.40465647986786457
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21130,True,2.1458487458828306,1.1770278857994039,0.8003533122594084
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21153,True,73.70700122626316,87.8009294925717,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21172,True,16.31892537407584,179.63097845617125,0.048505746110100965
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2119,True,19.09606214559753,3.051167315249266,0.04356760025755115
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2120,True,1.1748177868575926,2.6622413135945675,0.8583675778977751
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21236,True,7.614008653975601,2.6462156391137395,0.37622463749522644
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2125,True,59.19402257102554,3.5281909309418378,0.22774054332301344
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21268,True,5.000210677398678,3.1115558504990064,0.6235753571655782
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21275,True,0.9263860592565485,7.893818832474862,0.5977403066213897
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21276,True,8.142222037761206,2.311102099348225,0.7219485079405865
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2128,True,1.8353330264826213,1.2852974602408387,0.7640527935560893
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21302,True,2.6151506036723173,5.585123732365033,0.6423094219475817
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21309,True,2.053820916700942,2.9404792574932834,0.8235771336251708
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21355,True,12.386798956231871,5.1764349171083435,0.07854656963361001
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21410,True,18.92330245941665,5.746686907267771,0.5480627848545263
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2144,True,36.90345753501514,3.1084118888974226,0.19690106054614845
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21508,True,49.740992561475665,85.71126950248436,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f21509,True,0.4919296105827289,2.5995024476752504,0.8063419235393042
