split,arm,id,evaluable,detected,matched,C,session,E_sym,E_fixed,frame_mean_px,branch,annotated_corners,center_error_px,outside_raw_corners
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1176,True,True,True,2,,0.00761701611007929,0.00761701611007929,6.591250116222273,0,8,1.4240449372718087,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1180,True,True,True,2,,0.0018746737673515973,0.0018746737673515973,1.4997390138812778,0,8,1.176596782937864,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1193,True,True,True,2,,0.005051572859177912,0.005051572859177912,4.0412582873423295,0,8,3.380742588950424,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1211,True,True,True,2,,0.005191163790237917,0.005191163790237917,5.717825967293354,0,8,4.554357710459938,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1223,True,True,True,2,,0.0023943356843638937,0.0023943356843638937,2.637249623334564,0,8,1.4673738893917732,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1227,True,True,True,2,,0.0032133206194027053,0.0032133206194027053,3.5393235161277556,0,8,3.496773186519064,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1239,True,True,True,2,,0.0064480102742079624,0.0064480102742079624,5.579671600410102,0,6,6.829192389776222,2
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0010,True,True,True,2,,0.002903810323415042,0.002903810323415042,3.198412291004997,0,8,5.490512210177641,1
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0016,True,True,True,2,,0.0024995325242166055,0.0024995325242166055,1.9795287653902771,0,8,0.9120868560047561,2
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0020,True,True,True,2,,0.013486263082935592,0.013486263082935592,10.789010466348474,0,6,12.48081804788314,2
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0022,True,True,True,2,,0.001950495518676057,0.001950495518676057,1.5603964149408456,0,8,0.3136497414306197,0
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0040,True,True,True,2,,0.013575761077419889,0.013575761077419889,10.86060886193591,0,8,8.467851554374302,2
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0049,True,True,True,2,,0.0025594610474558555,0.0025594610474558555,2.0475688379646844,0,8,1.2051275780650432,0
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0052,True,True,True,2,,0.002143490499549488,0.002143490499549488,1.7147923996395904,0,8,0.6568565517415589,0
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0053,True,True,True,2,,0.009425714467826559,0.009425714467826559,7.5405715742612465,0,8,3.732405426820941,2
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0054,True,True,True,2,,0.0071825013168152875,0.0071825013168152875,5.688250833441565,0,8,4.15682902786551,0
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0059,True,True,True,2,,0.004312245073278693,0.004312245073278693,3.4497960586229546,0,8,3.616152892727201,0
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0065,True,True,True,2,,0.019110282842427304,0.019110282842427304,15.288226273941843,0,8,8.484246258972952,0
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0066,True,True,True,2,,0.0035643075180596534,0.0035643075180596534,3.9259192939559258,0,8,3.9851870339426583,0
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0076,True,True,True,2,,0.003843757981277051,0.003843757981277051,4.233721008508138,0,8,1.8676635763978697,1
RECT_SYNTH_VAL,INDEXED_seed1,TEX__shard_00_f0079,True,True,True,2,,0.01999981974572397,0.01999981974572397,22.028873159104432,0,8,11.287101734653637,2
